t_ms,apps1_pct,apps2_pct,pedal_pct,desired_torque_nm,power_kw,speed_mph,glv_voltage_v,inverter_temp_c,motor_temp_c,soc_pct,battery_temp_c,bms_flags_hex,bms_fault_code,imd_warn_alarms_hex,pm100_post_faults_hex,pm100_run_faults_hex,fan_duty_pct,rtd_state
3274,10.5,6.3,1.5,1.8,0.0,0,0.0,0.0,0.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
3374,10.5,6.3,1.5,1.8,0.0,0,0.0,0.0,0.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3474,10.5,6.4,1.5,1.8,0.0,0,12.8,33.1,42.9,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
3574,10.1,6.3,1.3,1.6,0.0,0,12.79,33.1,42.5,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
3674,10.5,6.2,1.5,1.8,0.0,0,12.81,33.1,42.5,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
3774,10.5,6.3,1.5,1.8,0.0,0,12.8,33.1,42.9,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
3874,10.5,6.3,1.5,1.8,0.0,0,12.79,33.1,42.4,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
3974,10.5,6.3,1.5,1.8,0.0,0,12.79,33.1,42.4,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
4074,10.5,6.3,1.5,1.8,0.0,0,12.79,33.1,42.7,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
4174,10.5,6.3,1.5,1.8,0.0,0,12.78,33.1,42.4,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
4274,10.5,6.3,1.5,1.8,0.0,0,12.75,33.1,42.4,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
4374,10.5,6.2,1.5,1.8,0.0,0,12.8,33.1,42.7,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
4474,10.5,6.3,1.5,1.8,0.0,0,12.79,33.1,42.5,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
4574,10.5,6.3,1.5,1.8,0.0,0,12.79,33.1,42.4,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
4674,10.5,6.5,1.6,1.9,0.0,0,12.8,33.1,42.4,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
4774,10.5,6.3,1.5,1.8,0.0,0,12.82,33.1,42.9,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
4874,10.5,6.3,1.5,1.8,0.0,0,12.8,33.1,42.7,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
4974,10.5,6.3,1.5,1.8,0.0,0,12.8,33.1,42.7,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
5074,10.5,6.3,1.5,1.8,0.0,0,12.79,33.1,42.4,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
5174,10.5,6.3,1.5,1.8,0.0,0,12.79,33.1,42.4,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
5274,10.5,6.3,1.5,1.8,0.0,0,12.78,33.1,42.5,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
5374,10.5,6.2,1.5,1.8,0.0,0,12.79,33.1,42.5,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
5474,10.5,6.3,1.5,1.8,0.0,0,12.79,33.1,42.9,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
5574,10.6,6.3,1.5,1.8,0.0,0,12.79,33.1,42.5,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
5674,10.5,6.3,1.5,1.8,0.0,0,12.77,33.2,42.5,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
5774,10.5,6.3,1.5,1.8,0.0,0,12.79,33.2,42.4,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
