t_ms,apps1_pct,apps2_pct,pedal_pct,desired_torque_nm,power_kw,speed_mph,glv_voltage_v,inverter_temp_c,motor_temp_c,soc_pct,battery_temp_c,bms_flags_hex,bms_fault_code,imd_warn_alarms_hex,pm100_post_faults_hex,pm100_run_faults_hex,fan_duty_pct,rtd_state
3280,8.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
3380,7.8,5.1,0.0,0.0,0.0,0,0.0,22.3,0.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
3480,7.8,5.1,0.0,0.0,0.0,0,12.83,22.3,27.1,0,0,0x00,0,0x0000,0x00000000,0x00000000,31,FAULT_BLOCKED
3580,7.8,5.2,0.0,0.0,0.0,0,12.75,22.3,27.5,0,0,0x00,0,0x0000,0x00000000,0x00000000,33,FAULT_BLOCKED
3680,7.8,5.1,0.0,0.0,0.0,0,12.66,22.3,27.5,0,0,0x00,0,0x0000,0x00000000,0x00000000,33,FAULT_BLOCKED
3780,7.8,5.1,0.0,0.0,0.0,0,12.67,22.3,27.2,0,0,0x00,0,0x0000,0x00000000,0x00000000,32,FAULT_BLOCKED
3880,7.8,5.1,0.0,0.0,0.0,0,12.74,22.3,27.5,0,0,0x00,0,0x0200,0x00000000,0x00000000,33,FAULT_BLOCKED
3980,7.8,5.1,0.0,0.0,0.0,0,12.69,22.2,27.5,0,0,0x00,0,0x0200,0x00000000,0x00000000,33,FAULT_BLOCKED
4080,7.8,5.1,0.0,0.0,0.0,0,12.89,22.3,27.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,31,FAULT_BLOCKED
4180,7.8,5.1,0.0,0.0,0.0,0,12.75,22.3,27.5,0,0,0x00,0,0x0200,0x00000000,0x00000000,33,FAULT_BLOCKED
