t_ms,apps1_pct,apps2_pct,pedal_pct,desired_torque_nm,power_kw,speed_mph,glv_voltage_v,inverter_temp_c,motor_temp_c,soc_pct,battery_temp_c,bms_flags_hex,bms_fault_code,imd_warn_alarms_hex,pm100_post_faults_hex,pm100_run_faults_hex,fan_duty_pct,rtd_state
3273,7.6,4.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
3373,7.7,4.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3473,7.7,4.6,0.0,0.0,0.0,0,12.86,0.0,0.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3573,7.7,4.6,0.0,0.0,0.0,0,12.7,24.4,31.7,0,0,0x00,0,0x0200,0x00000000,0x00000000,56,FAULT_BLOCKED
3673,7.7,4.6,0.0,0.0,0.0,0,12.65,24.4,32.2,0,0,0x00,0,0x0200,0x00000000,0x00000000,58,FAULT_BLOCKED
3773,7.7,4.6,0.0,0.0,0.0,0,12.59,24.4,31.3,0,0,0x00,0,0x0200,0x00000000,0x00000000,54,FAULT_BLOCKED
3873,7.7,4.6,0.0,0.0,0.0,0,12.65,24.4,31.3,0,0,0x00,0,0x0200,0x00000000,0x00000000,54,FAULT_BLOCKED
3973,7.7,4.6,0.0,0.0,0.0,0,12.64,24.4,31.7,0,0,0x00,0,0x0200,0x00000000,0x00000000,56,FAULT_BLOCKED
4073,7.7,4.6,0.0,0.0,0.0,0,12.65,24.4,31.4,0,0,0x00,0,0x0200,0x00000000,0x00000000,54,FAULT_BLOCKED
4173,7.7,4.7,0.0,0.0,0.0,0,12.69,24.4,31.4,0,0,0x00,0,0x0200,0x00000000,0x00000000,54,FAULT_BLOCKED
4273,7.6,4.6,0.0,0.0,0.0,0,12.87,24.4,31.4,0,0,0x00,0,0x0200,0x00000000,0x00000000,54,FAULT_BLOCKED
4373,7.7,4.6,0.0,0.0,0.0,0,12.72,24.4,31.5,0,0,0x00,0,0x0200,0x00000000,0x00000000,55,FAULT_BLOCKED
4473,7.8,4.6,0.0,0.0,0.0,0,12.7,24.4,31.8,0,0,0x00,0,0x0200,0x00000000,0x00000000,56,FAULT_BLOCKED
4573,7.7,4.6,0.0,0.0,0.0,0,12.72,24.4,31.7,0,0,0x00,0,0x0200,0x00000000,0x00000000,56,FAULT_BLOCKED
4673,7.7,4.7,0.0,0.0,0.0,0,12.69,24.4,31.5,0,0,0x00,0,0x0200,0x00000000,0x00000000,55,FAULT_BLOCKED
4773,7.6,4.7,0.0,0.0,0.0,0,12.69,24.4,32.1,0,0,0x00,0,0x0200,0x00000000,0x00000000,58,FAULT_BLOCKED
4873,7.7,4.6,0.0,0.0,0.0,0,12.69,24.4,32.1,0,0,0x00,0,0x0000,0x00000000,0x00000000,58,FAULT_BLOCKED
4973,7.7,4.7,0.0,0.0,0.0,0,12.68,24.4,31.5,0,0,0x00,0,0x0000,0x00000000,0x00000000,55,FAULT_BLOCKED
5073,7.7,4.7,0.0,0.0,0.0,0,12.7,24.4,31.7,0,0,0x00,0,0x0000,0x00000000,0x00000000,56,FAULT_BLOCKED
5173,7.7,4.7,0.0,0.0,0.0,0,12.67,24.4,31.3,0,0,0x00,0,0x0000,0x00000000,0x00000000,54,FAULT_BLOCKED
5273,7.6,4.6,0.0,0.0,0.0,0,12.68,24.4,31.5,0,0,0x00,0,0x0000,0x00000000,0x00000000,55,FAULT_BLOCKED
5373,7.7,4.6,0.0,0.0,0.0,0,12.67,24.4,31.5,0,0,0x00,0,0x0000,0x00000000,0x00000000,55,FAULT_BLOCKED
5473,7.7,4.6,0.0,0.0,0.0,0,12.72,24.4,31.9,0,0,0x00,0,0x0000,0x00000000,0x00000000,57,FAULT_BLOCKED
5573,7.6,4.6,0.0,0.0,0.0,0,12.68,24.4,31.3,0,0,0x00,0,0x0000,0x00000000,0x00000000,54,FAULT_BLOCKED
5673,7.7,4.7,0.0,0.0,0.0,0,12.7,24.4,31.4,0,0,0x00,0,0x0000,0x00000000,0x00000000,54,FAULT_BLOCKED
