t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3283,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4283,0,0,0,-1000,-1000,-1000,15151,252,0,0,1
5283,0,0,0,-1000,-1000,-1000,21600,252,0,0,1
6283,0,0,0,-1000,-1000,-1000,27870,252,0,0,1
7283,4071,4129,4120,-1000,-1000,-1000,32379,252,1,0,1
8283,4071,4129,4121,23,24,23,36022,252,1,1,1
9283,4071,4129,4120,23,24,23,40565,252,1,1,1
10283,4071,4129,4120,23,24,23,46256,252,1,1,1
11283,4071,4129,4120,23,24,23,40500,253,1,1,1
12283,4071,4129,4121,23,24,23,40500,253,1,1,1
13283,4071,4129,4121,23,24,23,40500,253,1,1,1
14283,4071,4129,4121,23,24,23,40500,253,1,1,1
15283,4071,4129,4121,23,24,23,40500,253,1,1,1
16283,4071,4129,4121,23,24,23,40500,253,1,1,1
17283,4071,4129,4120,23,24,23,40500,253,1,1,1
18283,4071,4129,4120,23,24,23,40500,253,1,1,1
19283,4071,4129,4120,23,24,23,40500,253,1,1,1
20283,4071,4129,4120,23,24,23,40500,253,1,1,1
21283,4071,4129,4120,23,24,23,40500,253,1,1,1
22283,4071,4129,4121,23,24,23,40500,253,1,1,1
23283,4071,4129,4121,23,24,23,40500,253,1,1,1
24283,4071,4129,4121,23,24,23,40500,253,1,1,1
25283,4071,4129,4121,23,24,23,40500,253,1,1,1
26283,4071,4129,4121,23,24,23,40500,253,1,1,1
27283,4072,4129,4121,23,24,23,40500,253,1,1,1
