t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3354,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4354,0,0,0,-1000,-1000,-1000,11818,252,0,0,1
5354,0,0,0,-1000,-1000,-1000,17540,252,0,0,1
6354,0,0,0,-1000,-1000,-1000,20772,252,0,0,1
7354,4072,4129,4121,21,22,21,21885,252,1,1,1
8354,4072,4129,4121,21,22,21,22533,252,1,1,1
9354,4072,4129,4121,21,22,21,22465,252,1,1,1
10354,4072,4129,4121,21,22,21,29330,253,1,1,1
11354,4072,4129,4121,21,22,21,29330,253,1,1,1
12354,4072,4129,4121,21,22,21,29330,253,1,1,1
13354,4072,4129,4121,21,22,21,29330,253,1,1,1
14354,4072,4129,4121,21,22,21,29330,253,1,1,1
15354,4072,4129,4121,21,22,21,29330,253,1,1,1
16354,4072,4129,4121,21,22,21,29330,253,1,1,1
17354,4072,4129,4121,21,21,21,29330,253,1,1,1
18354,4072,4129,4121,21,21,21,29330,253,1,1,1
19354,4072,4129,4121,21,21,21,29330,253,1,1,1
20354,4071,4129,4120,21,21,21,29330,253,1,1,1
21354,4072,4129,4120,21,21,21,29330,253,1,1,1
22354,4072,4129,4121,21,21,21,29330,253,1,1,1
23354,4072,4129,4121,21,21,21,29330,253,1,1,1
24355,4072,4129,4121,21,21,21,29330,253,1,1,1
25355,4072,4129,4121,21,21,21,29330,253,1,1,1
26355,4072,4129,4121,21,21,21,29330,253,1,1,1
27355,4072,4129,4121,21,22,21,29330,253,1,1,1
28355,4072,4129,4121,21,22,21,29330,253,1,1,1
29355,4072,4129,4121,21,22,21,29330,253,1,1,1
30355,4072,4129,4121,21,22,21,29330,253,1,1,1
31355,4072,4129,4120,21,22,21,29330,253,1,1,1
32355,4072,4129,4120,21,22,21,29330,253,1,1,1
33355,4072,4129,4120,21,22,21,29330,253,1,1,1
34355,4072,4129,4120,21,22,21,29330,253,1,1,1
35355,4072,4129,4120,21,22,21,29330,253,1,1,1
36355,4072,4129,4120,21,22,21,29330,253,1,1,1
37355,4072,4129,4120,21,22,21,29330,253,1,1,1
38355,4072,4129,4120,21,22,21,29330,253,1,1,1
39355,4072,4129,4120,21,22,21,28193,253,1,1,1
40355,4072,4129,4121,21,22,21,28193,253,1,1,1
41355,4072,4129,4121,21,22,21,28193,253,1,1,1
42355,4072,4129,4121,21,22,21,19419,253,1,1,1
43355,4072,4129,4121,21,22,21,19419,253,1,1,1
44355,4072,4129,4121,21,22,21,19419,253,1,1,1
45355,4072,4129,4121,21,22,21,10646,253,1,1,1
46355,4072,4129,4121,21,22,21,10646,253,1,1,1
47355,4072,4129,4120,21,22,21,1913,253,1,1,1
48355,4072,4129,4120,21,22,21,1913,253,1,1,1
49355,4072,4129,4121,21,22,21,1913,253,1,1,1
50355,4072,4129,4121,21,22,21,75,253,1,1,1
51355,4072,4129,4121,21,22,21,75,253,1,1,1
52355,4072,4129,4121,21,22,21,75,253,1,1,1
53355,4072,4129,4121,21,22,21,75,253,1,1,1
54355,4072,4129,4121,21,22,21,75,253,1,1,1
55356,4072,4129,4121,21,22,21,75,253,1,1,1
56356,4072,4129,4121,21,22,21,75,253,1,1,1
57356,4072,4129,4121,21,22,21,75,253,1,1,1
58357,4072,4129,4121,21,22,21,75,253,1,1,1
59357,4072,4129,4121,21,22,21,75,253,1,1,1
60357,4072,4129,4121,21,22,21,75,253,1,1,1
61357,4072,4129,4121,21,22,21,75,253,1,1,1
62357,4072,4129,4120,21,22,21,75,253,1,1,1
63357,4072,4129,4120,21,22,21,75,253,1,1,1
64357,4072,4129,4120,21,22,21,75,253,1,1,1
65357,4072,4129,4120,21,22,21,75,253,1,1,1
66357,4072,4129,4120,21,22,21,75,253,1,1,1
67357,4072,4129,4120,21,22,21,75,254,1,1,1
68357,4072,4129,4121,21,22,21,75,254,1,1,1
69357,4072,4129,4121,21,22,21,75,254,1,1,1
70357,4072,4129,4121,21,22,21,75,254,1,1,1
71357,4072,4129,4121,21,22,21,75,254,1,1,1
72357,4072,4129,4120,21,22,21,75,254,1,1,1
73357,4072,4129,4120,21,22,21,75,254,1,1,1
74357,4072,4129,4120,21,22,21,75,254,1,1,1
75357,4072,4129,4120,21,22,21,75,254,1,1,1
76357,4072,4129,4120,21,22,21,75,254,1,1,1
77357,4072,4129,4120,21,22,21,75,254,1,1,1
78357,4072,4129,4120,21,22,21,75,254,1,1,1
79357,4072,4129,4120,21,22,21,75,254,1,1,1
80357,4072,4129,4120,21,22,21,75,254,1,1,1
81357,4072,4129,4121,21,22,21,75,254,1,1,1
82357,4072,4129,4120,21,22,21,75,254,1,1,1
83357,4072,4129,4120,21,22,21,75,254,1,1,1
84357,4072,4129,4120,21,22,21,75,254,1,1,1
85357,4072,4129,4120,21,22,21,75,254,1,1,1
86357,4072,4129,4120,21,22,21,75,254,1,1,1
