t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3276,0.2167,-0.0266,0.8936,-5.98,7.8,0.02,20.61
3286,0.2209,-0.0256,0.8896,-5.95,7.5,0.09,20.61
3296,0.2195,-0.0265,0.8931,-5.92,7.79,-0.03,20.6
3306,0.2155,-0.0243,0.8911,-5.95,7.77,0.02,20.6
3316,0.2214,-0.0219,0.8856,-6.0,7.65,0.02,20.63
3326,0.2198,-0.0248,0.882,-5.94,7.6,-0.03,20.64
3336,0.2144,-0.0226,0.8904,-5.92,7.65,0.03,20.62
3346,0.2169,-0.022,0.8899,-5.88,7.65,-0.08,20.62
3356,0.2181,-0.0233,0.8888,-6.05,7.69,0.0,20.59
3366,0.215,-0.0222,0.8859,-5.91,7.71,-0.02,20.61
3376,0.2175,-0.0234,0.8901,-6.02,7.6,-0.06,20.6
3386,0.2167,-0.0251,0.884,-5.95,7.68,-0.14,20.61
3396,0.2192,-0.0232,0.8898,-6.03,7.68,0.05,20.62
3406,0.2168,-0.0214,0.8909,-6.02,7.71,0.06,20.62
3416,0.2172,-0.0244,0.8876,-5.88,7.74,0.0,20.62
3426,0.2167,-0.0223,0.8904,-5.94,7.74,-0.09,20.61
3436,0.2166,-0.0236,0.8875,-5.86,7.68,-0.02,20.63
3446,0.2164,-0.0239,0.8888,-5.94,7.79,-0.14,20.61
3456,0.2188,-0.0227,0.8889,-5.91,7.69,0.02,20.63
3466,0.215,-0.0226,0.8907,-5.94,7.73,-0.02,20.63
3476,0.2134,-0.0239,0.892,-5.97,7.76,-0.09,20.63
3486,0.2169,-0.0248,0.8921,-5.94,7.79,0.0,20.62
3496,0.2147,-0.0247,0.8853,-6.03,7.74,0.05,20.63
3506,0.2211,-0.0225,0.8866,-5.95,7.76,-0.11,20.63
3516,0.2211,-0.0237,0.8856,-5.94,7.6,0.0,20.63
3526,0.2223,-0.0225,0.8856,-5.89,7.59,0.05,20.64
3536,0.2141,-0.0237,0.8884,-5.95,7.71,-0.02,20.62
3546,0.214,-0.0232,0.8857,-5.95,7.71,-0.14,20.62
3556,0.2183,-0.0215,0.8906,-5.95,7.83,-0.03,20.65
3566,0.2181,-0.0236,0.8879,-5.91,7.79,-0.08,20.63
3576,0.2194,-0.0242,0.8898,-6.09,7.66,-0.02,20.61
3586,0.2158,-0.0221,0.892,-6.03,7.69,-0.08,20.59
3596,0.2185,-0.0227,0.8943,-5.95,7.69,-0.05,20.63
3606,0.2202,-0.0242,0.8942,-5.95,7.73,-0.08,20.64
3616,0.217,-0.0221,0.8904,-5.98,7.74,-0.02,20.62
3626,0.2213,-0.0221,0.8877,-6.0,7.66,0.0,20.63
3636,0.218,-0.0206,0.8865,-5.95,7.63,-0.06,20.64
3646,0.2161,-0.0254,0.8875,-5.94,7.68,-0.08,20.64
3656,0.2155,-0.025,0.8873,-6.0,7.82,-0.09,20.62
3666,0.2161,-0.0272,0.8843,-5.89,7.63,-0.03,20.64
3676,0.2166,-0.0209,0.8868,-5.95,7.63,-0.09,20.65
3686,0.2139,-0.0243,0.8917,-5.95,7.66,-0.06,20.63
3696,0.2185,-0.0205,0.8922,-5.97,7.68,-0.09,20.64
3706,0.2161,-0.0194,0.891,-6.02,7.66,-0.03,20.62
3716,0.2146,-0.0243,0.8846,-6.0,7.74,-0.03,20.64
3726,0.2208,-0.0232,0.8854,-6.08,7.79,-0.06,20.64
3736,0.2203,-0.0238,0.8893,-5.95,7.65,-0.06,20.63
3746,0.2166,-0.0267,0.8914,-5.95,7.65,0.0,20.65
3756,0.2168,-0.0247,0.891,-5.97,7.66,0.02,20.63
3766,0.2191,-0.0234,0.8926,-6.05,7.71,-0.02,20.64
3776,0.2166,-0.0234,0.8888,-6.03,7.76,-0.06,20.64
3786,0.223,-0.0238,0.8878,-5.97,7.73,-0.06,20.66
3796,0.2173,-0.0245,0.8921,-6.0,7.6,-0.09,20.66
3806,0.2175,-0.0236,0.8901,-5.86,7.63,-0.03,20.64
3816,0.215,-0.0204,0.8915,-5.97,7.74,-0.03,20.66
3826,0.2175,-0.0171,0.8895,-6.05,7.69,-0.03,20.66
3836,0.2194,-0.0209,0.8846,-6.08,7.66,-0.08,20.66
3846,0.2184,-0.0209,0.8851,-5.91,7.76,-0.05,20.64
3856,0.2148,-0.0215,0.8892,-6.03,7.68,-0.08,20.65
