t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3284,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4284,0,0,0,-1000,-1000,-1000,8648,252,0,0,1
5284,0,0,0,-1000,-1000,-1000,11903,252,0,0,1
6284,0,0,0,-1000,-1000,-1000,13969,252,0,0,1
7284,4071,4128,4120,23,24,24,15427,252,1,1,1
8284,4071,4128,4120,23,24,24,16396,252,1,1,1
9284,4071,4128,4120,23,24,24,21416,253,1,1,1
10284,4071,4128,4120,23,24,24,21416,253,1,1,1
11284,4071,4128,4120,23,24,24,21416,253,1,1,1
12284,4071,4128,4120,23,24,24,21416,253,1,1,1
13284,4071,4128,4120,23,24,24,21416,253,1,1,1
14284,4071,4128,4120,23,24,24,21416,253,1,1,1
15284,4071,4128,4120,23,24,24,21416,253,1,1,1
16284,4071,4128,4120,23,24,24,21416,253,1,1,1
17284,4071,4128,4120,23,24,24,21416,253,1,1,1
18284,4071,4128,4120,23,24,24,21416,253,1,1,1
19284,4071,4128,4120,23,24,24,21416,253,1,1,1
20284,4071,4128,4120,23,24,24,21416,253,1,1,1
21284,4071,4128,4120,23,24,24,21416,253,1,1,1
22284,4071,4128,4120,23,24,24,21416,253,1,1,1
23284,4071,4128,4120,23,24,24,21416,253,1,1,1
24284,4071,4128,4120,23,24,24,21416,253,1,1,1
25284,4071,4128,4120,23,24,24,21416,253,1,1,1
26284,4071,4128,4120,23,24,24,21416,253,1,1,1
27284,4071,4128,4120,23,24,24,21416,253,1,1,1
28284,4071,4128,4120,23,24,24,21416,253,1,1,1
29284,4071,4128,4120,23,24,24,21416,253,1,1,1
30284,4071,4128,4120,23,24,24,21416,253,1,1,1
31284,4071,4128,4120,23,24,24,21416,253,1,1,1
32285,4071,4128,4120,23,24,24,21416,253,1,1,1
33285,4071,4128,4120,23,24,24,21416,253,1,1,1
34285,4071,4128,4120,23,24,24,21416,253,1,1,1
35285,4071,4128,4120,23,24,24,21416,253,1,1,1
36285,4071,4128,4120,23,24,24,21416,253,1,1,1
37285,4071,4128,4120,23,24,24,21416,253,1,1,1
38285,4071,4128,4120,23,24,24,21416,253,1,1,1
39285,4071,4128,4120,23,24,24,21416,253,1,1,1
40285,4071,4128,4120,23,24,24,21416,253,1,1,1
41285,4071,4128,4120,23,24,24,21416,253,1,1,1
42285,4071,4128,4120,23,24,24,21416,253,1,1,1
43285,4071,4128,4120,23,24,24,21416,253,1,1,1
44285,4071,4128,4120,23,24,24,21416,253,1,1,1
45285,4071,4128,4120,23,24,24,21416,253,1,1,1
46285,4071,4128,4120,23,24,24,21416,253,1,1,1
47285,4071,4128,4120,23,24,24,21416,253,1,1,1
48285,4071,4128,4120,23,24,24,21416,253,1,1,1
49285,4071,4128,4120,23,24,24,21416,253,1,1,1
50285,4071,4128,4120,23,24,24,21416,253,1,1,1
51285,4071,4128,4120,23,24,24,21416,253,1,1,1
