t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3280,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4280,0,0,0,-1000,-1000,-1000,0,252,0,0,1
5280,0,0,0,-1000,-1000,-1000,6960,252,0,0,1
6280,0,0,0,-1000,-1000,-1000,9739,252,0,0,1
7280,4113,4137,4129,25,27,26,11171,252,1,1,1
8280,4113,4138,4129,25,27,26,11940,252,1,1,1
9280,4113,4138,4129,25,27,26,12612,252,1,1,1
10280,4113,4137,4129,25,27,26,12888,252,1,1,1
11280,4113,4138,4129,25,27,26,13043,252,1,1,1
12280,4112,4137,4129,25,27,26,17126,253,1,1,1
13280,4112,4137,4129,25,27,26,17126,253,1,1,1
14280,4112,4137,4129,25,27,26,17126,253,1,1,1
15280,4112,4137,4129,25,27,26,17126,253,1,1,1
16280,4112,4137,4129,25,27,26,17126,253,1,1,1
17281,4113,4138,4129,25,27,26,17126,253,1,1,1
18281,4112,4137,4129,25,27,26,17126,253,1,1,1
19281,4112,4137,4129,25,27,26,17126,253,1,1,1
20281,4113,4138,4129,25,27,26,17126,253,1,1,1
21281,4112,4137,4129,25,27,26,17126,253,1,1,1
22281,4112,4137,4129,25,27,26,17126,253,1,1,1
23281,4112,4137,4129,25,27,26,17126,253,1,1,1
24281,4112,4137,4129,25,27,26,17126,253,1,1,1
25281,4112,4137,4129,25,27,26,17126,253,1,1,1
26281,4112,4137,4129,25,27,26,17126,253,1,1,1
27281,4112,4137,4129,25,27,26,17126,253,1,1,1
28281,4111,4136,4128,25,27,26,17126,253,1,1,1
29281,4111,4136,4128,25,27,26,17126,253,1,1,1
30281,4111,4136,4128,25,27,26,17126,253,1,1,1
31281,4111,4136,4128,25,27,26,17126,253,1,1,1
32281,4111,4136,4128,25,27,26,17126,253,1,1,1
33282,4111,4136,4128,25,27,26,17126,253,1,1,1
34282,4111,4136,4128,25,27,26,17126,253,1,1,1
35283,4111,4136,4128,25,27,26,17126,253,1,1,1
36285,4111,4136,4128,25,27,26,17126,253,1,1,1
37285,4106,4131,4123,25,27,26,17126,253,1,1,1
38286,4106,4130,4122,25,27,26,17126,253,1,1,1
39287,4109,4134,4126,25,27,26,17126,253,1,1,1
40287,4109,4133,4125,25,27,26,17126,253,1,1,1
41288,4106,4130,4122,25,27,26,17126,253,1,1,1
42288,4104,4129,4121,25,27,26,17126,253,1,1,1
43288,4104,4129,4121,25,27,26,17126,253,1,1,1
44288,4104,4129,4121,25,27,26,17126,253,1,1,1
45288,4104,4129,4121,25,27,26,17126,253,1,1,1
46288,4104,4129,4121,25,27,26,17126,253,1,1,1
47288,4101,4126,4117,25,27,26,17126,253,1,1,1
48288,4100,4125,4116,25,27,26,17126,253,1,1,1
49288,4105,4130,4121,25,27,26,17126,253,1,1,1
50288,4102,4127,4119,25,27,26,17126,253,1,1,1
51288,4102,4127,4118,25,27,26,17126,253,1,1,1
52291,4102,4127,4118,25,27,26,17126,253,1,1,1
53291,4102,4127,4118,25,27,26,17126,253,1,1,1
54292,4102,4127,4118,25,27,26,17126,253,1,1,1
