t_ms,apps1_pct,apps2_pct,pedal_pct,desired_torque_nm,power_kw,speed_mph,glv_voltage_v,inverter_temp_c,motor_temp_c,soc_pct,battery_temp_c,bms_flags_hex,bms_fault_code,imd_warn_alarms_hex,pm100_post_faults_hex,pm100_run_faults_hex,fan_duty_pct,rtd_state
2277,0.9,5.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
2377,0.9,5.3,0.0,0.0,0.0,0,12.75,0.0,22.6,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
2477,0.9,5.3,0.0,0.0,0.0,0,12.72,21.1,22.8,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
2577,0.9,5.3,0.0,0.0,0.0,0,12.67,21.1,22.7,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
2677,0.9,5.4,0.0,0.0,0.0,0,12.74,21.1,22.4,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
2777,0.9,5.4,0.0,0.0,0.0,0,12.72,21.2,22.6,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
2877,0.9,5.4,0.0,0.0,0.0,0,12.72,21.1,22.7,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
2977,0.9,5.3,0.0,0.0,0.0,0,12.72,21.1,22.7,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3077,0.9,5.4,0.0,0.0,0.0,0,12.7,21.1,22.6,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3177,0.9,5.4,0.0,0.0,0.0,0,12.7,21.1,22.6,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3277,0.9,5.4,0.0,0.0,0.0,0,12.72,21.1,22.7,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3377,0.9,5.3,0.0,0.0,0.0,0,12.72,21.1,22.8,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3477,0.9,5.4,0.0,0.0,0.0,0,12.7,21.1,22.4,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3577,1.0,5.4,0.0,0.0,0.0,0,12.69,21.1,22.7,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3677,0.9,5.4,0.0,0.0,0.0,0,12.73,21.1,22.7,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3777,0.9,5.4,0.0,0.0,0.0,0,12.73,21.1,22.4,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3877,0.9,5.4,0.0,0.0,0.0,0,12.74,21.1,22.7,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3977,0.9,5.3,0.0,0.0,0.0,0,12.73,21.1,22.6,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4077,0.9,5.3,0.0,0.0,0.0,0,12.73,21.1,22.6,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4177,0.9,5.4,0.0,0.0,0.0,0,12.73,21.1,22.6,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4277,0.8,5.3,0.0,0.0,0.0,0,12.73,21.1,22.8,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4377,0.9,5.3,0.0,0.0,0.0,0,12.73,21.1,22.6,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4477,0.8,5.4,0.0,0.0,0.0,0,12.7,21.1,22.7,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4577,0.9,5.4,0.0,0.0,0.0,0,12.75,21.1,22.8,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4677,0.9,5.3,0.0,0.0,0.0,0,12.7,21.1,22.8,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4777,0.9,5.3,0.0,0.0,0.0,0,12.72,21.1,22.7,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
4877,0.9,5.3,0.0,0.0,0.0,0,12.74,21.1,22.6,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
4977,0.9,5.3,0.0,0.0,0.0,0,12.74,21.1,22.6,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
5077,0.9,5.3,0.0,0.0,0.0,0,12.73,21.1,22.7,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
5177,0.9,5.3,0.0,0.0,0.0,0,12.72,21.1,22.3,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
5277,0.8,5.4,0.0,0.0,0.0,0,12.73,21.1,22.3,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
5377,0.9,5.3,0.0,0.0,0.0,0,12.7,21.1,22.8,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
5477,0.9,5.4,0.0,0.0,0.0,0,12.65,21.1,22.8,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
5577,0.9,5.3,0.0,0.0,0.0,0,12.7,21.1,22.7,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
5677,0.9,5.4,0.0,0.0,0.0,0,12.72,21.1,22.6,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
