t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3212,0.1526,-0.2229,0.8685,-5.86,7.66,-0.03,20.09
3262,0.1534,-0.218,0.8651,-6.05,7.86,-0.06,20.09
3272,0.1509,-0.217,0.8662,-6.05,7.79,0.02,20.12
3282,0.1514,-0.2197,0.8647,-5.98,7.76,-0.02,20.12
3292,0.1488,-0.2184,0.8643,-6.08,7.69,-0.03,20.11
3302,0.1512,-0.219,0.8644,-6.08,7.73,0.0,20.1
3312,0.1537,-0.2194,0.8672,-6.0,7.65,-0.02,20.1
3322,0.155,-0.2217,0.8611,-6.08,7.74,-0.05,20.09
3332,0.1532,-0.2205,0.8673,-6.02,7.82,-0.06,20.12
3346,0.1514,-0.2229,0.8673,-6.06,7.76,-0.02,20.11
3356,0.1537,-0.2217,0.8677,-6.12,7.65,-0.08,20.1
3366,0.1527,-0.2194,0.8634,-6.15,7.71,-0.05,20.09
3376,0.1543,-0.2181,0.866,-6.14,7.77,-0.06,20.09
3386,0.1503,-0.2235,0.8639,-6.08,7.83,0.03,20.1
3396,0.1528,-0.2184,0.8649,-6.06,7.69,-0.05,20.13
3406,0.1527,-0.2223,0.8678,-5.95,7.71,-0.02,20.12
3416,0.1517,-0.2216,0.8638,-6.02,7.66,-0.05,20.13
3426,0.1539,-0.2228,0.8663,-6.0,7.74,-0.11,20.12
3436,0.152,-0.2251,0.8666,-6.11,7.8,-0.06,20.14
3446,0.1558,-0.2225,0.8646,-6.05,7.82,-0.14,20.11
3456,0.1558,-0.2239,0.8724,-6.0,7.83,0.0,20.1
3466,0.1545,-0.2257,0.8668,-5.97,7.69,0.0,20.11
3476,0.1544,-0.2213,0.8676,-5.97,7.63,0.0,20.12
3486,0.1556,-0.2189,0.8657,-6.06,7.63,-0.11,20.11
3496,0.1558,-0.218,0.8633,-6.06,7.59,-0.05,20.09
3506,0.1553,-0.2181,0.8646,-6.06,7.69,0.0,20.1
3516,0.1521,-0.2148,0.8666,-6.02,7.8,-0.12,20.1
3526,0.1519,-0.2178,0.8666,-5.97,7.83,-0.02,20.1
3536,0.1556,-0.2195,0.8705,-6.05,7.73,-0.14,20.09
3546,0.1545,-0.2181,0.8654,-6.21,7.66,-0.06,20.12
3556,0.1547,-0.2207,0.865,-6.14,7.6,-0.09,20.13
3566,0.1538,-0.2236,0.8671,-6.14,7.73,-0.03,20.11
3576,0.1519,-0.2217,0.8619,-6.2,7.76,-0.09,20.1
3586,0.1509,-0.2255,0.8602,-6.15,7.76,-0.05,20.11
3596,0.1525,-0.2234,0.8645,-6.0,7.73,-0.05,20.13
3606,0.1523,-0.2263,0.8613,-6.0,7.74,0.0,20.14
3616,0.1504,-0.2242,0.8638,-6.05,7.62,-0.12,20.13
3626,0.151,-0.2244,0.8635,-6.03,7.79,-0.03,20.11
3636,0.1525,-0.2231,0.8633,-5.98,7.65,-0.02,20.11
3646,0.1526,-0.2211,0.859,-5.88,7.62,-0.08,20.13
3656,0.1523,-0.2181,0.8651,-5.92,7.65,-0.02,20.14
3666,0.1527,-0.2211,0.8611,-5.8,7.59,-0.02,20.14
3676,0.1549,-0.2189,0.8663,-5.89,7.63,-0.05,20.15
3686,0.1523,-0.2194,0.8663,-5.91,7.74,0.03,20.12
3696,0.1534,-0.2181,0.8684,-6.14,7.86,0.02,20.12
3706,0.1508,-0.2195,0.8672,-6.12,7.77,0.03,20.13
3716,0.1511,-0.2213,0.8641,-6.15,7.73,-0.03,20.1
3726,0.1545,-0.22,0.8644,-6.05,7.65,-0.06,20.11
3736,0.1541,-0.2197,0.8639,-5.95,7.77,0.0,20.13
3746,0.1542,-0.2225,0.8646,-5.95,7.79,-0.05,20.12
3756,0.1526,-0.2268,0.8663,-5.92,7.76,0.03,20.11
3766,0.1527,-0.223,0.8673,-6.03,7.68,-0.02,20.13
3776,0.1528,-0.2233,0.8657,-6.08,7.68,-0.09,20.13
3786,0.1534,-0.2257,0.87,-6.03,7.76,0.02,20.13
3796,0.153,-0.2227,0.8678,-6.0,7.77,0.0,20.12
3806,0.1497,-0.2219,0.8666,-5.79,7.86,-0.03,20.12
3816,0.1483,-0.2157,0.8673,-5.91,7.48,-0.05,20.14
3826,0.1495,-0.2152,0.8663,-6.06,7.39,-0.18,20.12
3836,0.1484,-0.2141,0.863,-6.21,7.33,-0.15,20.12
3846,0.1514,-0.2151,0.863,-6.03,7.53,-0.06,20.12
3856,0.1549,-0.2164,0.8635,-5.91,7.88,-0.03,20.1
3866,0.1537,-0.2184,0.8647,-6.03,7.92,-0.09,20.11
3876,0.1532,-0.2179,0.8699,-6.15,7.91,-0.03,20.14
3886,0.1527,-0.2227,0.8683,-6.27,7.66,-0.09,20.13
3896,0.1573,-0.2269,0.8645,-6.5,7.63,-0.09,20.1
3906,0.155,-0.2231,0.8605,-6.32,7.85,-0.05,20.1
3916,0.1526,-0.2278,0.8566,-6.02,8.0,0.03,20.09
3926,0.1509,-0.2262,0.8687,-5.69,8.06,0.12,20.11
3936,0.149,-0.2219,0.8672,-5.73,7.88,-0.02,20.13
3946,0.1498,-0.2227,0.8715,-5.91,7.53,-0.03,20.12
3956,0.1514,-0.2201,0.8701,-6.11,7.48,-0.08,20.12
3966,0.1523,-0.2223,0.8618,-6.24,7.69,-0.11,20.13
3976,0.1555,-0.2212,0.8627,-6.14,7.91,-0.02,20.15
3986,0.1525,-0.2231,0.8611,-5.92,7.92,0.05,20.13
3996,0.1516,-0.2219,0.8672,-5.86,7.77,-0.03,20.12
