t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3302,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4302,0,0,0,-1000,-1000,-1000,9466,252,0,0,1
5302,0,0,0,-1000,-1000,-1000,16544,252,0,0,1
6302,0,0,0,-1000,-1000,-1000,19006,252,0,0,1
7302,4072,4128,4120,-1000,-1000,-1000,20497,252,1,0,1
8302,4072,4129,4120,23,24,23,20862,252,1,1,1
9302,4072,4128,4120,23,24,23,21285,252,1,1,1
10302,4071,4129,4120,23,24,23,27590,253,1,1,1
11302,4071,4128,4120,23,24,23,27590,253,1,1,1
12302,4071,4128,4120,23,24,23,27590,253,1,1,1
13302,4071,4128,4120,23,24,23,27590,253,1,1,1
14303,4071,4128,4120,23,24,23,27590,253,1,1,1
15303,4071,4128,4120,23,24,23,27590,253,1,1,1
16303,4071,4128,4120,23,24,23,27590,253,1,1,1
17303,4071,4128,4120,23,24,23,27590,253,1,1,1
18303,4071,4129,4120,23,24,23,27590,253,1,1,1
19303,4071,4128,4120,23,24,23,27590,253,1,1,1
20303,4071,4128,4120,23,24,23,27590,253,1,1,1
21303,4071,4128,4120,23,24,23,27590,253,1,1,1
22303,4071,4128,4120,23,24,23,27590,253,1,1,1
23303,4071,4128,4120,23,24,23,27590,253,1,1,1
24303,4071,4128,4120,23,24,23,27590,253,1,1,1
25303,4071,4128,4120,23,24,23,27590,253,1,1,1
26303,4071,4128,4120,23,24,23,27590,253,1,1,1
27303,4072,4128,4120,23,24,23,27590,253,1,1,1
28303,4071,4129,4120,23,24,23,27590,253,1,1,1
29303,4072,4128,4120,23,24,23,27590,253,1,1,1
30303,4071,4128,4120,23,24,23,27590,253,1,1,1
31303,4071,4128,4120,23,24,23,27590,253,1,1,1
32303,4071,4128,4120,23,24,23,27590,253,1,1,1
33303,4071,4128,4120,23,24,23,27590,253,1,1,1
34303,4071,4128,4120,23,24,23,27590,253,1,1,1
35303,4071,4128,4120,23,24,23,27590,253,1,1,1
36303,4071,4128,4120,23,24,23,27590,253,1,1,1
37303,4071,4128,4120,23,24,23,27590,253,1,1,1
38303,4071,4128,4120,23,24,23,27590,253,1,1,1
39303,4071,4128,4120,23,24,23,27590,253,1,1,1
40303,4071,4129,4120,23,24,23,27590,253,1,1,1
41303,4071,4128,4120,23,24,23,27590,253,1,1,1
42303,4071,4129,4120,23,24,23,20714,253,1,1,1
43303,4071,4129,4120,23,24,23,20714,253,1,1,1
44303,4071,4129,4120,23,24,23,20714,253,1,1,1
45303,4071,4129,4120,23,24,23,13837,253,1,1,1
46303,4071,4129,4120,23,24,23,13837,253,1,1,1
47303,4071,4128,4120,23,24,23,6960,253,1,1,1
48303,4071,4128,4120,23,24,23,6960,253,1,1,1
49303,4071,4129,4120,23,24,23,6960,253,1,1,1
50303,4071,4128,4120,23,24,23,72,253,1,1,1
51303,4072,4128,4120,23,24,23,72,253,1,1,1
52303,4071,4129,4120,23,24,23,72,253,1,1,1
53303,4071,4129,4120,23,24,23,72,253,1,1,1
54303,4071,4129,4120,23,24,23,72,253,1,1,1
55303,4071,4129,4120,23,24,23,72,253,1,1,1
56303,4071,4129,4120,23,24,23,72,253,1,1,1
57303,4071,4129,4120,23,24,23,72,253,1,1,1
58303,4071,4128,4120,23,24,23,72,253,1,1,1
59303,4071,4129,4120,23,24,23,72,253,1,1,1
60303,4071,4128,4120,23,24,23,72,253,1,1,1
61303,4071,4129,4120,23,24,23,72,254,1,1,1
62303,4071,4129,4120,23,24,23,72,254,1,1,1
63303,4071,4129,4120,23,24,23,72,254,1,1,1
64303,4071,4129,4120,23,24,23,72,254,1,1,1
65303,4071,4129,4120,23,24,23,72,254,1,1,1
66303,4071,4129,4120,23,24,23,72,254,1,1,1
67303,4071,4129,4120,23,24,23,72,254,1,1,1
68303,4071,4128,4120,23,24,23,72,254,1,1,1
69303,4071,4129,4120,23,24,23,72,254,1,1,1
70303,4071,4129,4120,23,24,23,72,254,1,1,1
71303,4071,4128,4120,23,24,23,72,254,1,1,1
72303,4071,4128,4120,23,24,23,72,254,1,1,1
73303,4071,4128,4120,23,24,23,72,254,1,1,1
74303,4071,4128,4120,23,24,23,72,254,1,1,1
75303,4071,4128,4120,23,24,23,72,254,1,1,1
76303,4071,4128,4120,23,24,23,72,254,1,1,1
77303,4071,4128,4120,23,24,23,72,254,1,1,1
78303,4071,4128,4120,23,24,23,72,254,1,1,1
79303,4071,4129,4120,23,24,23,72,254,1,1,1
80303,4071,4128,4120,23,24,23,72,254,1,1,1
81303,4071,4128,4120,23,24,23,72,254,1,1,1
82303,4071,4128,4120,23,24,23,72,254,1,1,1
83303,4071,4128,4120,23,24,23,72,254,1,1,1
84303,4071,4128,4120,23,24,23,72,254,1,1,1
85303,4071,4128,4120,23,24,23,72,254,1,1,1
86303,4071,4128,4120,23,24,23,72,254,1,1,1
87303,4071,4128,4120,23,24,23,72,254,1,1,1
88303,4071,4128,4120,23,24,23,72,254,1,1,1
