t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3286,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4286,0,0,0,-1000,-1000,-1000,8139,252,0,0,1
5286,0,0,0,-1000,-1000,-1000,16265,252,0,0,1
6286,0,0,0,-1000,-1000,-1000,19821,252,0,0,1
7286,4071,4127,4119,23,24,24,21010,252,1,1,1
8286,4071,4126,4119,23,24,24,22011,252,1,1,1
9286,4071,4127,4119,23,24,24,22049,252,1,1,1
10286,4070,4127,4119,23,24,24,28959,253,1,1,1
11286,4071,4127,4119,23,24,24,28959,253,1,1,1
12286,4071,4126,4119,23,24,24,28959,253,1,1,1
13286,4071,4126,4119,23,24,24,28959,253,1,1,1
14286,4071,4126,4119,23,24,24,28959,253,1,1,1
15286,4071,4126,4119,23,24,24,28959,253,1,1,1
16288,4071,4126,4119,23,24,24,28959,253,1,1,1
17288,4071,4127,4119,23,24,24,28959,253,1,1,1
18288,4071,4127,4119,23,24,24,28959,253,1,1,1
