t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3277,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4277,0,0,0,-1000,-1000,-1000,13503,252,0,0,1
5277,0,0,0,-1000,-1000,-1000,19116,252,0,0,1
6277,0,0,0,-1000,-1000,-1000,22545,252,0,0,1
7277,4072,4128,4120,-1000,-1000,-1000,25359,252,1,0,1
8277,4072,4129,4120,23,24,23,27611,252,1,1,1
9277,4072,4128,4120,23,24,23,35487,253,1,1,1
10277,4071,4129,4120,23,24,23,35487,253,1,1,1
11277,4071,4128,4120,23,24,23,35487,253,1,1,1
12277,4071,4128,4120,23,24,23,35487,253,1,1,1
13277,4071,4128,4120,23,24,23,35487,253,1,1,1
14277,4071,4128,4120,23,24,23,35487,253,1,1,1
15277,4071,4128,4120,23,24,23,35487,253,1,1,1
16277,4071,4128,4120,23,24,23,35487,253,1,1,1
17277,4071,4128,4120,23,24,23,35487,253,1,1,1
18277,4071,4128,4120,23,24,23,35487,253,1,1,1
19277,4071,4128,4120,23,24,23,35487,253,1,1,1
20277,4071,4128,4120,23,24,23,35487,253,1,1,1
21277,4071,4128,4120,23,24,23,35487,253,1,1,1
22278,4071,4129,4120,23,24,23,35487,253,1,1,1
23278,4071,4129,4120,23,24,23,35487,253,1,1,1
24278,4071,4129,4120,23,24,23,35487,253,1,1,1
25278,4071,4129,4120,23,24,23,35487,253,1,1,1
26279,4071,4129,4120,23,24,23,35487,253,1,1,1
27279,4071,4129,4120,23,24,23,35487,253,1,1,1
28279,4071,4129,4120,23,24,23,35487,253,1,1,1
29280,4072,4129,4120,23,24,23,35487,253,1,1,1
30280,4071,4129,4120,23,24,23,35487,253,1,1,1
31280,4071,4129,4120,23,24,23,35487,253,1,1,1
32280,4071,4129,4120,23,24,23,26636,253,1,1,1
33280,4071,4129,4120,23,24,23,26636,253,1,1,1
34280,4071,4129,4120,23,24,23,26636,253,1,1,1
35280,4071,4129,4120,23,24,23,17785,253,1,1,1
36280,4071,4129,4120,23,24,23,17785,253,1,1,1
37280,4071,4129,4120,23,24,23,17785,253,1,1,1
38280,4071,4129,4120,23,24,23,8934,253,1,1,1
39280,4071,4129,4120,23,24,23,8934,253,1,1,1
40280,4071,4129,4120,23,24,23,8934,253,1,1,1
41280,4071,4129,4120,23,24,23,73,253,1,1,1
42280,4071,4129,4120,23,24,23,73,253,1,1,1
43280,4071,4129,4120,23,24,23,73,253,1,1,1
44280,4071,4129,4120,23,24,23,73,253,1,1,1
45280,4071,4129,4120,23,24,23,73,253,1,1,1
46280,4071,4129,4120,23,24,23,73,253,1,1,1
47280,4072,4129,4120,23,24,23,73,253,1,1,1
48280,4071,4128,4120,23,24,23,73,253,1,1,1
49280,4071,4128,4120,23,24,23,73,253,1,1,1
50280,4071,4129,4120,23,24,23,73,253,1,1,1
51280,4072,4128,4120,23,24,23,73,253,1,1,1
52280,4071,4128,4120,23,24,23,73,253,1,1,1
53280,4071,4128,4120,23,24,23,73,253,1,1,1
54280,4071,4128,4120,23,24,23,73,253,1,1,1
55280,4071,4128,4120,23,24,23,73,253,1,1,1
56280,4071,4128,4120,23,24,23,73,253,1,1,1
57280,4072,4129,4120,23,24,23,73,253,1,1,1
58280,4071,4129,4120,23,24,23,73,253,1,1,1
59280,4072,4129,4120,23,24,23,73,253,1,1,1
60280,4071,4129,4120,23,24,23,73,253,1,1,1
61280,4071,4128,4120,23,24,23,73,253,1,1,1
62280,4071,4128,4120,23,24,23,72,253,1,1,1
63280,4071,4128,4120,23,24,23,72,253,1,1,1
64280,4071,4128,4120,23,24,23,72,253,1,1,1
65280,4071,4128,4120,23,24,23,72,253,1,1,1
66280,4071,4128,4120,23,24,23,72,253,1,1,1
67280,4071,4128,4120,23,24,23,72,253,1,1,1
68280,4071,4128,4120,23,24,23,72,253,1,1,1
69280,4071,4128,4120,23,24,23,72,253,1,1,1
70280,4071,4128,4120,23,24,23,72,253,1,1,1
71280,4071,4129,4120,23,24,23,72,253,1,1,1
72280,4071,4129,4120,23,24,23,72,254,1,1,1
73280,4071,4129,4120,23,24,23,72,254,1,1,1
74280,4071,4129,4120,23,24,23,72,254,1,1,1
75280,4071,4129,4120,23,24,23,72,254,1,1,1
76280,4071,4129,4120,23,24,23,72,254,1,1,1
77280,4071,4128,4120,23,24,23,72,254,1,1,1
78280,4072,4129,4120,23,24,23,72,254,1,1,1
79280,4072,4129,4120,23,24,23,72,254,1,1,1
80280,4071,4129,4120,23,24,23,72,254,1,1,1
81280,4071,4129,4120,23,24,23,72,254,1,1,1
82280,4071,4129,4120,23,24,23,72,254,1,1,1
83280,4071,4129,4120,23,24,23,72,254,1,1,1
84280,4071,4129,4120,23,24,23,72,254,1,1,1
85280,4071,4129,4120,23,24,23,72,254,1,1,1
86280,4071,4129,4120,23,24,23,72,254,1,1,1
87280,4071,4128,4120,23,24,23,72,254,1,1,1
88280,4071,4128,4120,23,24,23,72,254,1,1,1
89280,4071,4128,4120,23,24,23,72,254,1,1,1
90281,4071,4128,4120,23,24,23,73,254,1,1,1
91281,4071,4128,4120,23,24,23,73,254,1,1,1
92281,4071,4128,4120,23,24,23,73,254,1,1,1
93281,4071,4128,4120,23,24,23,73,254,1,1,1
94281,4071,4128,4120,23,24,23,73,254,1,1,1
95281,4071,4128,4120,23,24,23,73,254,1,1,1
