t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3285,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4285,0,0,0,-1000,-1000,-1000,12080,252,0,0,1
5285,0,0,0,-1000,-1000,-1000,19220,252,0,0,1
6285,0,0,0,-1000,-1000,-1000,22348,252,0,0,1
7286,4070,4126,4118,-1000,-1000,-1000,23073,252,1,0,1
8286,4070,4126,4118,23,24,24,24437,252,1,1,1
9286,4070,4126,4118,23,24,24,24475,252,1,1,1
10286,4070,4126,4118,23,24,24,31629,253,1,1,1
11286,4070,4126,4118,23,24,24,31629,253,1,1,1
12287,4070,4126,4118,23,24,24,31629,253,1,1,1
13287,4070,4126,4118,23,24,24,31629,253,1,1,1
14287,4070,4126,4118,23,24,24,31629,253,1,1,1
15287,4070,4126,4118,23,24,24,31629,253,1,1,1
16287,4070,4126,4118,23,24,24,31629,253,1,1,1
17287,4070,4126,4118,23,24,24,31629,253,1,1,1
18287,4070,4126,4118,23,24,24,31629,253,1,1,1
19287,4070,4126,4118,23,24,24,31629,253,1,1,1
20287,4070,4126,4118,23,24,24,31629,253,1,1,1
21287,4070,4126,4118,23,24,24,31629,253,1,1,1
22287,4070,4126,4118,23,24,24,31629,253,1,1,1
23287,4070,4126,4118,23,24,24,31629,253,1,1,1
24287,4070,4126,4118,23,24,24,31629,253,1,1,1
25287,4070,4126,4118,23,24,24,31629,253,1,1,1
26287,4070,4126,4118,23,24,24,31629,253,1,1,1
27287,4070,4126,4118,23,24,24,31629,253,1,1,1
28288,4070,4126,4118,23,24,24,31629,253,1,1,1
29288,4070,4126,4118,23,24,24,31629,253,1,1,1
30288,4070,4126,4118,23,24,24,31629,253,1,1,1
31288,4070,4126,4118,23,24,24,31629,253,1,1,1
32289,4070,4126,4118,23,24,24,31629,253,1,1,1
33289,4070,4126,4118,23,24,24,31629,253,1,1,1
34289,4070,4126,4118,23,24,24,31629,253,1,1,1
35289,4070,4126,4118,23,24,24,31629,253,1,1,1
36289,4070,4126,4118,23,24,24,31629,253,1,1,1
37289,4070,4126,4118,23,24,24,31629,253,1,1,1
38289,4070,4126,4118,23,24,24,31629,253,1,1,1
39289,4070,4126,4118,23,24,24,31629,253,1,1,1
40289,4070,4126,4118,23,24,24,31629,253,1,1,1
41289,4070,4126,4118,23,24,24,31629,253,1,1,1
42289,4070,4126,4118,23,24,24,31629,253,1,1,1
43289,4070,4126,4118,23,24,24,31629,253,1,1,1
44289,4070,4126,4118,23,24,24,31629,253,1,1,1
45289,4070,4126,4118,23,24,24,31629,253,1,1,1
46289,4070,4126,4118,23,24,24,31629,253,1,1,1
47289,4070,4126,4118,23,24,24,31629,253,1,1,1
48289,4070,4126,4118,23,24,24,31629,253,1,1,1
49289,4070,4126,4118,23,24,24,31629,253,1,1,1
50289,4070,4126,4118,23,24,24,31629,253,1,1,1
51289,4070,4126,4118,23,24,24,31629,253,1,1,1
52289,4070,4126,4118,23,24,24,31629,253,1,1,1
53289,4070,4126,4118,23,24,24,31629,253,1,1,1
