t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3291,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4291,0,0,0,-1000,-1000,-1000,7737,252,0,0,1
5291,0,0,0,-1000,-1000,-1000,17252,252,0,0,1
6295,0,0,0,-1000,-1000,-1000,21035,252,0,0,1
7295,3746,3834,3828,-1000,-1000,-1000,22532,252,1,0,1
8295,3745,3834,3828,25,26,25,23076,252,1,1,1
9295,3745,3834,3828,25,26,25,23090,252,1,1,1
10297,3746,3834,3828,25,26,25,30084,253,1,1,1
11297,3745,3834,3828,25,26,25,30084,253,1,1,1
12307,3745,3834,3828,25,26,25,30084,253,1,1,1
13307,3745,3834,3828,25,26,25,30084,253,1,1,1
14307,3745,3834,3828,25,26,25,30084,253,1,1,1
15314,3745,3834,3828,25,26,25,30084,253,1,1,1
16314,3745,3834,3828,25,26,25,30084,253,1,1,1
17314,3745,3834,3828,25,26,25,30084,253,1,1,1
18319,3745,3833,3828,25,26,25,30084,253,1,1,1
19319,3746,3834,3828,25,26,25,30084,253,1,1,1
20319,3745,3834,3828,25,26,25,30084,253,1,1,1
21319,3745,3834,3828,25,26,25,30084,253,1,1,1
22319,3745,3834,3828,25,26,25,30084,253,1,1,1
23319,3745,3834,3828,25,26,25,30084,253,1,1,1
24319,3745,3834,3828,25,26,25,30084,253,1,1,1
25319,3745,3834,3828,25,26,25,30084,253,1,1,1
26319,3745,3834,3828,25,26,25,30084,253,1,1,1
27319,3745,3834,3828,25,26,25,30084,253,1,1,1
28319,3745,3834,3828,25,26,25,30084,253,1,1,1
29319,3745,3834,3828,25,26,25,30084,253,1,1,1
30319,3745,3834,3828,25,26,25,30084,253,1,1,1
31319,3745,3834,3828,25,26,25,30084,253,1,1,1
32319,3745,3834,3828,25,26,25,30084,253,1,1,1
33319,3745,3834,3828,25,26,25,30084,253,1,1,1
34319,3745,3834,3828,25,26,25,30084,253,1,1,1
35319,3745,3834,3828,25,26,25,30084,253,1,1,1
36319,3745,3834,3828,25,26,25,30084,253,1,1,1
37319,3745,3834,3828,25,26,25,30084,253,1,1,1
38319,3745,3834,3828,25,26,25,30084,253,1,1,1
39319,3746,3834,3828,25,26,25,30084,253,1,1,1
40319,3745,3834,3828,25,26,25,30084,253,1,1,1
41319,3745,3834,3828,25,26,25,30084,253,1,1,1
42326,3745,3834,3828,25,26,25,30084,253,1,1,1
43328,3745,3834,3828,25,26,25,30084,253,1,1,1
44328,3745,3834,3828,25,26,25,30084,253,1,1,1
45328,3745,3834,3828,25,26,25,30084,253,1,1,1
46328,3745,3834,3828,25,26,25,30084,253,1,1,1
47328,3745,3834,3828,25,26,25,30084,253,1,1,1
48328,3745,3834,3828,25,26,25,30084,253,1,1,1
49328,3745,3833,3827,25,26,25,30084,253,1,1,1
50328,3745,3833,3827,25,26,25,30084,253,1,1,1
51328,3744,3833,3827,25,26,25,30084,253,1,1,1
52333,3744,3833,3827,25,26,25,30084,253,1,1,1
53340,3744,3833,3827,25,26,25,30619,253,1,1,1
54340,3744,3833,3827,25,26,25,30619,253,1,1,1
55341,3744,3833,3827,25,26,25,30619,253,1,1,1
56341,3744,3833,3827,25,26,25,30619,253,1,1,1
57343,3742,3831,3825,25,26,25,30619,253,1,1,1
58344,3740,3829,3823,25,26,25,30619,253,1,1,1
59348,3741,3829,3824,25,26,25,30619,253,1,1,1
60348,3744,3832,3826,25,26,25,30619,253,1,1,1
61349,3744,3832,3826,25,26,25,30619,253,1,1,1
62354,3616,3703,3697,25,26,25,31531,253,1,1,1
63354,3616,3703,3697,25,26,25,31531,253,1,1,1
64366,3616,3703,3697,25,26,25,31531,253,1,1,1
65372,3616,3703,3697,25,26,25,31531,253,1,1,1
66373,3616,3703,3697,25,26,25,31531,253,1,1,1
67373,3545,3632,3624,25,26,25,31531,253,1,1,1
68381,3705,3794,3788,25,26,25,31531,253,1,1,1
69390,3675,3764,3758,25,26,25,32087,253,1,1,1
70390,3726,3816,3810,25,26,25,32087,253,1,1,1
71390,3726,3816,3810,25,26,25,32087,253,1,1,1
72391,3685,3775,3769,25,26,25,32087,253,1,1,1
73393,3685,3775,3769,25,26,25,32087,253,1,1,1
74393,3685,3775,3769,25,26,25,32087,253,1,1,1
75398,3685,3775,3769,25,26,25,32087,253,1,1,1
76399,3685,3775,3769,25,26,25,32087,253,1,1,1
77404,3726,3816,3810,25,26,25,32087,253,1,1,1
78408,3725,3815,3809,25,26,25,32087,253,1,1,1
79408,3723,3813,3807,25,26,25,32087,253,1,1,1
80408,3686,3775,3769,25,26,25,32087,253,1,1,1
81410,3652,3741,3735,25,26,25,32087,253,1,1,1
82410,3662,3752,3746,25,26,25,32087,253,1,1,1
83410,3662,3752,3746,25,26,25,32087,253,1,1,1
84418,3662,3752,3746,25,26,25,33354,253,1,1,1
85426,3662,3752,3746,25,26,25,33354,253,1,1,1
86426,3662,3752,3746,25,26,25,33354,253,1,1,1
87427,3653,3742,3736,25,26,25,33354,253,1,1,1
88436,3653,3742,3736,25,26,25,33354,253,1,1,1
89438,3714,3805,3799,25,26,25,33354,253,1,1,1
90440,3714,3805,3799,25,26,25,33354,253,1,1,1
91440,3620,3709,3702,25,26,25,33354,253,1,1,1
92444,3720,3811,3805,25,26,25,33354,253,1,1,1
93452,3720,3811,3805,25,26,25,34339,254,1,1,1
94453,3720,3811,3805,25,26,25,34339,254,1,1,1
95453,3720,3811,3805,25,26,25,34339,254,1,1,1
96453,3700,3791,3785,25,26,25,34339,254,1,1,1
97453,3721,3812,3806,25,26,25,34339,254,1,1,1
98461,3691,3782,3776,25,26,25,34339,254,1,1,1
99462,3691,3782,3776,25,26,25,34339,254,1,1,1
100476,3707,3799,3793,25,26,25,34339,254,1,1,1
101476,3692,3783,3777,25,26,25,34339,254,1,1,1
102482,3692,3783,3777,25,26,25,35334,254,1,1,1
103482,3692,3783,3777,25,26,25,35334,254,1,1,1
104482,3692,3783,3777,25,26,25,35334,254,1,1,1
105482,3692,3783,3777,25,26,25,35334,254,1,1,1
106490,3632,3722,3716,25,26,25,35334,254,1,1,1
107490,3712,3805,3799,25,26,25,35334,254,1,1,1
108490,3708,3801,3794,25,26,25,35334,254,1,1,1
109490,3708,3801,3794,25,26,25,35182,254,1,1,1
110490,3330,3427,3407,25,26,25,35182,254,1,1,1
111490,3693,3788,3781,25,26,25,35182,254,1,1,1
112490,3696,3791,3784,25,26,25,35182,254,1,1,1
113490,3696,3791,3784,25,26,25,35182,254,1,1,1
114490,3696,3791,3784,25,26,25,35182,254,1,1,1
115490,3696,3791,3784,25,26,25,35182,254,1,1,1
116490,3698,3792,3785,25,26,25,35182,254,1,1,1
117490,3706,3800,3794,25,26,25,35654,254,1,1,1
118490,3707,3801,3795,25,26,25,35654,254,1,1,1
119498,3708,3802,3796,25,26,25,35654,254,1,1,1
120498,3709,3803,3797,25,26,25,35654,254,1,1,1
121498,3710,3804,3798,25,26,25,35654,254,1,1,1
122498,3710,3804,3798,25,26,25,35654,254,1,1,1
123498,3710,3804,3798,25,26,25,35654,254,1,1,1
124498,3710,3804,3798,25,26,25,35654,254,1,1,1
125504,3710,3804,3798,25,26,25,35654,254,1,1,1
126504,3710,3804,3798,25,26,25,35938,254,1,1,1
127504,3714,3808,3802,25,26,25,35938,254,1,1,1
128504,3715,3808,3802,25,26,25,35938,254,1,1,1
129504,3715,3809,3803,25,26,25,35938,254,1,1,1
130504,3715,3809,3803,25,26,25,35938,254,1,1,1
131504,3716,3810,3803,25,26,25,35938,254,1,1,1
132506,3716,3810,3804,25,26,25,35938,254,1,1,1
133506,3716,3810,3804,25,26,25,35938,254,1,1,1
134510,3716,3810,3804,25,26,25,35938,254,1,1,1
135510,3716,3810,3804,25,26,25,36074,254,1,1,1
136510,3716,3810,3804,25,26,26,36074,254,1,1,1
137516,3718,3812,3805,25,26,26,36074,254,1,1,1
138516,3718,3812,3806,25,26,26,36074,254,1,1,1
139516,3718,3812,3806,25,26,26,36074,254,1,1,1
140516,3718,3812,3805,25,26,26,36074,254,1,1,1
141517,3713,3806,3800,25,26,26,36074,254,1,1,1
142517,3712,3806,3800,25,26,26,36074,254,1,1,1
143527,3712,3806,3800,25,26,26,36074,254,1,1,1
144527,3712,3806,3800,25,26,26,36173,254,1,1,1
145527,3712,3806,3800,25,26,26,36173,254,1,1,1
146527,3710,3804,3798,25,26,26,36173,254,1,1,1
147532,3713,3806,3800,25,26,26,36173,254,1,1,1
148532,3708,3802,3796,25,26,26,36173,254,1,1,1
149533,3700,3794,3788,25,26,26,36173,254,1,1,1
150533,3463,3557,3546,25,26,26,36173,254,1,1,1
151533,3652,3745,3739,25,26,26,36173,254,1,1,1
152540,3652,3745,3739,25,26,26,36173,254,1,1,1
153544,3652,3745,3739,25,26,26,36173,254,1,1,1
154547,3652,3745,3739,25,26,26,36173,254,1,1,1
155547,3652,3745,3739,25,26,26,36173,254,1,1,1
156547,3692,3788,3781,25,26,26,36173,254,1,1,1
157547,3699,3795,3788,25,26,26,36173,254,1,1,1
158547,3700,3796,3789,25,26,26,36173,254,1,1,1
159555,3438,3533,3522,25,26,26,36173,254,1,1,1
160556,3683,3781,3774,25,26,26,36173,254,1,1,1
161556,3676,3774,3767,25,26,26,36173,254,1,1,1
162561,3681,3779,3772,25,26,26,36173,254,1,1,1
163562,3681,3779,3772,25,26,26,36173,254,1,1,1
164562,3681,3779,3772,25,26,26,36037,254,1,1,1
165562,3681,3779,3772,25,26,26,36037,254,1,1,1
166562,3681,3779,3772,25,26,26,36037,254,1,1,1
167562,3677,3775,3768,25,26,26,36037,254,1,1,1
168566,3686,3784,3777,25,26,26,36037,254,1,1,1
169574,3688,3787,3780,25,26,26,36037,254,1,1,1
170575,3689,3787,3781,25,26,26,36037,254,1,1,1
171575,3654,3751,3745,25,26,26,35308,254,1,1,1
172575,3649,3746,3739,25,26,26,35308,254,1,1,1
173580,3649,3746,3739,25,26,26,35308,254,1,1,1
174589,3649,3746,3739,25,26,26,35308,254,1,1,1
175595,3649,3746,3739,25,26,26,35308,254,1,1,1
176595,3624,3722,3715,25,26,26,35308,254,1,1,1
177596,3673,3773,3766,25,26,26,35308,254,1,1,1
178597,3673,3773,3766,25,26,26,34713,254,1,1,1
179604,3363,3464,3447,25,26,26,34713,254,1,1,1
180613,3612,3711,3705,25,26,26,34713,254,1,1,1
181616,3666,3767,3759,25,26,26,34713,254,1,1,1
182616,3583,3683,3676,25,26,26,34713,254,1,1,1
183620,3583,3683,3676,25,26,26,34713,254,1,1,1
184621,3583,3683,3676,25,26,26,34713,254,1,1,1
185621,3583,3683,3676,25,26,26,34408,254,1,1,1
186624,3580,3678,3671,25,26,26,34408,254,1,1,1
187624,3667,3769,3762,26,26,26,34408,254,1,1,1
188625,3669,3772,3764,26,26,26,34408,254,1,1,1
189632,3602,3701,3693,26,26,26,34408,254,1,1,1
190634,3673,3775,3767,26,26,26,34408,254,1,1,1
191634,3604,3704,3697,26,26,26,33981,254,1,1,1
192640,3613,3714,3707,26,26,26,33981,254,1,1,1
193640,3613,3714,3707,26,26,26,33981,254,1,1,1
