t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3273,0.2694,-0.0336,0.8704,-6.06,7.71,-0.05,20.57
3284,0.2712,-0.0332,0.8696,-6.03,7.79,-0.06,20.58
3294,0.2705,-0.0342,0.8658,-5.98,7.69,-0.09,20.57
3304,0.271,-0.0355,0.8698,-6.02,7.79,-0.05,20.55
3314,0.2723,-0.0343,0.8694,-6.08,7.71,-0.08,20.58
3324,0.2725,-0.035,0.8737,-6.18,7.74,-0.05,20.57
3334,0.2711,-0.0344,0.8718,-6.12,7.79,-0.08,20.56
3344,0.2705,-0.035,0.8707,-6.03,7.71,-0.03,20.55
3354,0.27,-0.0343,0.8677,-6.08,7.74,-0.03,20.58
3364,0.2675,-0.0355,0.8761,-6.11,7.71,-0.08,20.59
3374,0.2701,-0.0336,0.8727,-6.0,7.76,-0.08,20.56
3384,0.2698,-0.037,0.8729,-5.97,7.68,-0.08,20.57
3394,0.2722,-0.0341,0.8738,-6.08,7.69,-0.11,20.55
3404,0.274,-0.0341,0.8715,-6.09,7.71,-0.03,20.58
3414,0.2723,-0.0316,0.8745,-6.02,7.77,-0.05,20.57
3424,0.2733,-0.032,0.876,-6.11,7.73,-0.05,20.6
3434,0.2688,-0.028,0.8727,-6.03,7.8,-0.02,20.59
3444,0.2682,-0.0321,0.8705,-6.06,7.73,-0.09,20.6
3454,0.2681,-0.0323,0.8691,-6.12,7.74,0.0,20.6
3464,0.2667,-0.0358,0.869,-6.14,7.74,-0.11,20.62
3474,0.2699,-0.0347,0.869,-6.09,7.66,-0.06,20.6
3484,0.2704,-0.0297,0.8683,-6.11,7.68,-0.11,20.56
3494,0.2676,-0.031,0.8684,-6.14,7.74,-0.08,20.59
3504,0.2728,-0.0312,0.8746,-6.18,7.69,-0.02,20.58
3514,0.2723,-0.0337,0.8772,-6.15,7.69,-0.06,20.57
3524,0.2721,-0.0339,0.8749,-6.03,7.69,-0.05,20.58
3534,0.2715,-0.0352,0.8766,-6.08,7.79,-0.03,20.58
3544,0.2706,-0.0372,0.8723,-6.12,7.73,-0.05,20.6
3554,0.2737,-0.0356,0.8748,-5.98,7.74,-0.06,20.58
3564,0.2729,-0.036,0.8729,-6.11,7.69,-0.05,20.59
3574,0.2693,-0.0366,0.8728,-6.14,7.69,-0.08,20.58
3584,0.271,-0.0345,0.8702,-5.94,7.74,-0.02,20.59
3594,0.2728,-0.0348,0.8711,-6.03,7.77,-0.02,20.59
3604,0.2712,-0.033,0.8693,-6.14,7.79,-0.05,20.61
3614,0.2693,-0.0348,0.8722,-6.03,7.74,-0.05,20.59
3624,0.2684,-0.0356,0.875,-6.06,7.74,-0.09,20.61
3634,0.2722,-0.0322,0.8745,-6.18,7.74,-0.11,20.58
3644,0.2664,-0.033,0.8771,-6.18,7.73,-0.09,20.59
3654,0.2697,-0.0339,0.8746,-6.12,7.73,-0.06,20.57
3664,0.2679,-0.0344,0.8737,-6.06,7.69,-0.08,20.6
3674,0.2688,-0.0358,0.8707,-6.06,7.79,-0.03,20.58
3684,0.2693,-0.0356,0.8716,-6.09,7.73,-0.11,20.59
3694,0.2672,-0.0327,0.87,-6.11,7.76,-0.11,20.59
3704,0.2711,-0.0341,0.8666,-6.15,7.68,-0.02,20.6
3714,0.27,-0.0327,0.873,-6.17,7.68,-0.09,20.61
3724,0.272,-0.035,0.8705,-6.12,7.71,-0.03,20.6
3734,0.2728,-0.0332,0.8744,-6.05,7.79,-0.06,20.61
3744,0.2701,-0.0375,0.8727,-6.06,7.77,-0.02,20.61
3754,0.2728,-0.0365,0.8755,-6.05,7.76,-0.05,20.61
3764,0.2695,-0.0372,0.8728,-6.12,7.74,-0.06,20.6
3774,0.2723,-0.0337,0.8699,-6.11,7.74,-0.06,20.61
3784,0.2712,-0.0325,0.871,-6.06,7.74,-0.05,20.59
3794,0.2719,-0.0353,0.8722,-6.08,7.76,-0.08,20.6
3804,0.2697,-0.0332,0.8756,-6.12,7.74,-0.06,20.61
3814,0.271,-0.0347,0.875,-6.02,7.76,-0.05,20.6
3824,0.2701,-0.0302,0.8733,-6.08,7.74,-0.09,20.63
3834,0.2726,-0.0309,0.8755,-6.14,7.71,0.0,20.62
3844,0.2687,-0.0344,0.875,-6.03,7.77,-0.05,20.62
3854,0.2694,-0.0345,0.8737,-6.06,7.71,-0.03,20.59
3864,0.2708,-0.0349,0.8745,-6.15,7.77,-0.05,20.62
3874,0.2717,-0.0321,0.8722,-6.17,7.74,-0.08,20.62
3884,0.2716,-0.0323,0.8701,-6.08,7.74,-0.02,20.62
3894,0.2703,-0.0327,0.8671,-5.98,7.82,-0.09,20.61
3904,0.2686,-0.0365,0.875,-6.12,7.79,-0.05,20.62
3914,0.2714,-0.0332,0.8743,-6.02,7.73,-0.03,20.62
3924,0.2695,-0.031,0.8721,-6.11,7.74,-0.08,20.61
3934,0.2684,-0.0325,0.8784,-6.14,7.73,-0.11,20.61
3944,0.2717,-0.0359,0.8762,-6.08,7.68,-0.06,20.61
3954,0.2714,-0.0338,0.8759,-6.08,7.74,-0.06,20.61
3964,0.2682,-0.0331,0.8743,-6.11,7.69,-0.09,20.64
3974,0.2689,-0.0326,0.8687,-6.05,7.77,-0.09,20.64
3984,0.2705,-0.0325,0.8708,-6.09,7.74,-0.05,20.62
3994,0.2689,-0.0345,0.8719,-6.06,7.74,-0.06,20.63
4004,0.2717,-0.0319,0.8704,-6.09,7.73,-0.06,20.62
4014,0.2723,-0.0312,0.8717,-6.18,7.68,-0.06,20.61
4024,0.2711,-0.0326,0.874,-6.15,7.79,-0.03,20.62
4034,0.2703,-0.031,0.8743,-6.12,7.74,0.0,20.64
4044,0.2689,-0.0336,0.8698,-6.05,7.77,-0.03,20.64
4054,0.27,-0.0343,0.8712,-6.09,7.77,-0.08,20.63
4064,0.2678,-0.0323,0.869,-6.18,7.73,-0.05,20.62
4074,0.2706,-0.0348,0.8727,-6.11,7.8,0.08,20.62
4084,0.2712,-0.0364,0.8734,-6.17,7.74,0.0,20.63
4094,0.2698,-0.037,0.8741,-6.11,7.77,-0.05,20.62
4104,0.2681,-0.0356,0.876,-6.05,7.73,-0.03,20.62
4114,0.2729,-0.0364,0.8721,-6.14,7.68,-0.08,20.63
4124,0.2699,-0.035,0.871,-6.06,7.73,0.05,20.64
4134,0.2704,-0.0371,0.8768,-6.08,7.82,-0.03,20.63
4144,0.2738,-0.0358,0.8723,-6.02,7.76,-0.06,20.63
4154,0.2721,-0.0354,0.8737,-6.05,7.77,-0.08,20.64
4164,0.2725,-0.0359,0.8793,-6.12,7.74,-0.12,20.62
4174,0.2725,-0.0369,0.8727,-6.03,7.73,-0.11,20.64
4184,0.2715,-0.0334,0.8774,-6.02,7.71,0.03,20.61
4194,0.2725,-0.0332,0.873,-6.08,7.76,-0.02,20.61
4204,0.2706,-0.0354,0.8695,-6.11,7.69,-0.08,20.61
4214,0.269,-0.0345,0.8739,-6.02,7.77,-0.02,20.61
4224,0.2672,-0.0356,0.8702,-6.11,7.74,-0.12,20.64
4234,0.2698,-0.0355,0.8691,-6.12,7.71,-0.05,20.66
4244,0.2706,-0.0364,0.8752,-6.11,7.77,-0.09,20.64
4254,0.2709,-0.0328,0.8746,-6.2,7.79,-0.05,20.63
4264,0.2712,-0.0336,0.8737,-6.14,7.77,-0.02,20.63
4275,0.2711,-0.0323,0.8765,-6.08,7.71,0.0,20.62
4285,0.2699,-0.0341,0.8727,-6.11,7.79,-0.03,20.65
4296,0.2706,-0.0322,0.8695,-6.06,7.83,0.02,20.65
4306,0.2689,-0.0338,0.8693,-6.06,7.74,-0.05,20.64
