t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3289,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4289,0,0,0,-1000,-1000,-1000,4271,252,0,0,1
5289,0,0,0,-1000,-1000,-1000,8478,252,0,0,1
6289,0,0,0,-1000,-1000,-1000,11374,252,0,0,1
7289,3722,3776,3770,-1000,-1000,-1000,12899,252,1,0,1
8289,3722,3776,3770,19,20,20,13796,252,1,1,1
9289,3722,3776,3770,19,20,20,14687,252,1,1,1
10289,3722,3776,3770,19,20,20,14939,252,1,1,1
11289,3722,3776,3770,19,20,20,15094,252,1,1,1
12289,3722,3776,3770,19,20,20,19687,253,1,1,1
13289,3722,3776,3770,19,20,20,19687,253,1,1,1
14289,3722,3776,3770,19,20,20,19687,253,1,1,1
15289,3722,3776,3770,19,20,20,19687,253,1,1,1
16289,3722,3776,3770,19,20,20,19687,253,1,1,1
17289,3722,3776,3770,19,20,20,19687,253,1,1,1
18289,3722,3776,3770,19,20,20,19687,253,1,1,1
19289,3722,3776,3770,19,20,20,19687,253,1,1,1
20289,3722,3776,3770,19,20,20,19687,253,1,1,1
21289,3722,3776,3770,19,20,20,19687,253,1,1,1
22289,3722,3776,3770,19,20,20,19687,253,1,1,1
23289,3722,3776,3770,19,20,20,19687,253,1,1,1
24289,3722,3776,3770,19,20,20,19687,253,1,1,1
25289,3722,3776,3770,19,20,20,19687,253,1,1,1
26289,3722,3776,3770,19,20,20,19687,253,1,1,1
27289,3722,3776,3770,19,20,20,19687,253,1,1,1
28289,3722,3776,3770,19,20,20,19687,253,1,1,1
29289,3722,3776,3770,19,20,20,19687,253,1,1,1
30289,3722,3776,3770,19,20,20,19687,253,1,1,1
31289,3722,3776,3770,19,20,20,19687,253,1,1,1
32289,3722,3776,3770,19,20,20,19687,253,1,1,1
33289,3722,3776,3770,19,20,20,19687,253,1,1,1
34289,3722,3776,3770,19,20,20,19687,253,1,1,1
35289,3722,3776,3770,19,20,20,19687,253,1,1,1
36289,3722,3776,3770,19,20,20,19687,253,1,1,1
37289,3722,3776,3770,19,20,20,19687,253,1,1,1
38289,3722,3776,3770,19,20,20,19687,253,1,1,1
39289,3722,3776,3770,19,20,20,19687,253,1,1,1
40289,3722,3776,3770,19,20,20,19687,253,1,1,1
41289,3722,3776,3770,19,20,20,19687,253,1,1,1
42289,3722,3776,3770,19,20,20,19687,253,1,1,1
43289,3722,3776,3770,19,20,20,19687,253,1,1,1
44289,3722,3776,3770,19,20,20,19687,253,1,1,1
45289,3722,3776,3770,19,20,20,19687,253,1,1,1
46289,3722,3776,3770,19,20,20,19687,253,1,1,1
47289,3722,3776,3770,19,20,20,19687,253,1,1,1
48289,3722,3776,3770,19,20,20,19687,253,1,1,1
49290,3722,3776,3770,19,20,20,19687,253,1,1,1
50290,3722,3776,3771,19,20,20,19687,253,1,1,1
51290,3722,3776,3771,19,20,20,19687,253,1,1,1
52290,3722,3776,3771,19,20,20,19687,253,1,1,1
53290,3722,3776,3771,19,20,20,19687,253,1,1,1
54290,3722,3776,3771,19,20,20,19687,253,1,1,1
55291,3722,3776,3771,19,20,20,24891,253,1,1,1
56291,3722,3776,3771,19,20,20,24891,253,1,1,1
57291,3722,3776,3771,19,20,20,24891,253,1,1,1
58291,3722,3776,3770,19,20,20,24891,253,1,1,1
59292,3722,3776,3770,19,20,20,24891,253,1,1,1
60292,3722,3776,3770,19,20,20,24891,253,1,1,1
61292,3722,3776,3770,19,20,20,24891,253,1,1,1
