t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3284,0.2124,-0.0167,0.8936,-6.75,8.03,0.08,30.99
3295,0.2129,-0.0176,0.8911,-6.72,8.03,-0.03,30.99
3305,0.2113,-0.0166,0.8921,-6.92,8.02,0.0,31.02
3315,0.214,-0.0194,0.8872,-6.7,7.95,0.02,30.99
3325,0.2137,-0.0193,0.8911,-6.73,8.06,-0.05,31.02
3335,0.2108,-0.0166,0.8864,-6.7,7.95,-0.03,31.0
3345,0.2146,-0.0204,0.8905,-6.84,7.97,0.02,31.01
3355,0.213,-0.0186,0.8889,-6.85,7.97,-0.05,30.99
3365,0.2129,-0.0175,0.8889,-6.81,7.97,-0.02,31.01
3375,0.2115,-0.0157,0.8895,-6.85,7.91,0.03,30.99
3385,0.2139,-0.0171,0.8884,-6.89,7.94,-0.05,31.02
3395,0.2117,-0.0162,0.8885,-6.84,7.98,-0.06,31.02
3405,0.2145,-0.0155,0.8866,-6.76,7.97,0.05,31.0
3415,0.2129,-0.0199,0.8861,-6.78,7.88,0.0,31.02
3425,0.214,-0.019,0.8896,-6.79,7.92,0.05,31.03
3435,0.2151,-0.0225,0.8907,-6.73,8.02,-0.09,31.03
3445,0.2158,-0.019,0.8905,-6.82,8.05,-0.05,31.02
3456,0.2139,-0.0183,0.8916,-6.81,7.98,-0.08,31.03
3466,0.2131,-0.021,0.8864,-6.82,8.0,0.05,31.0
3476,0.2118,-0.0162,0.8898,-6.84,8.0,0.02,31.03
3486,0.2115,-0.0165,0.8885,-6.84,8.03,-0.02,31.03
3496,0.2119,-0.0162,0.8911,-6.76,7.95,-0.05,31.02
3506,0.2115,-0.0168,0.8932,-6.82,7.98,-0.03,31.02
3516,0.2072,-0.0188,0.8879,-6.85,8.06,0.0,31.03
3526,0.2094,-0.0192,0.8892,-6.89,8.03,0.02,31.04
3536,0.2113,-0.0175,0.8889,-6.81,7.92,-0.03,31.02
3546,0.2139,-0.0209,0.8915,-6.78,8.03,0.0,31.04
3556,0.2141,-0.0195,0.8909,-6.76,8.0,0.0,31.03
3566,0.2135,-0.0177,0.891,-6.81,7.94,-0.15,31.05
3576,0.2144,-0.0194,0.8877,-6.75,8.02,-0.02,31.05
3586,0.2124,-0.0178,0.8918,-6.87,8.0,-0.06,31.0
3596,0.2133,-0.0192,0.8889,-6.73,7.94,-0.05,31.02
3606,0.2148,-0.0204,0.8851,-6.78,8.0,-0.03,31.02
3616,0.2131,-0.0167,0.887,-6.82,7.97,0.03,31.04
3626,0.2148,-0.0165,0.8895,-6.73,7.92,0.02,31.04
3636,0.2111,-0.0175,0.8927,-6.84,8.02,0.02,31.05
3646,0.21,-0.0179,0.8914,-6.76,8.02,-0.02,31.05
3656,0.2131,-0.0157,0.8945,-6.79,8.02,-0.06,31.04
3666,0.2119,-0.0175,0.8923,-6.87,8.05,-0.11,31.04
3676,0.2131,-0.0177,0.8873,-6.81,7.89,-0.09,31.04
3686,0.2102,-0.0167,0.8906,-6.89,8.02,-0.09,31.04
3696,0.2128,-0.0195,0.8894,-6.87,7.97,-0.09,31.03
3706,0.2114,-0.019,0.8882,-6.75,7.94,-0.06,31.03
