t_ms,apps1_pct,apps2_pct,pedal_pct,desired_torque_nm,power_kw,speed_mph,glv_voltage_v,inverter_temp_c,motor_temp_c,soc_pct,battery_temp_c,bms_flags_hex,bms_fault_code,imd_warn_alarms_hex,pm100_post_faults_hex,pm100_run_faults_hex,fan_duty_pct,rtd_state
3274,4.9,9.6,0.3,0.5,0.0,0,0.0,0.0,0.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
3374,4.9,9.6,0.3,0.6,0.0,0,0.0,0.0,0.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
3474,4.9,9.6,0.3,0.6,0.0,0,12.79,0.0,0.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
3574,5.0,9.6,0.3,0.6,0.0,0,12.74,27.2,36.8,0,0,0x00,0,0x0000,0x00000000,0x00000000,83,FAULT_BLOCKED
3674,4.8,9.5,0.2,0.4,0.0,0,12.54,27.2,36.8,0,0,0x00,0,0x0000,0x00000000,0x00000000,83,FAULT_BLOCKED
3774,4.9,9.6,0.3,0.6,0.0,0,12.41,27.2,36.8,0,0,0x00,0,0x0200,0x00000000,0x00000000,83,FAULT_BLOCKED
3874,5.0,9.6,0.3,0.6,0.0,0,12.44,27.2,36.9,0,0,0x00,0,0x0200,0x00000000,0x00000000,83,FAULT_BLOCKED
3974,4.9,9.6,0.3,0.6,0.0,0,12.67,27.2,36.9,0,0,0x00,0,0x0200,0x00000000,0x00000000,83,FAULT_BLOCKED
4074,4.9,9.6,0.3,0.6,0.0,0,12.52,27.2,36.8,0,0,0x00,0,0x0200,0x00000000,0x00000000,83,FAULT_BLOCKED
4174,4.9,9.6,0.3,0.6,0.0,0,12.53,27.2,36.6,0,0,0x00,0,0x0200,0x00000000,0x00000000,82,FAULT_BLOCKED
4274,4.9,9.6,0.3,0.6,0.0,0,12.72,27.2,36.6,0,0,0x00,0,0x0200,0x00000000,0x00000000,82,FAULT_BLOCKED
4374,5.0,9.5,0.3,0.6,0.0,0,12.49,27.2,36.5,0,0,0x00,0,0x0200,0x00000000,0x00000000,81,FAULT_BLOCKED
4474,4.9,9.6,0.3,0.6,0.0,0,12.62,27.2,36.6,0,0,0x00,0,0x0200,0x00000000,0x00000000,82,FAULT_BLOCKED
4574,4.9,9.6,0.3,0.6,0.0,0,12.58,27.1,36.6,0,0,0x00,0,0x0200,0x00000000,0x00000000,82,FAULT_BLOCKED
4674,4.9,9.6,0.3,0.6,0.0,0,12.54,27.1,36.6,0,0,0x00,0,0x0200,0x00000000,0x00000000,82,FAULT_BLOCKED
4774,4.9,9.6,0.3,0.6,0.0,0,12.72,27.1,36.9,0,0,0x00,0,0x0200,0x00000000,0x00000000,83,FAULT_BLOCKED
4874,4.9,9.6,0.3,0.6,0.0,0,12.58,27.1,37.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,84,FAULT_BLOCKED
4974,4.9,9.6,0.3,0.6,0.0,0,12.65,27.1,36.4,0,0,0x00,0,0x0000,0x00000000,0x00000000,81,FAULT_BLOCKED
5074,4.9,9.6,0.3,0.5,0.0,0,12.79,27.1,36.4,0,0,0x00,0,0x0000,0x00000000,0x00000000,81,FAULT_BLOCKED
5174,4.9,9.6,0.3,0.6,0.0,0,12.64,27.0,36.4,0,0,0x00,0,0x0000,0x00000000,0x00000000,81,FAULT_BLOCKED
5274,4.9,9.6,0.3,0.5,0.0,0,12.54,27.0,36.4,0,0,0x00,0,0x0000,0x00000000,0x00000000,81,FAULT_BLOCKED
5374,4.9,9.6,0.3,0.6,0.0,0,12.58,27.0,36.4,0,0,0x00,0,0x0000,0x00000000,0x00000000,81,FAULT_BLOCKED
5474,4.9,9.6,0.3,0.6,0.0,0,12.62,27.0,36.2,0,0,0x00,0,0x0000,0x00000000,0x00000000,80,FAULT_BLOCKED
5574,4.9,9.6,0.3,0.5,0.0,0,12.63,27.0,36.4,0,0,0x00,0,0x0000,0x00000000,0x00000000,81,FAULT_BLOCKED
5674,4.8,9.6,0.2,0.5,0.0,0,12.72,27.0,36.4,0,0,0x00,0,0x0000,0x00000000,0x00000000,81,FAULT_BLOCKED
5774,4.9,9.6,0.3,0.6,0.0,0,12.63,26.9,36.2,0,0,0x00,0,0x0000,0x00000000,0x00000000,80,FAULT_BLOCKED
5874,4.9,9.6,0.3,0.5,0.0,0,12.82,26.9,36.4,0,0,0x00,0,0x0000,0x00000000,0x00000000,81,FAULT_BLOCKED
5974,4.9,9.6,0.2,0.5,0.0,0,12.61,26.9,36.4,0,0,0x00,0,0x0000,0x00000000,0x00000000,81,FAULT_BLOCKED
6074,4.9,9.6,0.3,0.6,0.0,0,12.8,26.9,36.4,0,0,0x00,0,0x0000,0x00000000,0x00000000,81,FAULT_BLOCKED
6174,4.9,9.6,0.3,0.5,0.0,0,12.59,26.9,36.4,0,0,0x00,0,0x0000,0x00000000,0x00000000,81,FAULT_BLOCKED
