t_ms,apps1_pct,apps2_pct,pedal_pct,desired_torque_nm,power_kw,speed_mph,glv_voltage_v,inverter_temp_c,motor_temp_c,soc_pct,battery_temp_c,bms_flags_hex,bms_fault_code,imd_warn_alarms_hex,pm100_post_faults_hex,pm100_run_faults_hex,fan_duty_pct,rtd_state
3271,0.8,3.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
3371,0.8,3.6,0.0,0.0,0.0,0,0.0,21.1,25.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3471,0.9,3.7,0.0,0.0,0.0,0,12.78,21.1,25.5,0,0,0x00,0,0x0200,0x00000000,0x00000000,23,FAULT_BLOCKED
3571,0.9,3.7,0.0,0.0,0.0,0,12.82,21.0,25.3,0,0,0x00,0,0x0200,0x00000000,0x00000000,22,FAULT_BLOCKED
3671,0.9,3.6,0.0,0.0,0.0,0,12.82,21.0,25.2,0,0,0x00,0,0x0200,0x00000000,0x00000000,21,FAULT_BLOCKED
3771,0.9,3.6,0.0,0.0,0.0,0,12.81,21.0,25.2,0,0,0x00,0,0x0200,0x00000000,0x00000000,21,FAULT_BLOCKED
3871,0.9,3.7,0.0,0.0,0.0,0,12.87,21.1,24.8,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3971,0.9,3.6,0.0,0.0,0.0,0,12.8,21.0,25.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4071,0.9,3.7,0.0,0.0,0.0,0,12.83,21.0,25.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4171,0.9,3.7,0.0,0.0,0.0,0,12.83,21.0,24.9,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4271,0.8,3.6,0.0,0.0,0.0,0,12.77,21.0,25.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4371,0.9,3.6,0.0,0.0,0.0,0,12.8,21.0,25.3,0,0,0x00,0,0x0200,0x00000000,0x00000000,22,FAULT_BLOCKED
4471,0.9,3.6,0.0,0.0,0.0,0,12.82,21.0,24.9,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
