t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3289,0.1534,-0.2195,0.8668,-6.21,7.94,-0.03,21.23
3300,0.1508,-0.2178,0.8654,-6.11,7.79,-0.05,21.22
3310,0.1517,-0.2128,0.8633,-5.86,7.6,-0.08,21.24
3320,0.1512,-0.2114,0.8674,-5.83,7.56,-0.08,21.23
3330,0.1538,-0.2117,0.8662,-5.94,7.5,-0.11,21.24
3340,0.1562,-0.2103,0.869,-6.14,7.68,-0.11,21.23
3350,0.1584,-0.2124,0.8646,-6.2,7.94,-0.12,21.23
3360,0.1562,-0.2128,0.8665,-6.27,8.11,0.0,21.24
3370,0.1536,-0.2163,0.8715,-6.26,8.03,-0.02,21.21
3380,0.1508,-0.2194,0.8674,-6.32,7.79,-0.05,21.24
3390,0.1533,-0.2213,0.8669,-6.29,7.48,-0.03,21.24
3400,0.1591,-0.2228,0.8702,-6.26,7.59,-0.09,21.22
3410,0.1595,-0.2222,0.8674,-6.11,7.97,0.0,21.24
3420,0.1559,-0.2238,0.8707,-6.08,8.05,0.02,21.24
3430,0.1536,-0.2205,0.8676,-6.12,7.88,-0.06,21.25
3440,0.1519,-0.2192,0.8683,-6.14,7.5,-0.09,21.25
3450,0.1522,-0.2203,0.8641,-6.32,7.25,-0.15,21.23
3460,0.1549,-0.2189,0.8588,-6.23,7.59,-0.08,21.25
3470,0.1555,-0.219,0.8622,-6.2,7.95,0.02,21.25
3480,0.1519,-0.2173,0.8617,-6.06,8.12,0.02,21.23
3490,0.1536,-0.2137,0.8619,-6.05,7.82,-0.05,21.24
3500,0.1527,-0.2155,0.8673,-5.92,7.44,-0.11,21.22
3510,0.1545,-0.2169,0.8701,-5.89,7.31,-0.08,21.23
3520,0.1603,-0.2146,0.8663,-6.18,7.57,-0.09,21.21
3530,0.1572,-0.2166,0.868,-6.23,7.95,0.02,21.24
3540,0.158,-0.2195,0.8665,-6.27,8.21,-0.02,21.22
3550,0.153,-0.2177,0.8674,-6.14,8.12,-0.03,21.25
3560,0.1552,-0.22,0.8673,-6.18,7.73,-0.06,21.27
3570,0.1561,-0.2185,0.8643,-6.11,7.45,-0.11,21.22
3580,0.1578,-0.2205,0.8647,-6.17,7.54,-0.12,21.26
3590,0.158,-0.222,0.8647,-6.27,7.95,0.0,21.26
3600,0.1537,-0.2224,0.8647,-6.08,8.12,-0.03,21.25
3610,0.1547,-0.2188,0.8677,-6.02,8.02,0.0,21.25
3620,0.1501,-0.2206,0.8682,-5.92,7.71,-0.03,21.27
3630,0.1543,-0.2178,0.8707,-5.92,7.39,-0.02,21.28
3640,0.1569,-0.2179,0.8668,-6.08,7.47,-0.08,21.24
3650,0.1566,-0.2161,0.8673,-6.32,7.79,0.0,21.24
3660,0.1512,-0.2183,0.8705,-6.24,8.05,0.0,21.27
3670,0.1536,-0.2179,0.8645,-6.14,8.08,0.03,21.26
3680,0.1539,-0.2191,0.868,-6.05,7.77,-0.02,21.27
3690,0.1549,-0.2179,0.8645,-5.98,7.45,-0.06,21.27
3700,0.1567,-0.2184,0.8656,-5.94,7.45,-0.02,21.26
3710,0.1554,-0.2151,0.865,-6.11,7.76,-0.02,21.25
3720,0.1542,-0.2164,0.8677,-6.17,7.97,-0.05,21.27
3730,0.1517,-0.2157,0.8684,-6.18,7.95,0.02,21.27
3740,0.1532,-0.2156,0.8683,-6.06,7.76,-0.08,21.24
3750,0.1509,-0.2174,0.8624,-5.98,7.4,-0.17,21.24
3760,0.1556,-0.2142,0.8702,-5.98,7.37,-0.11,21.26
3770,0.1564,-0.2131,0.8691,-6.0,7.76,-0.12,21.27
3780,0.1576,-0.213,0.8679,-6.27,8.05,-0.03,21.28
3790,0.1547,-0.2174,0.8669,-6.26,7.97,0.03,21.25
3800,0.1528,-0.2179,0.8636,-6.18,7.66,-0.09,21.29
3810,0.1508,-0.2179,0.8663,-6.14,7.5,-0.11,21.26
3820,0.1548,-0.217,0.8654,-6.18,7.53,-0.14,21.27
3830,0.156,-0.2179,0.8649,-6.08,7.79,0.02,21.28
3840,0.1514,-0.2167,0.8696,-6.17,7.97,0.06,21.27
3850,0.153,-0.2152,0.8715,-6.17,8.05,0.09,21.26
3860,0.1527,-0.2163,0.8655,-6.08,7.79,0.11,21.24
3870,0.1523,-0.2183,0.8663,-6.21,7.63,-0.08,21.27
3880,0.1555,-0.2211,0.8646,-6.2,7.65,-0.06,21.28
3890,0.1571,-0.2162,0.8673,-6.09,7.65,0.02,21.27
3900,0.157,-0.2147,0.8649,-5.95,7.76,-0.11,21.27
3910,0.1533,-0.2152,0.8646,-6.02,7.8,-0.08,21.29
3920,0.1548,-0.2152,0.8672,-5.92,7.73,-0.05,21.28
3930,0.1556,-0.2136,0.8687,-6.03,7.59,-0.05,21.27
3940,0.1583,-0.2142,0.8676,-6.18,7.62,-0.02,21.24
3950,0.1571,-0.2133,0.8704,-6.34,7.66,-0.05,21.28
3960,0.1556,-0.2131,0.8713,-6.27,7.74,-0.08,21.28
3970,0.1569,-0.2148,0.8672,-6.14,7.83,-0.11,21.27
3980,0.1588,-0.2134,0.8687,-6.21,7.79,-0.14,21.29
3990,0.1552,-0.2184,0.8665,-6.2,7.71,-0.11,21.29
4000,0.1543,-0.2194,0.8727,-6.21,7.66,-0.11,21.27
4010,0.1565,-0.218,0.8699,-6.29,7.76,-0.14,21.27
4020,0.1569,-0.2212,0.8646,-6.26,7.86,-0.12,21.3
4030,0.1555,-0.2217,0.8638,-6.21,7.83,-0.05,21.3
4040,0.1501,-0.2245,0.8672,-6.18,7.86,-0.15,21.29
4050,0.1499,-0.2189,0.8656,-6.06,7.89,-0.09,21.29
4060,0.1525,-0.2205,0.8676,-6.14,7.73,-0.12,21.3
4070,0.1547,-0.2205,0.8667,-6.17,7.71,-0.09,21.29
4080,0.1543,-0.2216,0.8627,-6.21,7.74,-0.08,21.29
4090,0.1566,-0.2206,0.8654,-6.11,7.74,-0.08,21.29
4100,0.1569,-0.218,0.8641,-6.06,7.68,-0.06,21.29
4110,0.1549,-0.2219,0.866,-6.03,7.71,-0.09,21.27
4120,0.155,-0.2169,0.8673,-6.02,7.69,-0.08,21.26
4130,0.1569,-0.2178,0.8668,-6.02,7.77,0.02,21.28
4140,0.1548,-0.2198,0.8672,-6.14,7.74,-0.06,21.28
4150,0.155,-0.2189,0.8645,-6.17,7.82,-0.05,21.29
4160,0.1517,-0.2175,0.8634,-6.14,7.79,0.0,21.28
4170,0.1537,-0.2168,0.8643,-6.02,7.85,0.02,21.3
4180,0.1534,-0.2178,0.8674,-5.94,7.82,-0.02,21.29
4190,0.1521,-0.219,0.8687,-5.97,7.73,-0.02,21.28
4200,0.1549,-0.218,0.8663,-6.09,7.76,-0.03,21.27
4210,0.1542,-0.2168,0.8683,-6.08,7.77,-0.03,21.28
4220,0.1547,-0.2162,0.8678,-6.15,7.76,-0.11,21.27
4230,0.1543,-0.2175,0.8665,-6.23,7.79,-0.08,21.27
4240,0.1548,-0.2167,0.8633,-6.21,7.65,-0.09,21.29
4250,0.1555,-0.2189,0.8657,-5.95,7.66,-0.14,21.29
4260,0.1565,-0.2156,0.8619,-5.97,7.71,-0.14,21.26
4270,0.1578,-0.2157,0.8708,-6.08,7.82,-0.06,21.32
4280,0.1561,-0.2162,0.8687,-6.06,7.85,-0.08,21.32
4291,0.1556,-0.2168,0.8677,-6.23,7.73,-0.09,21.27
4301,0.1565,-0.2186,0.8696,-6.26,7.65,-0.06,21.27
4311,0.1531,-0.2172,0.8735,-6.15,7.66,-0.11,21.28
4321,0.1584,-0.2157,0.8615,-6.06,7.77,-0.08,21.31
4331,0.1538,-0.2186,0.8704,-6.08,7.89,-0.08,21.27
4341,0.1567,-0.2189,0.8654,-6.11,7.94,-0.03,21.27
4351,0.1556,-0.2183,0.8682,-6.24,7.77,-0.03,21.3
4361,0.1494,-0.2192,0.8698,-6.31,7.83,-0.14,21.31
4371,0.1555,-0.2201,0.866,-6.24,7.69,-0.08,21.32
4381,0.1538,-0.2222,0.8622,-6.17,7.63,-0.08,21.3
4391,0.1545,-0.2189,0.8649,-6.05,7.71,-0.05,21.3
4401,0.1542,-0.2203,0.8649,-6.09,7.73,-0.06,21.32
4411,0.1572,-0.2166,0.8651,-6.0,7.6,-0.02,21.31
4421,0.1545,-0.2151,0.8672,-5.98,7.63,0.0,21.31
4431,0.1559,-0.2167,0.8661,-6.09,7.68,-0.09,21.31
4441,0.1512,-0.2188,0.8663,-6.17,7.71,-0.12,21.3
4451,0.1516,-0.2156,0.8651,-6.18,7.73,-0.12,21.31
4461,0.1559,-0.2183,0.8704,-6.06,7.71,-0.08,21.32
4471,0.1543,-0.2164,0.8679,-6.17,7.77,-0.14,21.31
4481,0.1555,-0.2202,0.8678,-6.09,7.82,-0.06,21.31
4491,0.1561,-0.219,0.8679,-6.31,7.83,-0.05,21.3
4501,0.1565,-0.2241,0.8643,-6.17,7.85,-0.05,21.32
4511,0.151,-0.22,0.8671,-6.17,7.8,-0.03,21.31
4521,0.1497,-0.2166,0.8674,-6.06,7.71,-0.06,21.31
4531,0.1504,-0.2157,0.8662,-6.08,7.73,0.03,21.32
4541,0.1527,-0.2167,0.8685,-6.12,7.65,-0.03,21.31
4551,0.1534,-0.2173,0.8677,-6.2,7.76,-0.03,21.31
4561,0.1543,-0.22,0.8654,-6.26,7.83,-0.02,21.32
4571,0.1541,-0.2205,0.8678,-6.31,7.83,-0.05,21.33
4581,0.1559,-0.2191,0.8688,-6.14,7.89,-0.03,21.33
4591,0.1561,-0.2214,0.8728,-6.06,7.76,-0.08,21.32
4601,0.1555,-0.2168,0.8669,-6.05,7.65,-0.03,21.33
4611,0.1552,-0.2184,0.8676,-6.06,7.63,-0.03,21.32
4621,0.157,-0.2172,0.8669,-6.06,7.68,0.03,21.34
4631,0.1554,-0.2211,0.8646,-6.21,7.69,0.03,21.32
4641,0.1547,-0.2194,0.8649,-6.24,7.83,-0.08,21.32
4651,0.1543,-0.2202,0.8671,-6.15,7.77,-0.06,21.3
4661,0.1567,-0.2197,0.87,-6.02,7.66,-0.05,21.33
4671,0.1555,-0.218,0.8691,-5.98,7.74,-0.05,21.32
4681,0.1571,-0.2168,0.8657,-5.97,7.8,0.0,21.32
4691,0.1558,-0.2175,0.8651,-6.11,7.74,-0.09,21.31
4701,0.1542,-0.2133,0.8684,-6.12,7.79,-0.03,21.32
4711,0.1544,-0.2147,0.8698,-6.12,7.77,-0.08,21.33
4721,0.155,-0.2126,0.8638,-6.08,7.8,-0.08,21.33
4731,0.1528,-0.2178,0.8645,-6.06,7.73,0.03,21.33
4741,0.1531,-0.2137,0.8634,-6.06,7.76,-0.02,21.3
4751,0.1548,-0.2137,0.8662,-6.02,7.76,-0.12,21.34
4761,0.1543,-0.2137,0.8707,-6.15,7.74,-0.08,21.32
4771,0.1561,-0.2161,0.8727,-6.37,7.79,-0.02,21.32
4781,0.1573,-0.2198,0.8673,-6.26,7.85,-0.06,21.32
4791,0.1556,-0.2184,0.8674,-6.2,7.77,-0.02,21.32
4801,0.1533,-0.2195,0.8682,-6.15,7.77,-0.09,21.32
4811,0.153,-0.2202,0.8693,-6.09,7.76,-0.06,21.34
4821,0.156,-0.2197,0.8635,-6.02,7.66,-0.05,21.33
4831,0.1531,-0.2173,0.8672,-6.06,7.77,-0.08,21.37
4841,0.1549,-0.2167,0.8699,-6.15,7.77,-0.03,21.32
4851,0.1542,-0.218,0.8683,-6.03,7.68,-0.11,21.32
4861,0.1559,-0.2175,0.8708,-6.05,7.68,-0.03,21.32
4871,0.1548,-0.2164,0.8679,-6.12,7.71,-0.08,21.33
4881,0.1544,-0.2157,0.868,-6.18,7.69,-0.06,21.33
4891,0.155,-0.2163,0.8657,-6.24,7.77,-0.03,21.33
4901,0.1531,-0.2177,0.8638,-6.18,7.73,-0.05,21.35
4911,0.1539,-0.2184,0.8663,-6.14,7.68,0.03,21.31
4921,0.1553,-0.2178,0.8674,-6.09,7.57,-0.03,21.33
4931,0.1558,-0.2147,0.8674,-6.09,7.63,-0.05,21.32
4941,0.1547,-0.2175,0.87,-6.08,7.69,-0.11,21.34
4951,0.1554,-0.2186,0.8676,-6.09,7.76,-0.06,21.3
4961,0.1549,-0.2192,0.8679,-6.2,7.83,-0.05,21.33
4971,0.1525,-0.2178,0.8635,-6.15,7.79,-0.06,21.31
4981,0.1525,-0.2208,0.866,-6.23,7.82,-0.03,21.32
4991,0.1545,-0.2177,0.8657,-6.12,7.79,-0.08,21.32
5001,0.1554,-0.217,0.8646,-6.09,7.74,-0.11,21.33
5011,0.1552,-0.2151,0.8665,-5.98,7.68,0.02,21.33
5021,0.1553,-0.2134,0.8702,-6.06,7.69,-0.06,21.34
5031,0.1542,-0.2158,0.868,-6.18,7.68,-0.02,21.33
5041,0.1584,-0.2191,0.8677,-6.34,7.76,-0.08,21.34
5051,0.1554,-0.2169,0.8654,-6.34,7.89,-0.03,21.33
5061,0.1562,-0.2209,0.8644,-6.32,7.88,-0.09,21.33
5071,0.155,-0.2177,0.8622,-6.18,7.82,-0.03,21.33
5081,0.1538,-0.2162,0.8666,-6.03,7.69,-0.06,21.32
5091,0.1553,-0.2181,0.8662,-5.94,7.62,-0.09,21.36
5101,0.1566,-0.2172,0.8701,-6.02,7.71,-0.05,21.34
5111,0.153,-0.2201,0.871,-6.23,7.83,-0.09,21.31
5121,0.1555,-0.22,0.8669,-6.37,7.82,-0.11,21.34
5131,0.1547,-0.2208,0.8656,-6.29,7.8,-0.12,21.34
5141,0.1532,-0.2206,0.8588,-6.2,7.79,-0.09,21.33
5151,0.1547,-0.219,0.8647,-6.0,7.77,-0.08,21.32
5161,0.1506,-0.218,0.8641,-5.89,7.85,-0.05,21.35
5171,0.1539,-0.2159,0.8678,-5.97,7.74,-0.03,21.35
5181,0.1525,-0.2141,0.8701,-6.11,7.71,-0.08,21.34
5191,0.1544,-0.2159,0.8739,-6.24,7.66,-0.11,21.36
5201,0.1541,-0.2155,0.8625,-6.37,7.74,-0.09,21.38
5211,0.1559,-0.218,0.8652,-6.2,7.83,-0.05,21.37
5221,0.1555,-0.2191,0.8663,-6.09,7.83,-0.05,21.34
5231,0.1553,-0.2219,0.8668,-6.0,7.8,-0.05,21.32
5241,0.1543,-0.2183,0.8654,-6.08,7.74,-0.03,21.36
5251,0.1517,-0.2175,0.8694,-6.14,7.69,-0.14,21.33
5261,0.1536,-0.217,0.8683,-6.14,7.79,-0.05,21.35
5271,0.1526,-0.2168,0.8633,-6.18,7.85,-0.06,21.34
5281,0.1572,-0.2211,0.8669,-6.26,7.91,-0.09,21.34
5291,0.1558,-0.2208,0.8658,-6.15,7.79,-0.05,21.35
5301,0.1561,-0.222,0.8667,-6.0,7.79,-0.03,21.35
5311,0.1538,-0.2173,0.8672,-6.09,7.73,-0.05,21.35
5321,0.1533,-0.2192,0.8661,-6.03,7.69,-0.03,21.36
5331,0.1542,-0.2191,0.8702,-6.15,7.74,-0.03,21.35
5341,0.1543,-0.2169,0.8689,-6.05,7.79,-0.11,21.33
5351,0.1539,-0.2186,0.8666,-6.18,7.68,-0.06,21.37
5361,0.1566,-0.22,0.866,-6.12,7.65,-0.12,21.37
5371,0.1544,-0.2168,0.8649,-6.12,7.63,-0.06,21.36
5381,0.1559,-0.2158,0.8655,-6.06,7.79,-0.11,21.34
5391,0.158,-0.2168,0.8677,-6.06,7.91,-0.05,21.34
5401,0.1559,-0.2184,0.8683,-6.08,7.95,-0.08,21.37
5411,0.1548,-0.2156,0.8712,-6.18,7.76,-0.03,21.36
5421,0.1554,-0.2169,0.8711,-6.18,7.6,-0.08,21.35
5431,0.1526,-0.2163,0.866,-6.09,7.69,-0.06,21.36
5441,0.1536,-0.2159,0.8656,-6.14,7.8,-0.12,21.36
5451,0.1573,-0.219,0.864,-6.09,7.71,-0.03,21.35
5461,0.1526,-0.2172,0.8702,-6.05,7.85,0.0,21.33
5471,0.1533,-0.2173,0.8652,-6.12,7.86,-0.05,21.37
5481,0.1523,-0.2218,0.8687,-6.09,7.73,-0.09,21.33
5491,0.156,-0.2205,0.8662,-6.26,7.63,-0.05,21.37
5501,0.1552,-0.2185,0.8704,-6.26,7.69,-0.08,21.33
5511,0.155,-0.218,0.8699,-6.2,7.83,-0.06,21.36
5521,0.1552,-0.2201,0.8661,-6.09,7.91,-0.06,21.36
5531,0.1541,-0.2183,0.8683,-6.05,7.88,-0.09,21.37
5541,0.152,-0.2174,0.8707,-5.98,7.73,-0.06,21.34
5551,0.1511,-0.2172,0.8705,-6.14,7.63,-0.11,21.35
