t_ms,raw_apps1,raw_apps2,raw_bse1,raw_bse2,raw_hv_current,commanded_torque_nm,motor_rpm,bus_voltage_v,bus_current_a,braking,hard_braking,bspc_active,apps_plausible,rtd_latched,drive_mode_d,bms_fault,imd_fault,pm100_fault,bms_timeout,imd_can_timeout,contactors_closed,bspd_gpio_ok,imd_gpio_ok,bms_gpio_ok
3276,2273,2160,453,462,0,0.0,0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3286,2275,2155,450,461,0,0.0,0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3296,2273,2155,450,461,0,0.0,0,0.6,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3306,2273,2157,450,463,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3316,2272,2155,450,461,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3326,2274,2155,448,461,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3336,2272,2154,449,463,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3346,2272,2154,449,461,0,0.0,0,0.6,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3356,2273,2153,449,461,2,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3366,2272,2151,449,462,0,0.0,0,0.6,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3376,2272,2154,453,461,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3386,2272,2151,449,461,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3396,2272,2154,448,461,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3406,2273,2155,450,462,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3416,2272,2155,451,463,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3426,2276,2155,449,461,0,0.0,0,0.6,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3436,2272,2154,448,462,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3446,2273,2154,449,462,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3456,2274,2154,450,461,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3466,2273,2154,449,462,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3476,2273,2155,449,463,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3486,2275,2154,449,461,0,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3496,2274,2155,450,464,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3506,2271,2155,446,462,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3516,2273,2154,447,461,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3526,2274,2155,449,461,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3536,2273,2155,449,461,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3546,2273,2155,449,461,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3556,2273,2154,450,462,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3566,2273,2155,449,462,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3576,2274,2155,450,462,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3586,2274,2155,450,462,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3596,2273,2155,449,462,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3606,2275,2155,448,462,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3616,2273,2155,450,462,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3626,2274,2154,449,460,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3636,2273,2155,446,461,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3646,2273,2155,449,461,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3656,2273,2154,448,462,0,0.0,0,0.6,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3666,2272,2155,450,463,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3676,2273,2152,452,461,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3686,2274,2154,449,462,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3696,2275,2154,449,461,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3706,2273,2154,449,462,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3716,2274,2155,447,461,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3726,2273,2155,449,461,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3736,2274,2155,450,464,0,0.0,0,0.9,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3746,2274,2154,450,462,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3756,2273,2155,446,461,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3766,2274,2154,448,463,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3776,2273,2154,449,461,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3786,2273,2154,450,462,0,0.0,0,0.6,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3796,2271,2155,449,460,0,0.0,0,0.6,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3806,2274,2154,448,462,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3816,2274,2155,451,462,0,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3826,2274,2155,448,459,0,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3836,2274,2155,450,464,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3846,2273,2154,449,462,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3856,2273,2155,450,461,0,0.0,0,0.6,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3866,2269,2155,450,460,0,0.0,0,0.2,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3876,2274,2154,450,460,0,0.0,0,0.2,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3886,2273,2155,449,462,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3896,2273,2155,449,461,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3906,2273,2152,448,463,0,0.0,0,0.6,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3916,2273,2153,450,462,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3926,2273,2155,450,461,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3936,2273,2155,450,462,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3946,2270,2155,450,463,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3956,2276,2155,449,461,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3966,2273,2155,449,463,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3976,2273,2155,449,463,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3986,2273,2155,448,460,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
3996,2272,2155,449,463,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4006,2273,2155,450,461,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4016,2274,2155,449,462,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4026,2273,2155,449,460,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4036,2274,2155,449,463,0,0.0,0,0.6,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4046,2277,2155,450,462,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4056,2274,2155,447,462,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4066,2273,2155,451,462,0,0.0,0,0.9,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4076,2273,2155,446,462,0,0.0,0,0.6,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4086,2273,2155,450,461,1,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4096,2273,2155,449,463,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4106,2274,2155,447,462,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4116,2272,2155,447,463,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4126,2273,2158,449,461,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4136,2273,2156,449,461,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4146,2273,2155,448,462,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4156,2274,2156,450,462,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4166,2275,2155,449,462,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4176,2274,2155,449,462,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4186,2273,2157,451,461,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4196,2274,2152,451,463,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4206,2275,2155,448,461,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4216,2273,2155,450,462,2,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4226,2275,2155,449,463,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4236,2274,2155,451,462,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4246,2273,2155,449,463,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4256,2273,2155,448,463,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4266,2273,2156,450,462,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4276,2273,2155,449,462,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4286,2272,2154,449,462,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4296,2273,2155,450,462,0,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4306,2273,2155,451,464,0,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4316,2275,2155,449,463,0,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4326,2273,2154,449,463,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4336,2273,2155,449,462,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4346,2273,2154,450,463,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4356,2275,2155,450,463,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4366,2273,2154,449,463,0,0.0,0,0.6,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4376,2274,2154,450,463,0,0.0,0,0.4,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4386,2273,2154,449,462,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4396,2274,2155,450,462,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4408,2273,2155,449,461,0,0.0,0,0.5,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
