t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3270,0.2286,-0.0366,0.8972,-6.17,9.18,-0.11,23.32
3282,0.2378,-0.0439,0.8846,-6.14,8.69,-0.09,23.32
3292,0.2458,-0.0525,0.8778,-6.12,7.34,-0.05,23.32
3302,0.2306,-0.0565,0.884,-5.98,8.0,-0.09,23.32
3312,0.2386,-0.0579,0.8685,-6.03,8.11,-0.12,23.34
3322,0.2579,-0.0521,0.8634,-5.92,6.46,-0.08,23.33
3332,0.213,-0.0457,0.903,-6.0,6.85,-0.06,23.31
3342,0.2186,-0.0409,0.9047,-6.17,10.31,-0.05,23.34
3352,0.2715,-0.0402,0.8453,-6.02,6.95,-0.05,23.3
3362,0.2208,-0.0452,0.8859,-6.02,5.71,-0.06,23.33
3372,0.2051,-0.0482,0.9048,-6.11,10.55,-0.06,23.32
3382,0.2632,-0.0461,0.8616,-6.06,7.65,0.06,23.34
3392,0.2371,-0.0493,0.8815,-6.12,6.17,-0.06,23.33
3402,0.2096,-0.0431,0.9049,-6.15,9.22,-0.09,23.33
3412,0.25,-0.0414,0.8671,-6.06,8.82,-0.02,23.33
3422,0.265,-0.0435,0.8549,-6.09,6.87,-0.06,23.36
3432,0.2244,-0.0466,0.895,-6.09,6.46,-0.02,23.34
3442,0.2117,-0.049,0.9038,-6.12,10.43,-0.06,23.34
3452,0.2717,-0.0514,0.8459,-6.09,6.52,-0.05,23.36
3462,0.2216,-0.0507,0.8927,-6.11,6.11,0.02,23.33
3472,0.2098,-0.049,0.8999,-6.0,10.56,-0.05,23.33
3482,0.2726,-0.0459,0.8533,-6.03,6.58,0.05,23.36
3492,0.2327,-0.0422,0.8909,-6.08,5.68,-0.05,23.35
3502,0.2144,-0.0421,0.9036,-6.11,10.17,-0.03,23.36
3512,0.2618,-0.0482,0.851,-6.0,7.45,0.0,23.36
3522,0.2241,-0.0477,0.8877,-6.02,5.76,-0.06,23.34
3532,0.21,-0.048,0.9132,-6.14,10.93,0.0,23.34
3542,0.2688,-0.046,0.8564,-6.09,7.24,0.0,23.34
3552,0.2352,-0.0565,0.8793,-6.12,5.53,0.0,23.32
