t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3285,0.33,-0.027,0.8666,-6.79,7.95,-0.05,30.83
3296,0.328,-0.0271,0.8655,-6.87,8.05,-0.03,30.85
3306,0.3333,-0.0239,0.8679,-6.79,7.94,-0.05,30.84
3316,0.3306,-0.026,0.8634,-6.78,7.98,-0.05,30.85
3326,0.3304,-0.0231,0.8636,-6.81,7.89,-0.02,30.81
3336,0.3298,-0.0233,0.8645,-6.84,7.97,-0.03,30.85
3346,0.3274,-0.0215,0.8645,-6.82,7.92,-0.05,30.84
3356,0.3298,-0.025,0.8665,-6.81,8.05,0.02,30.84
3366,0.3312,-0.0232,0.8646,-6.79,8.06,-0.02,30.84
3376,0.3325,-0.0245,0.8612,-6.79,8.02,-0.06,30.84
3386,0.3318,-0.0243,0.8625,-6.84,8.0,-0.06,30.84
3396,0.3268,-0.0239,0.8615,-6.85,8.0,0.02,30.84
3406,0.329,-0.0228,0.861,-6.87,7.98,-0.03,30.82
3416,0.328,-0.028,0.8634,-6.79,7.95,-0.05,30.84
3426,0.3269,-0.0247,0.8611,-6.82,7.95,-0.06,30.86
3436,0.3311,-0.0275,0.8634,-6.87,8.02,0.0,30.84
3446,0.3286,-0.0276,0.8625,-6.84,7.92,-0.02,30.86
3456,0.3318,-0.0283,0.8678,-6.81,7.94,-0.05,30.85
3466,0.3289,-0.0242,0.8644,-6.79,7.92,-0.08,30.84
3476,0.3317,-0.0251,0.8696,-6.89,7.94,-0.06,30.86
3486,0.3297,-0.0258,0.8693,-6.79,8.0,-0.14,30.86
3496,0.3324,-0.0255,0.8655,-6.79,8.03,-0.02,30.87
3506,0.3351,-0.0253,0.8694,-6.76,8.05,-0.06,30.86
3516,0.3303,-0.0249,0.8646,-6.81,7.97,-0.06,30.85
3526,0.3317,-0.028,0.8647,-6.79,7.97,-0.09,30.84
3536,0.3297,-0.0249,0.8607,-6.81,8.0,-0.03,30.86
3546,0.3312,-0.0278,0.8619,-6.76,7.97,-0.05,30.84
3556,0.3357,-0.0265,0.8624,-6.82,8.06,-0.11,30.85
3566,0.3335,-0.0253,0.8618,-6.78,8.03,-0.09,30.86
3576,0.3319,-0.0272,0.8622,-6.84,8.02,0.02,30.85
3586,0.3319,-0.025,0.8651,-6.76,7.94,-0.09,30.86
3596,0.3326,-0.0221,0.8618,-6.73,7.97,-0.06,30.85
3606,0.3354,-0.0248,0.8701,-6.76,8.03,-0.08,30.86
3616,0.3312,-0.0254,0.8635,-6.84,7.91,-0.03,30.85
3626,0.3326,-0.0286,0.8643,-6.78,7.98,-0.06,30.85
3636,0.3323,-0.0237,0.8627,-6.84,8.03,0.0,30.85
3646,0.3315,-0.0251,0.8671,-6.81,7.97,-0.03,30.87
3656,0.3282,-0.027,0.8646,-6.87,8.0,0.0,30.86
3666,0.3313,-0.0249,0.8635,-6.78,8.06,0.0,30.85
3676,0.3306,-0.0229,0.8621,-6.84,7.98,-0.08,30.88
3686,0.3293,-0.0221,0.8654,-6.79,8.03,-0.03,30.88
3696,0.3297,-0.0249,0.863,-6.81,7.94,0.05,30.88
3706,0.3279,-0.0244,0.8604,-6.79,7.98,-0.03,30.87
3716,0.3276,-0.0271,0.8655,-6.87,8.03,-0.06,30.87
3726,0.3306,-0.0281,0.8665,-6.89,8.0,0.02,30.86
3736,0.3295,-0.0262,0.8704,-6.81,8.02,0.0,30.85
3746,0.3298,-0.0273,0.8654,-6.81,8.02,-0.06,30.87
3756,0.3268,-0.0264,0.8656,-6.75,7.98,0.0,30.87
3766,0.3201,-0.0265,0.8707,-6.82,8.2,0.12,30.87
3776,0.3307,-0.0273,0.8628,-6.81,7.92,-0.03,30.86
3786,0.3301,-0.0259,0.8618,-6.84,7.95,-0.05,30.88
3796,0.3312,-0.0251,0.8673,-6.72,7.89,-0.08,30.87
3806,0.3334,-0.0273,0.8656,-6.75,7.98,-0.05,30.88
3816,0.3324,-0.0244,0.8662,-6.79,8.09,-0.11,30.88
3826,0.3289,-0.0234,0.8643,-6.84,7.98,-0.11,30.88
3836,0.3312,-0.0245,0.8661,-6.82,7.95,-0.08,30.89
3846,0.3311,-0.0243,0.8662,-6.82,7.95,0.0,30.87
3856,0.3314,-0.03,0.8654,-6.81,8.03,-0.03,30.88
3866,0.3325,-0.0247,0.8641,-6.78,8.0,-0.03,30.88
3876,0.3301,-0.0253,0.8688,-6.85,8.03,-0.03,30.88
3886,0.3337,-0.0254,0.8687,-6.85,8.03,-0.05,30.91
3896,0.3325,-0.0261,0.8632,-6.82,7.94,-0.05,30.92
3906,0.3308,-0.028,0.8621,-6.81,8.0,-0.02,30.89
3916,0.3297,-0.0272,0.8611,-6.85,7.97,-0.02,30.87
3926,0.3315,-0.025,0.8666,-6.82,8.0,0.0,30.88
3936,0.3301,-0.0269,0.8636,-6.84,7.97,0.02,30.88
3946,0.3314,-0.0253,0.8666,-6.81,7.94,0.02,30.87
3956,0.3306,-0.0258,0.8619,-6.75,7.92,-0.06,30.9
3966,0.3291,-0.0249,0.8633,-6.79,7.94,-0.05,30.92
3976,0.3306,-0.0276,0.8628,-6.78,8.03,-0.08,30.9
3986,0.3279,-0.0269,0.8645,-6.87,7.94,-0.05,30.91
3996,0.3322,-0.0272,0.8646,-6.78,7.92,-0.05,30.89
4006,0.329,-0.027,0.8646,-6.82,8.0,-0.06,30.9
4016,0.333,-0.0258,0.8657,-6.82,7.98,-0.08,30.9
4026,0.3308,-0.0238,0.8629,-6.73,7.98,-0.05,30.89
4036,0.3291,-0.0251,0.8633,-6.81,7.98,-0.05,30.89
4046,0.3308,-0.0238,0.8677,-6.85,8.06,-0.06,30.88
4056,0.3282,-0.0278,0.8666,-6.84,8.03,-0.03,30.88
4066,0.3315,-0.0261,0.8655,-6.78,8.0,-0.03,30.89
4076,0.3326,-0.0283,0.8655,-6.89,7.98,-0.05,30.91
4086,0.3296,-0.0232,0.8615,-6.81,7.98,-0.11,30.89
4096,0.3314,-0.0258,0.8682,-6.81,8.0,0.0,30.9
4106,0.3328,-0.0239,0.8663,-6.84,7.98,-0.06,30.89
4116,0.3302,-0.0236,0.8617,-6.81,8.0,-0.08,30.92
4126,0.3296,-0.0221,0.8647,-6.84,7.94,-0.02,30.91
4136,0.3306,-0.0249,0.8677,-6.82,7.97,-0.03,30.9
4146,0.3311,-0.0253,0.8667,-6.84,8.03,-0.09,30.91
4156,0.3279,-0.0278,0.8652,-6.87,8.11,-0.03,30.87
4166,0.3282,-0.0248,0.8639,-6.82,8.03,-0.08,30.91
4176,0.3301,-0.025,0.8621,-6.84,8.05,-0.05,30.89
4186,0.3307,-0.0265,0.8627,-6.81,8.0,-0.02,30.92
4196,0.3323,-0.0276,0.8644,-6.81,7.92,0.0,30.92
4206,0.3322,-0.0272,0.8655,-6.81,7.97,0.03,30.89
4216,0.3284,-0.028,0.8657,-6.79,7.97,-0.05,30.88
4226,0.3306,-0.0261,0.8654,-6.81,7.97,-0.06,30.87
4236,0.3285,-0.0259,0.8654,-6.76,7.94,-0.09,30.88
4246,0.3302,-0.0233,0.8633,-6.84,8.03,-0.02,30.87
4256,0.3313,-0.0245,0.8674,-6.92,8.05,-0.06,30.91
