t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
4196,0.137,-0.2484,0.86,-6.03,7.85,-0.06,19.38
4206,0.1365,-0.2452,0.8566,-5.95,7.8,0.0,19.39
4216,0.135,-0.2468,0.8604,-5.92,7.73,-0.12,19.38
4264,0.1346,-0.249,0.8585,-6.03,7.83,0.0,19.39
4274,0.1389,-0.2495,0.8589,-6.0,7.79,-0.06,19.39
4284,0.14,-0.2456,0.8582,-6.03,7.71,0.03,19.39
4294,0.137,-0.2441,0.8608,-6.05,7.6,-0.17,19.4
4304,0.1379,-0.2455,0.8562,-5.91,7.71,-0.05,19.4
4314,0.1384,-0.2476,0.8582,-5.98,7.73,-0.09,19.4
4324,0.1383,-0.2504,0.8619,-5.97,7.79,-0.03,19.4
4334,0.1384,-0.246,0.856,-5.95,7.68,-0.05,19.4
4344,0.1389,-0.2478,0.8611,-5.88,7.71,-0.03,19.41
4354,0.1395,-0.2461,0.8624,-5.83,7.77,-1.3,19.42
4364,0.1379,-0.243,0.8591,-5.92,7.69,-0.35,19.43
4374,0.1394,-0.2467,0.8644,-6.0,7.73,-0.06,19.42
4384,0.1362,-0.246,0.8623,-5.97,7.68,-0.02,19.4
4394,0.1368,-0.2438,0.8655,-5.95,7.76,0.0,19.39
4404,0.1373,-0.2461,0.8619,-6.05,7.66,-0.08,19.42
4414,0.1427,-0.2466,0.8585,-6.03,7.65,-0.06,19.44
4424,0.1377,-0.2474,0.8625,-5.94,7.6,-0.09,19.38
4434,0.1379,-0.2466,0.8638,-5.95,7.65,0.02,19.42
4444,0.1398,-0.2445,0.8607,-5.95,7.82,0.03,19.44
4454,0.1407,-0.2479,0.8608,-5.97,7.91,-0.03,19.42
4464,0.1371,-0.2463,0.8649,-6.02,7.74,-0.03,19.4
4474,0.1366,-0.244,0.8628,-6.0,7.56,-0.12,19.41
4484,0.1412,-0.2474,0.8617,-6.05,7.48,-0.11,19.44
4494,0.1396,-0.2445,0.8562,-6.05,7.59,0.0,19.41
4504,0.1417,-0.2448,0.8585,-6.06,7.82,-0.02,19.43
4514,0.1394,-0.2485,0.8567,-6.05,7.85,0.02,19.43
4524,0.1367,-0.2448,0.8575,-6.02,7.77,-0.08,19.41
4534,0.137,-0.2462,0.8561,-5.95,7.71,-0.03,19.44
4544,0.1373,-0.2467,0.8593,-6.02,7.65,-0.11,19.42
4554,0.1388,-0.2452,0.8601,-6.0,7.69,-0.05,19.39
4564,0.1383,-0.2455,0.8546,-6.02,7.79,-0.08,19.42
4574,0.1371,-0.2456,0.8569,-5.95,7.8,-0.03,19.43
4584,0.1398,-0.2402,0.8593,-5.98,7.76,-0.02,19.41
4594,0.1381,-0.2469,0.8586,-6.06,7.73,0.0,19.42
4604,0.1395,-0.2484,0.858,-6.09,7.66,-0.05,19.44
4614,0.1373,-0.2476,0.8611,-6.12,7.66,-0.06,19.42
4624,0.1401,-0.2474,0.8568,-6.12,7.71,-0.09,19.42
4634,0.1385,-0.2494,0.8553,-6.05,7.77,-0.05,19.39
4644,0.1387,-0.2478,0.8569,-5.98,7.74,-0.05,19.4
4654,0.1381,-0.2477,0.86,-5.85,7.73,-0.08,19.39
4664,0.1373,-0.2495,0.8605,-5.82,7.68,-0.08,19.44
4674,0.1376,-0.2461,0.8647,-5.86,7.66,-0.05,19.41
4684,0.1399,-0.2429,0.8629,-5.91,7.66,-0.09,19.43
4694,0.1384,-0.2448,0.8619,-6.05,7.77,-0.09,19.44
4704,0.1378,-0.2462,0.8619,-6.2,7.74,-0.05,19.43
4714,0.1359,-0.2477,0.8572,-6.11,7.73,-0.08,19.44
4724,0.1377,-0.2457,0.8553,-5.98,7.71,-0.11,19.43
4734,0.139,-0.2446,0.8608,-5.88,7.65,-0.03,19.43
4744,0.1378,-0.248,0.8618,-5.83,7.63,-0.06,19.43
4754,0.1385,-0.2448,0.8607,-5.86,7.71,-0.05,19.44
