t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3275,0.1757,-0.0216,0.9022,-6.73,7.77,-0.08,31.73
3285,0.1746,-0.0209,0.9094,-6.76,8.11,-0.05,31.74
3295,0.1719,-0.0204,0.9021,-6.79,8.61,-0.02,31.74
3305,0.1764,-0.0236,0.8962,-6.69,8.34,-0.06,31.75
3315,0.1755,-0.026,0.8971,-6.64,8.17,-0.08,31.7
3325,0.1738,-0.0273,0.9045,-6.73,8.44,-0.02,31.73
3335,0.1825,-0.0264,0.8944,-6.69,7.98,-0.09,31.75
3345,0.162,-0.0259,0.8926,-6.73,8.41,-0.08,31.76
3355,0.1776,-0.027,0.8795,-6.72,8.23,-0.05,31.73
3365,0.1826,-0.0248,0.8881,-6.75,6.96,-0.08,31.74
3375,0.1743,-0.0267,0.9026,-6.72,7.6,-0.06,31.73
3387,0.1805,-0.025,0.8972,-6.69,7.95,-0.09,31.74
3397,0.1797,-0.022,0.9044,-6.7,7.92,-0.05,31.75
3407,0.1791,-0.0256,0.8944,-6.6,7.88,-0.06,31.75
3417,0.1602,-0.0253,0.9008,-6.66,8.2,-0.09,31.75
3427,0.1736,-0.0264,0.8986,-6.7,9.1,-0.09,31.74
3437,0.1892,-0.0271,0.8757,-6.67,7.28,-0.06,31.74
3447,0.1681,-0.0277,0.9012,-6.73,7.34,-0.02,31.75
3457,0.1627,-0.0297,0.907,-6.78,8.81,-0.09,31.73
3467,0.1796,-0.0251,0.8964,-6.75,8.73,-0.02,31.76
3477,0.1823,-0.027,0.8846,-6.72,7.54,-0.03,31.75
3487,0.1788,-0.0269,0.8882,-6.73,7.19,-0.08,31.73
3497,0.1727,-0.0284,0.9033,-6.67,7.54,0.02,31.76
3507,0.1625,-0.0283,0.9072,-6.7,8.43,-0.08,31.74
3517,0.177,-0.0311,0.8903,-6.61,8.52,-0.05,31.76
3527,0.178,-0.0272,0.8896,-6.63,7.24,0.0,31.74
3537,0.1644,-0.0269,0.9,-6.76,8.09,-0.05,31.75
3547,0.1703,-0.0259,0.8939,-6.75,8.52,-0.03,31.76
3557,0.1777,-0.0199,0.8795,-6.56,7.77,-0.11,31.78
3567,0.1746,-0.0229,0.8882,-6.69,7.15,-0.08,31.75
3577,0.174,-0.0229,0.8978,-6.7,7.19,-0.08,31.75
3587,0.1686,-0.0197,0.91,-6.7,8.12,0.02,31.74
3597,0.1813,-0.0177,0.9039,-6.76,8.14,-0.06,31.72
3607,0.1791,-0.0228,0.9109,-6.72,7.95,-0.06,31.76
3617,0.1807,-0.0231,0.9048,-6.66,7.92,-0.08,31.74
3627,0.1797,-0.0293,0.906,-6.61,8.08,-0.05,31.73
3637,0.1749,-0.0262,0.9003,-6.61,8.46,-0.06,31.77
3647,0.1824,-0.025,0.8895,-6.73,8.11,-0.09,31.79
3657,0.1733,-0.0304,0.8873,-6.61,7.45,-0.02,31.74
3667,0.1644,-0.0308,0.8881,-6.7,8.14,0.02,31.75
3677,0.1725,-0.0339,0.8872,-6.58,8.21,0.06,31.79
3688,0.1731,-0.0317,0.8762,-6.7,7.8,-0.09,31.76
3698,0.1752,-0.0286,0.8832,-6.67,7.83,-0.08,31.74
3708,0.1782,-0.0277,0.8903,-6.66,7.92,-0.05,31.74
3718,0.1792,-0.0206,0.8939,-6.67,7.28,-0.06,31.76
3728,0.174,-0.026,0.9078,-6.7,7.51,-0.03,31.75
3738,0.1652,-0.0287,0.9119,-6.64,8.64,-0.05,31.77
3748,0.1777,-0.0205,0.8899,-6.7,8.34,-0.12,31.76
3758,0.181,-0.0267,0.8966,-6.67,7.37,-0.09,31.76
3768,0.1656,-0.0294,0.9081,-6.72,8.09,-0.03,31.79
3778,0.1737,-0.0254,0.8931,-6.7,8.11,-0.03,31.77
3788,0.1715,-0.0229,0.9011,-6.73,7.82,0.03,31.77
3798,0.174,-0.027,0.9031,-6.67,8.14,-0.02,31.77
3808,0.1746,-0.0227,0.9087,-6.78,8.05,-0.02,31.79
3818,0.1746,-0.0228,0.9042,-6.79,8.35,-0.05,31.77
3828,0.1703,-0.0281,0.9008,-6.73,8.27,-0.11,31.77
3839,0.1691,-0.0292,0.8992,-6.73,8.27,-0.05,31.8
3849,0.1853,-0.0225,0.8998,-6.79,8.34,-0.05,31.77
3859,0.1824,-0.0289,0.8918,-6.81,8.4,-0.05,31.76
3869,0.1808,-0.0348,0.8752,-6.73,6.98,-0.06,31.77
3879,0.1525,-0.0281,0.9,-6.58,7.39,-0.06,31.77
3889,0.1709,-0.0228,0.9242,-6.72,9.5,0.05,31.75
3899,0.1946,-0.0232,0.891,-6.78,8.02,-0.09,31.78
3909,0.172,-0.0258,0.8806,-6.76,6.87,-0.08,31.79
3919,0.1465,-0.0283,0.8918,-6.7,8.24,-0.03,31.79
3929,0.1709,-0.0225,0.8961,-6.61,9.02,0.05,31.77
3939,0.2083,-0.022,0.8956,-6.56,7.05,0.06,31.77
3949,0.1724,-0.0256,0.8916,-6.84,7.08,-0.03,31.77
3959,0.1562,-0.0304,0.875,-6.73,8.05,-0.09,31.78
3969,0.1549,-0.0271,0.8872,-6.72,7.77,-0.05,31.79
3979,0.179,-0.0248,0.9182,-6.67,8.17,-0.03,31.75
3989,0.1926,-0.0215,0.9211,-6.69,7.83,-0.02,31.79
3999,0.177,-0.0245,0.9139,-6.75,8.55,-0.12,31.79
4009,0.1586,-0.0308,0.8821,-6.81,8.76,-0.02,31.79
4019,0.1683,-0.0352,0.8749,-6.69,7.71,-0.02,31.79
4029,0.1713,-0.0312,0.9011,-6.6,7.42,-0.03,31.77
4039,0.1791,-0.0232,0.9208,-6.66,8.53,0.02,31.79
4049,0.1913,-0.0226,0.8971,-6.67,8.43,-0.05,31.8
4059,0.1816,-0.0225,0.8942,-6.92,7.47,0.03,31.81
4069,0.1638,-0.0255,0.885,-6.78,8.29,-0.02,31.78
4079,0.1721,-0.026,0.8828,-6.69,8.05,-0.08,31.78
4089,0.183,-0.0249,0.8918,-6.53,7.28,-0.05,31.78
4099,0.182,-0.0229,0.9088,-6.56,7.54,-0.02,31.79
4109,0.1759,-0.0231,0.9076,-6.76,8.06,-0.05,31.8
4119,0.1732,-0.0231,0.9054,-6.69,8.78,-0.05,31.8
4129,0.1783,-0.0251,0.8809,-6.76,8.56,-0.06,31.81
4139,0.1873,-0.0275,0.865,-6.58,6.92,0.0,31.83
4149,0.1571,-0.0299,0.8911,-6.64,7.13,-0.03,31.79
4159,0.1656,-0.0244,0.9037,-6.63,9.15,-0.08,31.81
4169,0.1962,-0.0243,0.8785,-6.7,7.31,-0.06,31.78
4179,0.1769,-0.0249,0.9004,-6.82,6.87,0.0,31.81
4189,0.1531,-0.0236,0.9036,-6.78,9.15,0.03,31.79
4199,0.1678,-0.0277,0.9043,-6.7,9.44,-0.08,31.8
4209,0.1758,-0.0302,0.8895,-6.69,6.26,-0.08,31.79
4219,0.1522,-0.0286,0.9244,-6.69,8.87,0.02,31.78
4229,0.1804,-0.0243,0.8937,-6.64,9.13,0.08,31.79
4239,0.1904,-0.0276,0.8932,-6.7,6.87,-0.15,31.81
4249,0.1399,-0.0278,0.9181,-6.75,8.78,-0.09,31.77
4259,0.1737,-0.0308,0.8938,-6.73,9.54,-0.03,31.79
4269,0.2009,-0.0303,0.859,-6.67,6.23,-0.11,31.82
4279,0.1689,-0.0314,0.9048,-6.66,5.95,-0.14,31.82
4289,0.1464,-0.0271,0.9155,-6.69,9.68,0.06,31.79
4299,0.1569,-0.0283,0.9103,-6.64,10.06,-0.06,31.79
4309,0.199,-0.024,0.8787,-6.66,6.09,0.02,31.78
4319,0.1627,-0.0254,0.9198,-6.78,7.65,0.0,31.81
4329,0.1589,-0.0248,0.9136,-6.78,10.17,-0.12,31.82
4339,0.1846,-0.0226,0.8838,-6.81,8.99,-0.06,31.81
4349,0.1956,-0.0199,0.8688,-6.72,7.83,-0.06,31.81
4359,0.1843,-0.0262,0.8779,-6.7,5.63,-0.05,31.79
4369,0.1508,-0.0203,0.9164,-6.72,8.14,0.0,31.81
4379,0.1686,-0.0189,0.9037,-6.69,9.63,0.0,31.82
4389,0.2004,-0.0237,0.8932,-6.6,7.65,0.0,31.8
4399,0.1848,-0.0258,0.9033,-6.73,6.61,-0.09,31.81
4409,0.1569,-0.0264,0.9333,-6.67,8.63,-0.08,31.81
4419,0.1655,-0.0283,0.9004,-6.73,9.88,-0.02,31.81
4429,0.2015,-0.03,0.8615,-6.75,7.21,-0.05,31.81
4439,0.179,-0.0267,0.8766,-6.78,6.09,-0.08,31.79
4449,0.1501,-0.0298,0.9122,-6.73,8.11,0.03,31.8
4459,0.1686,-0.02,0.9128,-6.66,10.2,-0.03,31.81
4469,0.2025,-0.0209,0.8882,-6.73,7.1,-0.11,31.82
4479,0.179,-0.0198,0.9082,-6.82,6.44,-0.02,31.81
4489,0.1537,-0.0237,0.9224,-6.72,8.98,-0.03,31.82
4499,0.1771,-0.0232,0.9099,-6.79,9.69,-0.05,31.79
4509,0.1979,-0.0214,0.8661,-6.72,8.37,0.0,31.82
4519,0.1946,-0.0286,0.87,-6.76,6.4,-0.08,31.8
4529,0.1556,-0.0323,0.8877,-6.58,7.11,-0.08,31.81
4539,0.1464,-0.0267,0.9097,-6.67,8.98,-0.14,31.82
4549,0.1733,-0.0214,0.8937,-6.67,9.08,-0.06,31.82
4559,0.2122,-0.0221,0.8861,-6.72,6.2,0.05,31.82
4569,0.1858,-0.0239,0.9084,-6.64,6.7,0.06,31.81
4579,0.1497,-0.0278,0.9341,-6.84,9.07,-0.05,31.83
4589,0.1625,-0.0251,0.9006,-6.79,10.96,-0.03,31.82
4599,0.1923,-0.0295,0.8499,-6.73,7.21,-0.02,31.83
4609,0.1724,-0.0306,0.8785,-6.7,5.71,-0.03,31.85
4619,0.1567,-0.0283,0.9072,-6.7,8.23,-0.02,31.84
4629,0.1812,-0.0275,0.91,-6.73,8.93,-0.06,31.82
4639,0.1871,-0.0277,0.9052,-6.66,8.38,-0.08,31.82
4649,0.1943,-0.0304,0.9027,-6.6,6.75,0.0,31.82
4659,0.151,-0.0331,0.9036,-6.73,8.37,-0.08,31.81
4669,0.1561,-0.0356,0.8885,-6.7,9.6,-0.09,31.82
4679,0.1747,-0.0283,0.8484,-6.67,8.6,0.03,31.84
4689,0.1841,-0.0283,0.8544,-6.64,6.46,-0.05,31.81
4699,0.1768,-0.0278,0.8796,-6.58,5.66,0.02,31.83
4709,0.1523,-0.0275,0.9312,-6.67,7.3,0.03,31.82
4719,0.1675,-0.019,0.9424,-6.63,9.01,-0.05,31.84
4729,0.1917,-0.0208,0.9148,-6.72,9.01,-0.15,31.84
4739,0.2017,-0.0226,0.8988,-6.64,7.16,-0.09,31.82
4749,0.1688,-0.0288,0.9004,-6.66,7.04,-0.02,31.84
4759,0.155,-0.0245,0.9103,-6.81,9.15,-0.08,31.8
4769,0.1724,-0.0264,0.877,-6.84,9.31,-0.09,31.83
4779,0.1969,-0.0298,0.8629,-6.78,7.13,-0.08,31.84
4789,0.1851,-0.0315,0.8787,-6.76,6.66,-0.11,31.81
4799,0.1572,-0.0353,0.9141,-6.81,7.18,0.0,31.84
4809,0.1544,-0.0286,0.917,-6.61,9.22,-0.08,31.83
4819,0.181,-0.0265,0.8818,-6.66,8.52,-0.03,31.81
4829,0.205,-0.0278,0.8815,-6.7,6.06,0.08,31.82
4839,0.1517,-0.0325,0.9124,-6.75,7.45,0.02,31.84
4849,0.1556,-0.0333,0.9229,-6.79,9.92,-0.03,31.82
4859,0.1738,-0.0247,0.8947,-6.78,9.19,-0.05,31.84
4869,0.2006,-0.0253,0.8652,-6.73,7.21,0.0,31.82
