t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3286,0.2274,-0.0052,0.8853,-6.49,7.94,-0.05,27.57
3296,0.2261,-0.0043,0.8881,-6.5,7.88,0.02,27.59
3306,0.2255,-0.0035,0.8828,-6.5,7.91,-0.02,27.58
3316,0.228,-0.0056,0.8845,-6.52,7.82,-0.02,27.58
3326,0.2263,-0.0043,0.886,-6.53,7.92,-0.02,27.54
3336,0.2261,-0.0056,0.8855,-6.49,7.95,-0.06,27.59
3346,0.2268,-0.0055,0.8853,-6.5,7.95,-0.06,27.57
3356,0.2302,-0.0062,0.8827,-6.56,7.94,-0.09,27.58
3366,0.2263,-0.0083,0.8806,-6.56,7.86,-0.06,27.58
3376,0.2262,-0.0085,0.884,-6.56,7.89,-0.14,27.59
3386,0.2252,-0.0072,0.8826,-6.58,7.86,-0.08,27.6
3396,0.2275,-0.0077,0.8783,-6.61,7.91,0.02,27.59
3406,0.2266,-0.0067,0.8844,-6.52,7.88,-0.06,27.57
3416,0.2268,-0.006,0.8881,-6.47,7.85,-0.09,27.6
3426,0.2271,-0.0071,0.8854,-6.52,7.86,-0.03,27.57
3436,0.2262,-0.0068,0.8844,-6.46,7.94,-0.06,27.58
3446,0.2267,-0.0048,0.8806,-6.56,7.92,-0.14,27.59
3456,0.2301,-0.0067,0.8839,-6.5,7.91,-0.02,27.58
3466,0.2283,-0.0083,0.8824,-6.53,7.95,-0.02,27.59
3476,0.2305,-0.0071,0.8846,-6.56,7.85,-0.02,27.61
3487,0.2242,-0.0063,0.8848,-6.53,7.89,-0.03,27.6
3497,0.2286,-0.0063,0.8844,-6.49,7.85,-0.06,27.6
3507,0.2271,-0.0049,0.8826,-6.53,7.85,-0.03,27.57
3517,0.2271,-0.0045,0.88,-6.66,7.94,-0.06,27.59
3527,0.2266,-0.0073,0.8815,-6.53,7.88,-0.06,27.59
3537,0.2264,-0.0062,0.8883,-6.58,7.88,0.0,27.59
3547,0.2273,-0.0099,0.8893,-6.55,7.88,0.0,27.61
3557,0.2279,-0.0099,0.8859,-6.58,7.86,-0.09,27.6
3567,0.2272,-0.0082,0.8801,-6.53,7.83,-0.09,27.61
3577,0.2297,-0.0054,0.886,-6.49,7.86,-0.05,27.59
3587,0.2295,-0.0057,0.8865,-6.61,7.86,-0.09,27.61
3597,0.23,-0.0078,0.8833,-6.6,7.89,-0.09,27.61
3607,0.2275,-0.0077,0.8849,-6.55,7.91,-0.06,27.58
3617,0.2306,-0.0083,0.88,-6.58,7.88,0.06,27.61
3627,0.2268,-0.0078,0.8875,-6.53,7.91,-0.03,27.63
3637,0.2275,-0.0035,0.89,-6.49,7.88,-0.03,27.61
3647,0.2261,-0.0059,0.8861,-6.53,7.91,-0.03,27.62
3657,0.2272,-0.0068,0.8827,-6.56,7.94,-0.06,27.6
3667,0.2275,-0.0068,0.8838,-6.6,7.91,-0.02,27.6
3677,0.2252,-0.0082,0.8818,-6.49,7.85,-0.03,27.62
3687,0.2247,-0.0083,0.8861,-6.58,7.92,-0.03,27.58
3697,0.2253,-0.0071,0.8815,-6.64,7.91,-0.05,27.59
3707,0.2264,-0.0081,0.8779,-6.56,7.92,-0.06,27.62
3717,0.2296,-0.005,0.8839,-6.55,7.89,-0.08,27.62
3727,0.2291,-0.0073,0.8853,-6.49,8.0,0.05,27.59
3737,0.2317,-0.0092,0.8835,-6.49,7.88,0.06,27.62
3747,0.2257,-0.0083,0.8831,-6.56,7.95,-0.03,27.59
3757,0.229,-0.0082,0.8833,-6.56,7.91,-0.06,27.62
3767,0.2249,-0.0092,0.8813,-6.61,7.95,-0.08,27.62
3777,0.2268,-0.009,0.8833,-6.55,7.86,-0.08,27.62
3787,0.2262,-0.0059,0.885,-6.6,7.94,-0.06,27.61
3797,0.2261,-0.0084,0.8845,-6.58,7.94,-0.02,27.63
3807,0.2235,-0.0054,0.8885,-6.66,7.94,-0.05,27.63
3817,0.2247,-0.0078,0.886,-6.56,7.92,-0.06,27.62
3827,0.2241,-0.0083,0.881,-6.61,7.88,-0.02,27.62
3837,0.2288,-0.0088,0.8859,-6.6,7.92,-0.02,27.62
3847,0.2246,-0.0072,0.8848,-6.52,7.91,-0.11,27.62
3857,0.2285,-0.0082,0.8839,-6.63,7.89,-0.08,27.63
3867,0.2273,-0.0089,0.8774,-6.56,7.88,-0.15,27.62
3877,0.2274,-0.006,0.8794,-6.53,8.03,-0.05,27.63
3887,0.2249,-0.0079,0.8828,-6.52,7.89,-0.06,27.63
3897,0.2262,-0.0049,0.8826,-6.6,7.89,-0.08,27.63
3907,0.2271,-0.0042,0.8844,-6.63,7.98,-0.05,27.62
3917,0.2262,-0.0059,0.8833,-6.6,7.91,-0.09,27.64
3927,0.226,-0.0051,0.8837,-6.52,7.92,-0.06,27.62
3937,0.2281,-0.0068,0.885,-6.53,7.89,-0.11,27.65
3947,0.2275,-0.0061,0.8834,-6.53,7.92,-0.06,27.61
3957,0.2274,-0.0063,0.8856,-6.6,7.95,-0.03,27.64
3967,0.2269,-0.0068,0.8844,-6.53,7.88,-0.05,27.67
3977,0.2267,-0.0089,0.8866,-6.53,8.02,-0.02,27.66
3987,0.2266,-0.0077,0.8844,-6.61,7.91,-0.02,27.66
3997,0.2246,-0.0051,0.887,-6.52,7.91,-0.02,27.64
4007,0.2261,-0.0076,0.8813,-6.61,7.92,-0.08,27.65
4017,0.2266,-0.0077,0.8832,-6.63,7.95,-0.06,27.64
4027,0.2302,-0.0066,0.8823,-6.5,7.85,0.0,27.63
4037,0.2286,-0.0062,0.8844,-6.56,7.92,-0.09,27.65
4047,0.231,-0.0067,0.8833,-6.6,7.86,0.03,27.69
4057,0.2268,-0.0084,0.8848,-6.58,7.92,-0.06,27.65
4067,0.2238,-0.0061,0.882,-6.6,7.88,-0.03,27.63
4077,0.2274,-0.0076,0.8817,-6.52,7.89,-0.06,27.64
4087,0.2252,-0.0076,0.8802,-6.53,7.89,0.08,27.63
4098,0.2267,-0.0039,0.8794,-6.56,7.91,0.03,27.64
4108,0.2255,-0.0065,0.8854,-6.55,7.91,0.03,27.63
4118,0.2256,-0.0081,0.887,-6.63,7.88,-0.06,27.62
4128,0.2269,-0.0063,0.8864,-6.63,7.89,-0.06,27.64
4138,0.2273,-0.0048,0.8842,-6.55,7.89,-0.02,27.64
4148,0.2273,-0.0067,0.8835,-6.53,7.91,0.0,27.64
4158,0.2283,-0.0077,0.8885,-6.55,7.79,-0.02,27.65
4168,0.2257,-0.0059,0.8849,-6.58,7.91,-0.05,27.64
4178,0.2258,-0.0061,0.8842,-6.6,7.91,0.0,27.64
4188,0.2277,-0.006,0.8855,-6.6,7.89,-0.05,27.65
4198,0.2239,-0.0065,0.8854,-6.55,7.94,-0.12,27.67
4208,0.2251,-0.0059,0.885,-6.58,7.91,0.0,27.64
4218,0.2267,-0.0071,0.882,-6.55,7.88,-0.02,27.64
4228,0.2272,-0.005,0.8873,-6.52,7.91,0.0,27.66
4238,0.228,-0.0043,0.8881,-6.55,7.95,0.02,27.65
4248,0.2273,-0.0059,0.8857,-6.56,7.94,-0.08,27.64
4258,0.2291,-0.01,0.8817,-6.61,7.91,-0.05,27.66
4268,0.2288,-0.0076,0.8851,-6.61,7.97,0.02,27.65
4278,0.2306,-0.0094,0.8884,-6.56,7.91,-0.05,27.65
4288,0.2305,-0.0078,0.8851,-6.55,7.82,-0.05,27.66
4298,0.2284,-0.0078,0.8809,-6.55,7.82,-0.05,27.67
4308,0.224,-0.0082,0.8873,-6.5,7.88,-0.02,27.64
4318,0.224,-0.0107,0.8828,-6.56,7.82,0.02,27.65
4328,0.2277,-0.0094,0.8849,-6.58,7.92,-0.02,27.66
4338,0.2266,-0.0101,0.88,-6.63,7.92,0.02,27.63
4348,0.2266,-0.0072,0.8873,-6.56,7.89,-0.02,27.66
4358,0.2262,-0.0098,0.8853,-6.63,7.88,-0.05,27.64
4368,0.2256,-0.0107,0.8828,-6.53,7.83,-0.08,27.67
4378,0.2251,-0.0072,0.8838,-6.5,7.89,-0.06,27.68
4388,0.225,-0.0068,0.884,-6.63,7.89,-0.06,27.66
4398,0.2296,-0.0057,0.881,-6.52,7.86,-0.02,27.68
4408,0.2256,-0.0061,0.8861,-6.56,7.92,0.02,27.67
4418,0.2283,-0.0078,0.8809,-6.53,7.91,0.0,27.67
4428,0.2235,-0.0027,0.8938,-6.53,7.97,-0.09,27.65
4438,0.2333,-0.0062,0.874,-6.53,7.54,0.05,27.64
4448,0.2184,-0.0043,0.8905,-6.64,8.12,-0.09,27.64
4458,0.2214,-0.0042,0.887,-6.58,8.09,-0.05,27.66
4468,0.2231,-0.0066,0.8928,-6.63,7.91,-0.08,27.67
4478,0.2252,-0.006,0.8878,-6.6,7.92,-0.05,27.68
4488,0.2274,-0.005,0.8833,-6.55,7.85,-0.02,27.68
4498,0.2274,-0.0072,0.8815,-6.53,7.91,-0.05,27.66
