t_ms,apps1_pct,apps2_pct,pedal_pct,desired_torque_nm,power_kw,speed_mph,glv_voltage_v,inverter_temp_c,motor_temp_c,soc_pct,battery_temp_c,bms_flags_hex,bms_fault_code,imd_warn_alarms_hex,pm100_post_faults_hex,pm100_run_faults_hex,fan_duty_pct,rtd_state
3279,4.6,4.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
3379,4.6,4.2,0.0,0.0,0.0,0,12.7,0.0,0.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3479,4.6,4.2,0.0,0.0,0.0,0,12.75,0.0,23.1,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3579,4.6,4.2,0.0,0.0,0.0,0,12.75,21.3,23.2,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3679,4.6,4.3,0.0,0.0,0.0,0,12.76,21.3,23.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3779,4.7,4.2,0.0,0.0,0.0,0,12.78,21.4,23.4,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3879,4.7,4.2,0.0,0.0,0.0,0,12.74,21.4,23.1,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3979,4.8,4.2,0.0,0.0,0.0,0,12.74,21.4,23.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4079,6.7,5.4,0.0,0.0,0.0,0,12.76,21.3,23.1,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4179,17.0,16.8,10.7,22.4,0.0,0,12.73,21.4,22.8,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4279,44.2,46.2,41.1,86.3,0.0,0,12.75,21.3,23.2,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4380,74.9,78.8,75.1,157.7,0.0,0,12.75,21.3,23.2,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4480,97.0,99.8,98.3,206.4,0.0,0,12.75,21.3,23.2,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4580,97.8,99.8,98.7,207.3,0.0,0,12.73,21.4,23.1,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4680,98.1,99.8,98.8,207.6,0.0,0,12.73,21.4,23.1,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4780,98.0,99.8,98.8,207.5,0.0,0,12.73,21.4,23.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
4880,98.0,99.8,98.8,207.6,0.0,0,12.76,21.4,23.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
4980,98.0,99.8,98.8,207.5,0.0,0,12.75,21.4,22.7,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
5081,73.7,77.9,74.0,155.4,0.0,0,12.74,21.4,22.7,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
5181,13.5,13.2,6.8,14.3,0.0,0,12.74,21.4,23.1,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
5281,9.0,8.5,1.9,4.0,0.0,0,12.75,21.3,23.1,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
5381,8.9,8.3,1.7,3.6,0.0,0,12.77,21.3,23.1,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
5481,36.4,38.0,32.5,68.2,0.0,0,12.75,21.3,22.8,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
5582,99.2,99.8,99.5,208.9,0.0,0,12.74,21.3,23.6,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
5682,100.0,99.8,99.9,209.8,0.0,0,12.78,21.3,23.6,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
5782,99.9,99.8,99.8,209.7,0.0,0,12.73,21.3,23.4,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
5882,48.6,50.9,46.0,96.6,0.0,0,12.74,21.3,23.4,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
5982,18.1,18.1,11.9,25.0,0.0,0,12.8,21.3,22.8,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
6082,9.0,8.5,1.9,3.9,0.0,0,12.75,21.3,23.1,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
6182,9.0,8.4,1.8,3.9,0.0,0,12.73,21.3,22.8,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
6282,8.7,8.2,1.6,3.3,0.0,0,12.76,21.3,22.6,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
6382,8.8,8.2,1.6,3.3,0.0,0,12.76,21.3,23.5,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
6482,8.8,8.1,1.6,3.3,0.0,0,12.76,21.3,23.5,50,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
6582,8.8,8.1,1.5,3.2,0.0,0,12.72,21.3,23.5,50,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
6682,8.5,8.0,1.4,2.9,0.0,0,12.78,21.3,23.5,50,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
