t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3286,0.3336,-0.0205,0.8628,-6.53,7.88,-0.06,26.02
3297,0.3325,-0.0319,0.8604,-6.52,7.82,-0.05,26.02
3307,0.3345,-0.0255,0.8652,-6.34,7.85,0.02,26.01
3317,0.3331,-0.0223,0.8676,-6.46,7.88,-0.02,26.01
3327,0.3329,-0.022,0.864,-6.46,7.8,-0.02,26.04
3337,0.3295,-0.0272,0.8632,-6.52,7.85,0.0,26.04
3347,0.3363,-0.0234,0.8645,-6.44,7.85,0.0,26.05
3357,0.3372,-0.0195,0.8617,-6.41,7.82,-0.08,26.02
3367,0.3333,-0.0231,0.8665,-6.47,7.83,-0.02,26.02
3377,0.3362,-0.0229,0.8617,-6.41,7.85,-0.03,26.03
3388,0.3356,-0.0236,0.8625,-6.47,7.89,-0.11,26.04
3398,0.3368,-0.0227,0.8635,-6.52,7.82,-0.05,26.05
3408,0.3324,-0.0247,0.8694,-6.44,7.86,-0.06,26.05
3418,0.3352,-0.0243,0.8689,-6.41,7.86,-0.02,26.05
3428,0.3314,-0.0222,0.8632,-6.4,7.74,0.02,26.04
3438,0.3314,-0.0236,0.8606,-6.43,7.82,-0.02,26.02
3448,0.3292,-0.0255,0.8617,-6.52,7.82,-0.03,26.02
3458,0.3311,-0.0223,0.858,-6.52,7.86,-0.11,26.06
3468,0.3344,-0.0249,0.8649,-6.53,7.76,-0.08,26.05
3478,0.3329,-0.0242,0.8656,-6.47,7.83,-0.09,26.05
3488,0.3384,-0.0176,0.8643,-6.49,7.85,-0.02,26.03
3498,0.3367,-0.0227,0.865,-6.47,7.85,-0.05,26.06
3508,0.3356,-0.0253,0.8634,-6.47,7.89,0.0,26.05
3518,0.3364,-0.0201,0.8671,-6.44,7.88,-0.06,26.07
3529,0.3354,-0.0227,0.8622,-6.43,7.83,0.02,26.02
3539,0.3323,-0.0256,0.8617,-6.41,7.83,0.0,26.05
3549,0.3317,-0.024,0.8621,-6.44,7.8,-0.03,26.03
3559,0.3344,-0.0214,0.8656,-6.41,7.8,-0.03,26.04
3569,0.3348,-0.0251,0.8634,-6.58,7.82,-0.14,26.03
3579,0.333,-0.0244,0.8658,-6.47,7.85,-0.05,26.05
3589,0.338,-0.0211,0.866,-6.44,7.86,-0.09,26.07
3600,0.333,-0.022,0.8641,-6.47,7.83,-0.03,26.09
3610,0.3351,-0.0254,0.8639,-6.49,7.86,-0.08,26.07
3620,0.3339,-0.0199,0.8628,-6.37,7.85,-0.05,26.03
3630,0.3357,-0.0227,0.8597,-6.49,7.88,0.02,26.04
3640,0.3323,-0.0221,0.8606,-6.43,7.83,-0.08,26.06
3650,0.3346,-0.0229,0.8623,-6.44,7.8,-0.12,26.07
3660,0.3331,-0.0223,0.8641,-6.4,7.86,-0.06,26.05
3670,0.3361,-0.0227,0.8667,-6.41,7.82,-0.03,26.07
3680,0.3292,-0.0253,0.8649,-6.44,7.88,-0.05,26.07
3690,0.3376,-0.0229,0.8683,-6.47,7.85,0.0,26.05
3700,0.3347,-0.0201,0.8649,-6.46,7.85,-0.03,26.04
3710,0.3324,-0.0228,0.8651,-6.47,7.82,-0.05,26.04
3720,0.3336,-0.0231,0.8616,-6.47,7.89,-0.06,26.06
3730,0.3329,-0.0233,0.8616,-6.47,7.86,0.02,26.05
3740,0.3375,-0.0197,0.8623,-6.46,7.86,-0.08,26.05
3750,0.3334,-0.0238,0.8651,-6.47,7.86,-0.03,26.05
3760,0.3324,-0.0258,0.8645,-6.41,7.85,-0.03,26.07
3770,0.337,-0.0229,0.8669,-6.43,7.88,-0.03,26.06
3780,0.3358,-0.026,0.8652,-6.43,7.86,0.0,26.07
3790,0.3337,-0.0256,0.8699,-6.43,7.89,-0.05,26.07
3800,0.3345,-0.0236,0.8658,-6.46,7.85,-0.06,26.06
3810,0.3335,-0.0232,0.8629,-6.5,7.85,-0.09,26.08
3820,0.334,-0.0225,0.8635,-6.44,7.83,-0.05,26.09
3830,0.334,-0.0221,0.8674,-6.43,7.89,-0.06,26.09
3840,0.3323,-0.0233,0.8638,-6.35,7.85,-0.06,26.07
3850,0.3336,-0.0219,0.8656,-6.53,7.85,-0.02,26.11
3860,0.3309,-0.0238,0.8647,-6.41,7.82,0.02,26.09
3870,0.3358,-0.02,0.8613,-6.38,7.88,-0.03,26.08
3880,0.3353,-0.0232,0.8604,-6.44,7.88,-0.03,26.08
3890,0.3346,-0.0258,0.8646,-6.37,7.86,-0.03,26.09
3900,0.3357,-0.0239,0.8632,-6.47,7.86,-0.06,26.08
3910,0.3318,-0.0206,0.8623,-6.44,7.85,-0.03,26.09
3920,0.3344,-0.0217,0.8615,-6.4,7.85,-0.03,26.08
3930,0.3309,-0.0216,0.8616,-6.44,7.83,-0.11,26.05
3940,0.3339,-0.0256,0.863,-6.47,7.83,-0.08,26.09
3950,0.3333,-0.025,0.864,-6.52,7.83,-0.05,26.11
3961,0.3348,-0.0254,0.8658,-6.47,7.86,-0.02,26.08
3971,0.3333,-0.0226,0.86,-6.49,7.88,0.05,26.07
3981,0.3361,-0.02,0.8632,-6.47,7.86,-0.02,26.09
3991,0.3364,-0.0209,0.8619,-6.52,7.88,-0.06,26.07
4001,0.3329,-0.0234,0.8705,-6.44,7.8,-0.06,26.1
4011,0.3341,-0.0237,0.8645,-6.47,7.88,-0.02,26.09
4021,0.3367,-0.0232,0.86,-6.41,7.86,-0.11,26.09
4031,0.3351,-0.0223,0.8649,-6.49,7.8,-0.05,26.09
4041,0.3317,-0.0233,0.864,-6.43,7.94,0.0,26.09
4051,0.3354,-0.0222,0.8628,-6.47,7.85,-0.08,26.08
4061,0.3353,-0.027,0.8594,-6.5,7.85,-0.03,26.09
4071,0.3356,-0.0234,0.864,-6.55,7.85,0.03,26.1
4081,0.3358,-0.0221,0.8633,-6.43,7.85,0.0,26.08
4091,0.3353,-0.0227,0.8615,-6.43,7.83,-0.06,26.07
4101,0.3326,-0.022,0.8655,-6.46,7.85,-0.06,26.09
4111,0.3331,-0.0203,0.8685,-6.44,7.83,0.0,26.1
4121,0.334,-0.0199,0.863,-6.44,7.83,0.0,26.09
4131,0.3353,-0.0212,0.8655,-6.61,7.86,0.02,26.1
4141,0.3348,-0.0223,0.8638,-6.43,7.79,-0.05,26.08
4151,0.3341,-0.0209,0.8643,-6.46,7.79,0.0,26.1
