t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3277,0.2101,-0.0015,0.8901,-6.11,7.68,-0.06,22.85
3287,0.2094,-0.0012,0.8922,-6.18,7.73,0.06,22.87
3297,0.212,0.0006,0.8938,-6.17,7.65,0.05,22.86
3307,0.2075,-0.0024,0.8906,-6.18,7.71,-0.02,22.84
3317,0.2118,-0.0024,0.8914,-6.2,7.71,0.0,22.88
3327,0.2141,-0.0026,0.8923,-6.14,7.86,-0.06,22.86
3337,0.2113,-0.0035,0.8959,-6.09,7.74,-0.05,22.87
3347,0.2086,-0.0015,0.8904,-6.14,7.73,-0.05,22.87
3357,0.2123,0.0,0.891,-6.14,7.73,-0.12,22.85
3367,0.2119,0.0018,0.8937,-6.14,7.74,-0.09,22.86
3377,0.2115,-0.0023,0.8944,-6.12,7.79,-0.09,22.87
3389,0.2103,-0.0007,0.894,-6.24,7.77,-0.09,22.87
3399,0.2095,-0.0015,0.8943,-6.15,7.69,-0.11,22.86
3409,0.2096,-0.0018,0.8927,-6.12,7.73,0.06,22.86
3419,0.2125,-0.0012,0.8943,-6.18,7.76,0.02,22.88
3429,0.2124,0.0007,0.8922,-6.14,7.73,-0.05,22.87
3439,0.2108,0.0016,0.8911,-6.17,7.73,-0.06,22.87
3449,0.2094,-0.0002,0.8882,-6.09,7.76,0.02,22.89
3459,0.2085,0.0009,0.8912,-6.11,7.68,0.02,22.88
3469,0.2117,-0.0022,0.8895,-6.21,7.83,0.06,22.89
3479,0.2117,0.0021,0.8921,-6.2,7.82,-0.02,22.9
3489,0.2108,0.0023,0.8904,-6.14,7.76,-0.05,22.9
3499,0.2079,0.005,0.8907,-6.24,7.76,0.0,22.88
3509,0.2086,0.0009,0.8862,-6.11,7.77,0.02,22.9
3519,0.2111,0.0015,0.8921,-6.15,7.76,-0.05,22.91
3529,0.2102,0.0006,0.8912,-6.11,7.85,-0.03,22.89
3539,0.2108,-0.0026,0.8923,-6.14,7.69,-0.03,22.87
3549,0.2115,-0.0015,0.8915,-6.14,7.73,-0.14,22.86
3559,0.2096,-0.0005,0.8883,-6.12,7.77,0.0,22.88
3569,0.21,-0.0059,0.8925,-6.11,7.83,-0.03,22.88
3579,0.2092,-0.0038,0.8921,-6.02,7.83,0.0,22.88
3589,0.2136,-0.0037,0.8892,-6.06,7.74,-0.02,22.91
3599,0.2123,-0.0022,0.8889,-6.05,7.82,-0.02,22.9
3609,0.2135,-0.0022,0.891,-6.06,7.8,-0.06,22.88
3619,0.2124,-0.001,0.8956,-6.21,7.76,-0.03,22.9
3629,0.2084,-0.0022,0.8956,-6.11,7.69,-0.03,22.89
3639,0.2084,-0.0028,0.891,-6.18,7.65,0.03,22.88
3649,0.2098,-0.0048,0.8907,-6.11,7.66,-0.05,22.9
3659,0.2122,0.0002,0.8921,-6.21,7.77,-0.06,22.91
3669,0.2123,-0.0011,0.8905,-6.12,7.85,-0.09,22.88
3679,0.2097,-0.0001,0.8888,-6.15,7.82,-0.08,22.87
3689,0.209,0.0012,0.8892,-6.11,7.76,0.0,22.9
3699,0.2119,0.0005,0.8876,-6.21,7.71,0.02,22.91
3709,0.2091,-0.0002,0.89,-6.11,7.69,-0.08,22.9
3719,0.2078,-0.0005,0.8888,-6.06,7.71,-0.08,22.91
3729,0.2079,0.0022,0.8911,-6.24,7.79,-0.02,22.9
3739,0.2097,0.0009,0.8945,-6.06,7.68,-0.08,22.9
3749,0.2119,0.0016,0.8912,-6.18,7.76,0.0,22.9
3759,0.2085,-0.0035,0.889,-6.2,7.8,0.03,22.9
3769,0.2104,-0.0027,0.8904,-6.18,7.74,0.02,22.9
3779,0.2113,-0.0009,0.8895,-6.23,7.69,-0.02,22.92
3789,0.2106,-0.0031,0.8917,-6.17,7.79,-0.06,22.93
3799,0.2096,-0.0001,0.8933,-6.15,7.76,0.02,22.92
3809,0.2111,-0.004,0.8931,-6.12,7.71,0.03,22.92
3819,0.2117,-0.0006,0.8937,-6.12,7.82,-0.03,22.94
3829,0.2096,0.001,0.8942,-6.21,7.76,-0.02,22.92
3839,0.213,-0.0028,0.8918,-6.09,7.82,-0.06,22.88
3849,0.2113,-0.0035,0.8921,-6.2,7.74,-0.02,22.9
3859,0.2111,-0.0013,0.8866,-6.18,7.79,-0.03,22.89
3869,0.213,0.001,0.8877,-6.18,7.82,-0.02,22.9
3879,0.2124,0.0011,0.8903,-6.11,7.83,0.0,22.91
3889,0.2108,-0.0007,0.8907,-6.11,7.77,-0.05,22.91
3899,0.212,-0.0007,0.892,-6.21,7.56,-0.06,22.92
3909,0.2101,0.0005,0.8899,-6.18,7.73,0.02,22.91
3919,0.2128,-0.0027,0.8911,-6.14,7.76,-0.08,22.92
3929,0.2068,-0.0009,0.8917,-6.15,7.82,-0.03,22.92
3939,0.209,-0.0034,0.8936,-6.2,7.8,-0.12,22.9
3949,0.2096,0.0001,0.8875,-6.17,7.71,-0.03,22.93
3959,0.2081,-0.0029,0.8901,-6.2,7.77,-0.06,22.92
3969,0.2107,-0.0015,0.8901,-6.15,7.8,-0.06,22.9
