t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3299,0.3274,-0.0272,0.8654,-6.5,7.98,0.0,28.19
3309,0.3257,-0.028,0.8634,-6.52,7.91,-0.02,28.19
3319,0.3282,-0.0278,0.8689,-6.66,7.95,-0.11,28.19
3329,0.3245,-0.0234,0.8627,-6.58,7.97,0.02,28.19
3339,0.3285,-0.0236,0.8634,-6.6,7.95,-0.09,28.2
3349,0.3307,-0.0253,0.8597,-6.6,7.91,-0.06,28.19
3359,0.3279,-0.0262,0.8611,-6.61,7.88,0.05,28.2
3369,0.3257,-0.0229,0.8616,-6.63,7.97,-0.03,28.18
3379,0.3271,-0.0278,0.865,-6.61,7.97,-0.03,28.19
3390,0.3264,-0.0245,0.8639,-6.56,8.02,-0.03,28.2
3400,0.3313,-0.0271,0.8622,-6.58,7.97,-0.06,28.22
3410,0.3285,-0.0267,0.865,-6.58,7.94,-0.08,28.21
3420,0.3273,-0.0267,0.8625,-6.55,7.88,-0.03,28.2
3430,0.3271,-0.025,0.8639,-6.66,7.95,-0.05,28.18
3440,0.3275,-0.0272,0.8618,-6.64,7.92,-0.06,28.19
3450,0.3271,-0.025,0.8646,-6.7,7.89,0.02,28.21
3460,0.3279,-0.0258,0.8657,-6.66,7.86,-0.08,28.19
3470,0.3302,-0.0251,0.8635,-6.6,7.92,-0.02,28.21
3481,0.3289,-0.0259,0.8646,-6.63,7.94,-0.08,28.21
3491,0.328,-0.0247,0.864,-6.61,7.88,-0.02,28.22
3501,0.3291,-0.0289,0.8635,-6.56,7.89,-0.11,28.19
3511,0.3301,-0.0264,0.8623,-6.58,7.94,-0.02,28.22
3521,0.3247,-0.0245,0.8607,-6.64,7.97,0.0,28.22
3531,0.3285,-0.0253,0.8668,-6.6,7.98,-0.02,28.23
3541,0.3285,-0.0267,0.8658,-6.63,7.91,0.02,28.22
3551,0.3276,-0.0245,0.8621,-6.69,7.92,0.03,28.2
3561,0.33,-0.0239,0.8596,-6.6,7.94,-0.06,28.22
3571,0.3278,-0.0245,0.8652,-6.55,7.97,-0.03,28.22
3581,0.3274,-0.0247,0.8661,-6.61,7.92,-0.09,28.2
3591,0.3281,-0.0236,0.8669,-6.63,8.02,-0.05,28.21
