t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3291,0.2117,-0.0256,0.8749,-6.52,8.92,-0.06,27.36
3301,0.213,-0.0215,0.8573,-6.56,7.11,0.0,27.38
3312,0.215,-0.0206,0.8531,-6.53,7.11,0.0,27.38
3322,0.2084,-0.0203,0.885,-6.63,7.02,-0.03,27.36
3332,0.2255,-0.0155,0.9119,-6.64,8.23,-0.03,27.37
3342,0.2178,-0.0209,0.9031,-6.55,7.92,-0.08,27.39
3355,0.2319,-0.0209,0.9033,-6.61,7.82,-0.03,27.37
3367,0.2314,-0.0206,0.8998,-6.56,7.42,0.03,27.39
3377,0.2057,-0.0248,0.8918,-6.61,8.78,-0.05,27.37
3393,0.2045,-0.0171,0.9031,-6.64,8.29,-0.11,27.38
3403,0.2323,-0.0121,0.9041,-6.56,7.88,0.02,27.37
3413,0.2008,-0.0255,0.899,-6.61,9.08,-0.02,27.38
3423,0.2179,-0.0219,0.8517,-6.56,8.64,-0.05,27.4
3439,0.1805,-0.0002,0.962,-6.6,8.78,0.09,27.39
3451,0.2305,-0.0374,0.9197,-6.43,15.92,-0.05,27.37
3463,0.2722,-0.0319,0.8574,-6.66,9.48,0.03,27.37
3475,0.2443,-0.0265,0.889,-6.55,4.49,0.0,27.36
3487,0.2227,-0.0203,0.9182,-6.43,5.91,0.0,27.38
3498,0.222,-0.0203,0.9268,-6.53,7.54,-0.14,27.39
3511,0.2264,-0.0188,0.9017,-6.55,6.95,-0.08,27.39
3521,0.2131,-0.0242,0.8999,-6.49,9.13,-0.05,27.35
3535,0.2189,-0.0118,0.8988,-6.52,7.19,0.05,27.38
3547,0.2217,-0.0188,0.9061,-6.61,7.31,-0.05,27.39
3557,0.2136,-0.0225,0.9159,-6.56,8.2,-0.05,27.4
3567,0.2234,-0.024,0.8738,-6.55,8.26,0.0,27.39
3577,0.2091,-0.0231,0.8693,-6.5,7.24,-0.08,27.38
3587,0.215,-0.0256,0.8665,-6.55,7.42,-0.06,27.4
3597,0.1565,0.0096,0.9409,-6.85,9.74,-0.08,27.39
3608,0.3171,-0.0146,0.8257,-6.03,6.82,-0.03,27.39
3619,0.1367,-0.0038,0.9829,-6.79,5.66,-0.06,27.41
3631,0.1794,-0.0228,0.9497,-6.78,16.44,-0.17,27.4
3641,0.2141,-0.028,0.8821,-6.5,3.37,0.03,27.42
3655,0.2351,-0.0242,0.8918,-6.49,4.85,-0.05,27.39
3665,0.1986,-0.0219,0.892,-6.5,11.51,-0.08,27.41
3679,0.2262,-0.0056,0.9059,-6.69,7.71,-0.02,27.41
3691,0.1981,-0.0281,0.933,-6.84,11.08,-0.03,27.41
3701,0.2511,-0.0248,0.8617,-6.4,6.41,-0.08,27.42
3711,0.1875,-0.0228,0.8958,-6.53,10.18,-0.11,27.43
3721,0.241,-0.0237,0.8376,-6.44,5.71,-0.05,27.4
3731,0.1803,-0.0211,0.9104,-6.55,8.5,-0.12,27.4
3741,0.2334,-0.02,0.8901,-6.58,7.45,-0.03,27.4
3751,0.1974,-0.022,0.9244,-6.5,7.97,-0.03,27.38
3763,0.2039,-0.0156,0.9204,-6.5,7.37,-0.02,27.43
3773,0.2192,-0.0182,0.8649,-6.63,8.53,-0.03,27.4
3787,0.2065,-0.0239,0.9005,-6.6,8.61,-0.03,27.42
3797,0.2081,-0.0228,0.8717,-6.56,8.66,0.03,27.42
3811,0.2184,-0.0179,0.8925,-6.5,8.21,0.05,27.42
3823,0.2211,-0.02,0.8978,-6.53,8.27,-0.03,27.41
3833,0.217,-0.0231,0.8798,-6.55,8.75,-0.12,27.4
3847,0.2288,-0.0211,0.9064,-6.63,7.19,0.02,27.42
3859,0.1975,-0.0227,0.9189,-6.58,9.08,-0.11,27.41
3869,0.2261,-0.022,0.8585,-6.6,8.58,-0.02,27.4
3879,0.2046,-0.0237,0.8657,-6.58,6.92,-0.09,27.4
3895,0.2106,-0.0232,0.8995,-6.6,9.34,-0.08,27.41
3908,0.2157,-0.0219,0.9171,-6.58,7.95,-0.02,27.43
3918,0.2178,-0.026,0.8719,-6.56,8.67,-0.08,27.42
3928,0.2146,-0.0229,0.8518,-6.41,7.83,-0.02,27.45
3938,0.21,-0.0229,0.8634,-6.53,6.93,-0.02,27.42
3948,0.2053,-0.0184,0.9005,-6.61,8.46,-0.05,27.43
3958,0.2297,-0.0162,0.8992,-6.58,7.07,0.03,27.44
3968,0.2024,-0.0192,0.9126,-6.63,8.7,-0.11,27.43
3978,0.2197,-0.0262,0.8636,-6.5,8.56,-0.08,27.41
3988,0.2048,-0.0243,0.8636,-6.58,7.4,0.0,27.43
4005,0.2157,-0.0165,0.9148,-6.61,8.09,0.0,27.42
4015,0.2129,-0.0211,0.8826,-6.52,8.49,0.03,27.43
4027,0.2119,-0.0209,0.887,-6.46,8.46,0.0,27.42
4037,0.2147,-0.0251,0.8624,-6.63,8.05,-0.06,27.42
4047,0.2125,-0.0245,0.8713,-6.64,6.98,-0.08,27.43
4057,0.2135,-0.0231,0.8984,-6.63,8.08,-0.03,27.41
4067,0.2281,-0.0194,0.9011,-6.58,7.6,-0.03,27.44
4077,0.2122,-0.0181,0.9084,-6.5,8.35,-0.09,27.42
4087,0.2169,-0.02,0.8691,-6.53,9.07,-0.11,27.44
4097,0.2076,-0.0219,0.8569,-6.49,6.78,-0.08,27.44
4107,0.197,-0.0236,0.8813,-6.63,7.97,-0.09,27.43
4117,0.2177,-0.0204,0.8901,-6.58,7.74,-0.06,27.41
4127,0.2189,-0.02,0.9053,-6.56,7.56,-0.06,27.43
4137,0.2095,-0.0231,0.9001,-6.49,8.82,-0.03,27.45
4147,0.2164,-0.0245,0.8644,-6.56,8.27,0.05,27.45
4157,0.2098,-0.025,0.8649,-6.6,6.64,-0.03,27.44
4167,0.2006,-0.0228,0.896,-6.64,8.4,-0.03,27.45
4177,0.2316,-0.0177,0.8962,-6.58,7.11,-0.12,27.44
4187,0.222,-0.0209,0.9072,-6.56,6.89,0.03,27.41
4197,0.2203,-0.0205,0.8877,-6.49,9.37,-0.03,27.44
4209,0.2085,-0.0201,0.8994,-6.56,9.56,-0.11,27.46
4219,0.2184,-0.0232,0.8574,-6.52,7.77,0.02,27.43
4231,0.2206,-0.0226,0.8571,-6.56,7.66,-0.14,27.45
4241,0.2021,-0.0255,0.8663,-6.49,7.39,-0.09,27.46
4255,0.2173,-0.0222,0.8627,-6.5,8.0,-0.02,27.45
4267,0.2152,-0.0193,0.8568,-6.58,7.74,-0.05,27.45
4277,0.2043,-0.0216,0.866,-6.55,7.11,-0.08,27.45
4291,0.2159,-0.0237,0.8519,-6.46,7.4,-0.05,27.44
4302,0.2095,-0.0228,0.8585,-6.47,7.04,-0.06,27.47
4312,0.203,-0.0222,0.8918,-6.61,7.83,-0.03,27.44
4322,0.2208,-0.0215,0.9025,-6.56,7.82,-0.02,27.46
4332,0.2213,-0.0227,0.9094,-6.53,7.77,-0.08,27.47
4342,0.2134,-0.0236,0.8951,-6.49,8.84,-0.06,27.45
4352,0.2163,-0.0199,0.8607,-6.49,8.15,-0.05,27.45
4362,0.2129,-0.0181,0.859,-6.52,7.21,-0.02,27.44
4375,0.2114,-0.0222,0.85,-6.49,7.66,-0.08,27.45
4387,0.2115,-0.0232,0.8479,-6.49,7.53,-0.08,27.45
4397,0.2083,-0.0222,0.8745,-6.56,7.01,-0.09,27.46
4407,0.2112,-0.0238,0.9062,-6.64,7.95,-0.05,27.47
4417,0.225,-0.0205,0.9042,-6.67,7.51,0.02,27.47
4427,0.2051,-0.0249,0.901,-6.56,8.66,-0.08,27.47
4437,0.2155,-0.0243,0.8627,-6.52,8.87,-0.03,27.44
4447,0.2177,-0.0243,0.855,-6.63,6.55,0.0,27.45
4459,0.2131,-0.0249,0.8595,-6.58,6.79,0.0,27.47
4471,0.2106,-0.0264,0.8604,-6.63,6.9,-0.09,27.44
4483,0.2114,-0.026,0.8544,-6.43,7.22,-0.11,27.49
4493,0.2059,-0.0192,0.884,-6.56,7.33,-0.09,27.51
4503,0.2115,-0.0177,0.9106,-6.67,8.17,-0.06,27.47
4519,0.2098,-0.0214,0.8475,-6.49,6.96,-0.03,27.45
4531,0.2118,-0.0222,0.8539,-6.47,6.82,-0.03,27.5
4543,0.2155,-0.0227,0.8558,-6.47,6.78,-0.05,27.43
4556,0.2238,-0.0236,0.8445,-6.5,7.04,-0.23,27.45
4567,0.2112,-0.0237,0.871,-6.53,6.44,0.03,27.46
4579,0.2037,-0.0208,0.8805,-6.56,7.02,-0.06,27.45
4591,0.2036,-0.0216,0.8798,-6.61,7.59,-0.02,27.44
4601,0.2198,-0.0172,0.8904,-6.64,7.59,-0.14,27.46
4611,0.2166,-0.0172,0.9034,-6.64,7.51,0.03,27.47
4621,0.2175,-0.0211,0.8988,-6.55,8.26,0.0,27.48
4631,0.2073,-0.0238,0.8754,-6.56,8.73,-0.02,27.46
4641,0.2137,-0.0275,0.8495,-6.49,8.11,-0.14,27.47
4651,0.2076,-0.021,0.8713,-6.53,6.5,0.03,27.47
4663,0.2129,-0.0195,0.8562,-6.5,6.21,0.0,27.47
4675,0.2052,-0.0221,0.8673,-6.63,6.5,-0.03,27.5
4685,0.2196,-0.0195,0.8899,-6.55,7.98,-0.05,27.49
4699,0.1998,-0.0212,0.8839,-6.55,8.02,0.02,27.46
4709,0.2185,-0.0183,0.8975,-6.55,7.36,-0.03,27.47
4723,0.213,-0.0208,0.8788,-6.53,7.4,-0.02,27.49
4733,0.2191,-0.0166,0.912,-6.52,7.68,-0.05,27.47
4747,0.215,-0.0223,0.8674,-6.67,7.01,-0.12,27.46
4758,0.2052,-0.0206,0.887,-6.64,7.25,0.03,27.49
4768,0.2306,-0.0194,0.9045,-6.56,7.73,0.03,27.5
4778,0.2103,-0.0203,0.9083,-6.55,8.2,-0.06,27.48
4788,0.2108,-0.0219,0.8776,-6.63,9.24,0.02,27.49
4798,0.2162,-0.0253,0.8481,-6.56,7.01,-0.08,27.5
4808,0.1987,-0.0249,0.8799,-6.64,7.36,-0.03,27.49
4818,0.2183,-0.0181,0.8937,-6.6,8.09,-0.08,27.48
4828,0.2179,-0.0204,0.9104,-6.58,7.22,0.03,27.47
4838,0.2078,-0.0233,0.8993,-6.56,9.45,-0.02,27.49
4848,0.2151,-0.0237,0.8679,-6.61,7.62,-0.05,27.48
4858,0.2113,-0.0266,0.8595,-6.53,7.83,-0.03,27.47
4868,0.2156,-0.0211,0.8796,-6.56,7.28,-0.06,27.47
4878,0.2151,-0.017,0.9067,-6.56,7.94,-0.06,27.47
4888,0.2253,-0.021,0.9039,-6.56,7.68,0.03,27.52
4903,0.2031,-0.0206,0.8926,-6.63,8.23,-0.02,27.48
4915,0.2056,-0.0226,0.8918,-6.63,8.26,-0.08,27.5
4925,0.2264,-0.0199,0.8961,-6.56,7.27,-0.02,27.47
4935,0.2123,-0.0208,0.9098,-6.64,7.97,-0.05,27.49
4945,0.2126,-0.0209,0.8798,-6.52,8.72,-0.03,27.49
4955,0.2102,-0.0197,0.8596,-6.47,8.02,-0.05,27.49
4965,0.213,-0.0195,0.8602,-6.53,6.9,-0.03,27.52
4975,0.2104,-0.0216,0.8964,-6.6,7.62,-0.12,27.51
4987,0.2103,-0.0181,0.9012,-6.61,7.56,-0.11,27.51
4999,0.2095,-0.0195,0.8998,-6.63,7.82,-0.09,27.48
5009,0.2236,-0.0166,0.9076,-6.56,7.97,-0.14,27.51
5019,0.2157,-0.0211,0.9064,-6.6,7.98,0.05,27.49
5029,0.2092,-0.0277,0.8813,-6.6,9.28,0.02,27.5
5039,0.2162,-0.0223,0.8512,-6.63,7.15,-0.03,27.5
5049,0.1979,-0.0237,0.8755,-6.53,7.47,-0.02,27.52
5059,0.2151,-0.0215,0.8944,-6.58,8.11,-0.11,27.5
5071,0.2179,-0.021,0.8934,-6.69,7.92,-0.02,27.51
5083,0.2152,-0.0234,0.8948,-6.64,7.69,-0.03,27.5
5095,0.2153,-0.0176,0.9023,-6.6,7.76,-0.06,27.51
5107,0.2177,-0.0159,0.9071,-6.6,8.09,0.02,27.5
5117,0.2283,-0.0162,0.9005,-6.63,7.89,-0.09,27.52
5127,0.2054,-0.0215,0.9044,-6.66,8.81,-0.02,27.52
5137,0.2153,-0.0256,0.8635,-6.55,8.73,0.05,27.5
5147,0.2117,-0.021,0.8601,-6.49,6.7,-0.02,27.52
5157,0.1975,-0.0237,0.8877,-6.6,8.05,-0.02,27.51
5167,0.2224,-0.0197,0.897,-6.6,7.91,0.0,27.48
5179,0.2236,-0.0201,0.9011,-6.56,7.74,0.02,27.51
5191,0.2281,-0.0195,0.8982,-6.55,7.65,-0.06,27.49
5201,0.2152,-0.0233,0.9044,-6.61,7.63,0.03,27.51
5211,0.2096,-0.0216,0.8883,-6.55,9.34,0.02,27.5
5221,0.2175,-0.0215,0.8643,-6.52,7.74,0.0,27.49
5231,0.2122,-0.0206,0.8708,-6.58,7.15,-0.08,27.47
5241,0.2083,-0.0221,0.9003,-6.6,7.88,-0.03,27.54
5251,0.2289,-0.0178,0.9023,-6.56,7.8,-0.02,27.53
