t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3276,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4276,0,0,0,-1000,-1000,-1000,65535,0,0,0,1
5276,0,0,0,-1000,-1000,-1000,65535,0,0,0,1
6276,0,0,0,-1000,-1000,-1000,65535,0,0,0,1
7276,0,0,0,-1000,-1000,-1000,65535,0,0,0,1
8276,0,0,0,-1000,-1000,-1000,65535,0,0,0,1
9276,0,0,0,-1000,-1000,-1000,65535,0,0,0,1
10276,0,0,0,-1000,-1000,-1000,65535,0,0,0,1
11276,0,0,0,-1000,-1000,-1000,65535,0,0,0,1
12276,0,0,0,-1000,-1000,-1000,65535,0,0,0,1
13276,0,0,0,-1000,-1000,-1000,65535,0,0,0,1
14276,0,0,0,-1000,-1000,-1000,65535,0,0,0,1
15276,0,0,0,-1000,-1000,-1000,65535,0,0,0,1
