t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3232,0.1354,-0.2091,0.8765,-6.26,8.0,-0.09,25.2
3283,0.1315,-0.212,0.8745,-6.49,7.92,-0.17,25.19
3294,0.1235,-0.2106,0.8688,-6.41,7.86,-0.11,25.21
3304,0.1262,-0.2098,0.8685,-6.37,7.8,-0.11,25.22
3314,0.1266,-0.2144,0.8691,-6.26,7.83,-0.17,25.22
3325,0.1265,-0.2157,0.8746,-6.14,7.89,-0.08,25.24
3335,0.1243,-0.2163,0.8804,-6.18,7.76,-0.14,25.23
3345,0.1283,-0.2142,0.8788,-6.27,7.62,-0.09,25.22
3355,0.1321,-0.2119,0.8822,-6.12,7.4,-0.11,25.2
3365,0.1362,-0.2084,0.8859,-6.11,7.63,-0.08,25.22
3375,0.1389,-0.2096,0.8892,-6.06,7.69,-0.02,25.22
3385,0.1426,-0.2079,0.8865,-6.29,7.94,-0.09,25.2
3395,0.1447,-0.2091,0.8821,-6.55,7.89,-0.03,25.22
3405,0.1456,-0.2075,0.8801,-6.47,7.79,-0.05,25.21
3415,0.1451,-0.2107,0.8798,-6.46,7.97,0.02,25.22
3425,0.1422,-0.2096,0.8801,-6.55,8.31,-0.02,25.23
3435,0.1371,-0.2059,0.8784,-6.49,8.27,0.12,25.22
3445,0.1364,-0.2078,0.8784,-6.4,8.09,0.14,25.23
3455,0.1356,-0.21,0.8789,-6.58,7.88,0.0,25.2
3465,0.1382,-0.2031,0.8704,-6.41,7.85,-0.06,25.19
3475,0.1411,-0.2131,0.8733,-6.53,7.94,-0.08,25.23
3485,0.1371,-0.2117,0.8662,-6.56,8.24,0.0,25.22
3495,0.1356,-0.2125,0.8638,-6.4,8.26,-0.06,25.21
3505,0.1289,-0.214,0.8663,-6.18,8.29,-0.03,25.21
3515,0.1292,-0.2123,0.8678,-6.14,8.18,-0.02,25.19
3525,0.1257,-0.2111,0.8695,-6.18,7.86,-0.08,25.21
