t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3270,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4270,0,0,0,-1000,-1000,-1000,4844,252,0,0,1
5270,0,0,0,-1000,-1000,-1000,8285,252,0,0,1
6270,0,0,0,-1000,-1000,-1000,10552,252,0,0,1
7270,3727,3780,3775,20,21,21,12041,252,1,1,1
8270,3728,3780,3775,20,21,21,12974,252,1,1,1
9270,3728,3780,3775,20,21,21,13514,252,1,1,1
10270,3727,3780,3775,20,21,21,13844,252,1,1,1
11270,3728,3780,3775,20,21,21,14200,252,1,1,1
12270,3727,3780,3775,20,21,21,18341,253,1,1,1
13270,3727,3780,3775,20,21,21,18341,253,1,1,1
14270,3727,3780,3775,20,21,21,18341,253,1,1,1
15270,3727,3780,3775,20,21,21,18341,253,1,1,1
16270,3727,3780,3775,20,21,21,18341,253,1,1,1
17270,3727,3780,3775,20,21,21,18341,253,1,1,1
18270,3728,3780,3775,20,21,21,18341,253,1,1,1
19270,3728,3780,3775,20,21,21,18341,253,1,1,1
20270,3727,3780,3775,20,21,21,18341,253,1,1,1
21270,3728,3780,3775,20,21,21,18341,253,1,1,1
22270,3727,3780,3775,20,21,21,18341,253,1,1,1
23270,3727,3780,3775,20,21,21,18341,253,1,1,1
24270,3727,3780,3775,20,21,21,18341,253,1,1,1
25270,3727,3780,3775,20,21,21,18341,253,1,1,1
26270,3727,3780,3775,20,21,21,18341,253,1,1,1
27270,3727,3780,3775,20,21,21,18341,253,1,1,1
28270,3727,3780,3775,20,21,21,18341,253,1,1,1
29270,3727,3780,3775,20,21,21,18341,253,1,1,1
30270,3727,3780,3775,20,21,21,18341,253,1,1,1
31270,3728,3780,3775,20,21,21,18341,253,1,1,1
32270,3727,3780,3775,20,21,21,18341,253,1,1,1
33270,3727,3780,3775,20,21,21,18341,253,1,1,1
34270,3727,3780,3775,20,21,21,18341,253,1,1,1
35270,3727,3780,3775,20,21,21,18341,253,1,1,1
36270,3727,3780,3775,20,21,21,18341,253,1,1,1
37270,3727,3780,3775,20,21,21,18341,253,1,1,1
38270,3727,3780,3775,20,21,21,18341,253,1,1,1
39270,3727,3780,3775,20,21,21,18341,253,1,1,1
40270,3727,3780,3775,20,21,21,18341,253,1,1,1
41270,3727,3780,3775,20,21,21,18341,253,1,1,1
42270,3728,3780,3775,20,21,21,18341,253,1,1,1
43270,3728,3780,3775,20,21,21,18341,253,1,1,1
44270,3728,3780,3775,20,21,21,18341,253,1,1,1
45270,3728,3780,3775,20,21,21,18341,253,1,1,1
46270,3728,3780,3775,20,21,21,18341,253,1,1,1
47270,3727,3780,3775,20,21,21,18341,253,1,1,1
48270,3727,3780,3775,20,21,21,18341,253,1,1,1
49270,3727,3780,3775,20,21,21,18341,253,1,1,1
