t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3225,0.0819,-0.2339,0.8635,-6.24,7.66,-0.09,19.23
3235,0.0815,-0.2358,0.8656,-5.89,7.76,-0.09,19.19
3285,0.0875,-0.2366,0.861,-6.26,7.62,-0.02,19.23
3295,0.082,-0.2371,0.8602,-6.02,7.65,-0.03,19.22
3306,0.0867,-0.236,0.8669,-5.71,7.71,-0.02,19.21
3316,0.0819,-0.2378,0.8699,-5.79,7.54,0.0,19.2
3326,0.077,-0.2306,0.8719,-5.89,7.56,-0.03,19.22
3336,0.0808,-0.2397,0.8666,-6.41,7.71,-0.09,19.22
3346,0.0858,-0.2429,0.8644,-6.5,7.77,-0.11,19.22
3356,0.0869,-0.25,0.8601,-6.09,7.62,-0.11,19.24
3366,0.0876,-0.2473,0.8624,-5.8,7.88,-0.02,19.2
3376,0.0829,-0.2466,0.87,-5.53,7.74,-0.02,19.21
3386,0.0806,-0.2377,0.8693,-5.63,7.45,-0.02,19.23
3396,0.0867,-0.2413,0.8682,-5.92,7.36,-0.06,19.22
3406,0.092,-0.2317,0.8672,-6.15,7.56,-0.11,19.21
3416,0.0737,-0.2258,0.8593,-5.8,7.76,0.03,19.2
3426,0.075,-0.2195,0.8663,-5.4,7.57,0.06,19.22
3436,0.0742,-0.2192,0.8807,-5.47,7.65,-0.08,19.22
3446,0.0795,-0.2155,0.873,-5.83,7.37,-0.05,19.24
3456,0.0865,-0.2218,0.8776,-6.32,7.66,-0.12,19.24
3466,0.0817,-0.224,0.8683,-6.41,7.71,-0.05,19.21
3476,0.0782,-0.226,0.8673,-6.14,7.71,-0.08,19.21
3486,0.084,-0.2317,0.8663,-5.8,7.59,-0.06,19.22
3496,0.0829,-0.2332,0.8682,-5.73,7.77,0.0,19.22
3506,0.0862,-0.2344,0.875,-6.0,7.68,-0.02,19.23
3516,0.0804,-0.2382,0.8727,-6.32,7.71,0.03,19.22
3526,0.083,-0.2385,0.8674,-6.43,7.65,0.03,19.21
3536,0.0847,-0.2051,0.871,-5.8,7.53,0.03,19.2
3546,0.0869,-0.2068,0.8662,-5.63,7.92,0.05,19.23
3556,0.085,-0.2386,0.8519,-5.89,8.03,0.11,19.24
3566,0.1113,-0.2377,0.8552,-6.08,7.31,0.11,19.21
3576,0.1042,-0.2321,0.849,-6.67,7.37,-0.05,19.22
3586,0.0898,-0.254,0.8599,-6.78,7.63,-0.27,19.22
3596,0.0741,-0.2506,0.8673,-5.82,7.68,-0.02,19.22
3606,0.0627,-0.2384,0.877,-5.56,8.0,-0.11,19.24
3616,0.0685,-0.2648,0.8541,-5.74,7.76,-0.05,19.23
3626,0.0791,-0.2388,0.8649,-5.68,8.14,0.0,19.24
3636,0.0922,-0.245,0.8861,-5.92,7.66,-0.05,19.22
3646,0.068,-0.2278,0.8822,-6.27,8.05,-0.23,19.22
3656,0.088,-0.2449,0.8676,-5.45,7.36,-0.18,19.22
3666,0.0858,-0.2258,0.8596,-5.02,7.6,0.05,19.23
3676,0.0891,-0.2294,0.8755,-5.68,7.68,-0.02,19.22
3686,0.0861,-0.2238,0.8766,-6.02,7.4,-0.09,19.24
3696,0.0734,-0.2177,0.8762,-6.46,7.53,-0.17,19.2
3706,0.0825,-0.2286,0.864,-6.32,7.63,-0.09,19.21
3716,0.0808,-0.2161,0.8706,-5.77,7.68,-0.08,19.22
3726,0.0861,-0.2311,0.8724,-5.57,7.65,0.08,19.22
3736,0.0798,-0.2374,0.8721,-5.91,7.77,0.08,19.22
3746,0.0847,-0.238,0.871,-6.44,7.56,-0.11,19.22
3756,0.0818,-0.2404,0.8602,-6.4,7.47,-0.06,19.22
3766,0.085,-0.2416,0.8561,-6.11,7.59,0.05,19.2
3776,0.087,-0.2366,0.8617,-5.57,7.83,0.17,19.22
3786,0.0811,-0.234,0.8704,-5.33,7.73,0.14,19.22
3796,0.0826,-0.2363,0.8779,-5.82,7.62,0.14,19.22
