t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3282,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4282,0,0,0,-1000,-1000,-1000,4389,252,0,0,1
5282,0,0,0,-1000,-1000,-1000,8395,252,0,0,1
6282,0,0,0,-1000,-1000,-1000,11163,252,0,0,1
7282,4113,4138,4129,-1000,-1000,-1000,13350,252,1,0,1
8282,4113,4138,4129,26,27,26,64255,252,1,1,1
9282,4113,4138,4129,26,27,26,58394,252,1,1,1
10282,4113,4138,4129,26,27,26,39745,252,1,1,1
11282,4113,4138,4129,26,27,26,31783,252,1,1,1
12282,4113,4138,4129,26,27,26,29129,252,1,1,1
13282,4113,4138,4129,26,27,26,27899,252,1,1,1
14282,4113,4138,4129,26,27,26,36843,253,1,1,1
15282,4113,4138,4129,26,27,26,36843,253,1,1,1
16282,4113,4138,4129,26,27,26,36843,253,1,1,1
17282,4113,4138,4129,26,27,26,36843,253,1,1,1
18282,4112,4137,4129,26,27,26,36843,253,1,1,1
19282,4113,4138,4129,26,27,26,36843,253,1,1,1
20282,4113,4138,4129,26,27,26,36843,253,1,1,1
21282,4113,4138,4129,26,27,26,36843,253,1,1,1
22282,4113,4138,4129,26,27,26,36843,253,1,1,1
23282,4113,4138,4129,26,27,26,36843,253,1,1,1
24283,4113,4138,4129,26,27,26,36843,253,1,1,1
25283,4113,4138,4129,26,27,26,36843,253,1,1,1
26283,4113,4138,4129,26,27,26,36843,253,1,1,1
27283,4113,4138,4129,26,27,26,36843,253,1,1,1
28283,4113,4138,4129,26,27,26,36843,253,1,1,1
29283,4113,4138,4129,26,27,26,36843,253,1,1,1
30283,4112,4138,4129,26,27,26,36843,253,1,1,1
31283,4113,4138,4129,26,27,26,36843,253,1,1,1
32283,4113,4138,4129,26,27,26,36843,253,1,1,1
33283,4113,4138,4129,26,27,26,36843,253,1,1,1
34283,4113,4138,4129,26,27,26,36843,253,1,1,1
35283,4113,4138,4129,26,27,26,36843,253,1,1,1
36283,4113,4138,4129,26,27,26,36843,253,1,1,1
37283,4113,4138,4129,26,27,26,36843,253,1,1,1
38283,4113,4138,4129,26,27,26,36843,253,1,1,1
39283,4113,4138,4129,26,27,26,36843,253,1,1,1
40283,4113,4138,4129,26,27,26,36843,253,1,1,1
41283,4113,4138,4129,26,27,26,36843,253,1,1,1
42283,4113,4138,4129,26,27,26,36843,253,1,1,1
43283,4113,4138,4129,26,27,26,36843,253,1,1,1
44283,4113,4138,4129,26,27,26,36843,253,1,1,1
45283,4113,4138,4129,26,27,26,36843,253,1,1,1
46283,4113,4138,4129,26,27,26,36843,253,1,1,1
47283,4113,4138,4129,26,27,26,36843,253,1,1,1
48283,4113,4138,4129,26,27,26,36843,253,1,1,1
49283,4113,4138,4129,26,27,26,36843,253,1,1,1
50283,4113,4138,4129,26,27,26,36843,253,1,1,1
51283,4113,4138,4129,26,27,26,36843,253,1,1,1
52283,4113,4138,4129,26,27,26,36843,253,1,1,1
53283,4113,4138,4129,26,27,26,36843,253,1,1,1
54283,4113,4138,4129,26,27,26,36843,253,1,1,1
55283,4113,4138,4129,26,27,26,36843,253,1,1,1
56283,4113,4138,4129,26,27,26,36843,253,1,1,1
57283,4113,4138,4129,26,27,26,36843,253,1,1,1
58283,4113,4138,4129,26,27,26,36843,253,1,1,1
59283,4113,4138,4129,26,27,26,36843,253,1,1,1
60283,4112,4138,4129,26,27,26,36843,253,1,1,1
61283,4113,4138,4129,26,27,26,36843,253,1,1,1
62283,4113,4138,4129,26,27,26,36843,253,1,1,1
63283,4113,4138,4129,26,27,26,37757,253,1,1,1
64283,4113,4138,4129,26,27,26,37757,253,1,1,1
65283,4113,4138,4129,26,27,26,37757,253,1,1,1
66283,4113,4138,4129,26,27,26,37757,253,1,1,1
67283,4112,4138,4129,26,27,26,37757,253,1,1,1
68283,4113,4137,4129,26,27,26,37757,253,1,1,1
69283,4113,4138,4129,26,27,26,37757,253,1,1,1
70283,4113,4138,4129,26,27,26,37757,253,1,1,1
71283,4112,4138,4129,26,27,26,37757,253,1,1,1
72283,4113,4138,4129,26,27,26,37757,253,1,1,1
73283,4113,4138,4129,26,27,26,37757,253,1,1,1
74283,4113,4138,4129,26,27,26,38672,253,1,1,1
75283,4113,4138,4129,26,27,26,38672,253,1,1,1
76283,4113,4138,4129,26,27,26,38672,253,1,1,1
77283,4113,4138,4129,26,27,26,38672,253,1,1,1
78283,4113,4138,4129,26,27,26,38672,253,1,1,1
79283,4113,4138,4129,26,27,26,38672,253,1,1,1
80283,4113,4137,4129,26,27,26,38672,253,1,1,1
81283,4113,4138,4129,26,27,26,38672,253,1,1,1
82283,4112,4138,4129,26,27,26,38672,253,1,1,1
83283,4112,4138,4129,26,27,26,38672,253,1,1,1
84283,4112,4138,4129,26,27,26,38672,253,1,1,1
85283,4112,4138,4129,26,27,26,39586,253,1,1,1
86283,4112,4138,4129,26,27,26,39586,253,1,1,1
87283,4113,4138,4129,26,27,26,39586,253,1,1,1
