t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3281,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4281,0,0,0,-1000,-1000,-1000,9553,252,0,0,1
5281,0,0,0,-1000,-1000,-1000,16746,252,0,0,1
6281,0,0,0,-1000,-1000,-1000,20112,252,0,0,1
7281,4071,4127,4119,-1000,-1000,-1000,21829,252,1,0,1
8281,4071,4127,4120,23,24,24,22680,252,1,1,1
9281,4071,4127,4119,23,24,24,22870,252,1,1,1
10281,4071,4127,4119,23,24,24,29611,253,1,1,1
11281,4071,4127,4119,23,24,24,29611,253,1,1,1
12281,4071,4127,4120,23,24,24,29611,253,1,1,1
13281,4071,4127,4120,23,24,24,29611,253,1,1,1
14281,4071,4127,4120,23,24,24,29611,253,1,1,1
15281,4071,4127,4120,23,24,24,29611,253,1,1,1
16281,4071,4127,4120,23,24,24,29611,253,1,1,1
17281,4071,4127,4119,23,24,24,29611,253,1,1,1
18281,4071,4127,4119,23,24,24,29611,253,1,1,1
19281,4071,4128,4119,23,24,24,29611,253,1,1,1
20281,4071,4128,4119,23,24,24,29611,253,1,1,1
21281,4071,4128,4119,23,24,24,29611,253,1,1,1
22281,4071,4128,4119,23,24,24,29611,253,1,1,1
23281,4071,4128,4119,23,24,24,29611,253,1,1,1
24281,4071,4128,4119,23,24,24,29611,253,1,1,1
25281,4071,4128,4119,23,24,24,29611,253,1,1,1
26281,4071,4128,4119,23,24,24,29611,253,1,1,1
27281,4071,4128,4119,23,24,24,29611,253,1,1,1
28281,4071,4128,4119,23,24,24,29611,253,1,1,1
29281,4071,4128,4119,23,24,24,29611,253,1,1,1
30281,4071,4128,4119,23,24,24,29611,253,1,1,1
31281,4071,4127,4119,23,24,24,29611,253,1,1,1
32281,4071,4128,4119,23,24,24,29611,253,1,1,1
33281,4071,4128,4119,23,24,24,29611,253,1,1,1
34281,4071,4128,4119,23,24,24,29611,253,1,1,1
35281,4071,4128,4119,23,24,24,29611,253,1,1,1
36281,4071,4128,4119,23,24,24,29611,253,1,1,1
37281,4071,4128,4119,23,24,24,29611,253,1,1,1
38281,4071,4127,4119,23,24,24,29611,253,1,1,1
39281,4071,4128,4119,23,24,24,29611,253,1,1,1
40281,4071,4127,4119,23,24,24,29611,253,1,1,1
41281,4071,4128,4119,23,24,24,29611,253,1,1,1
42281,4071,4127,4119,23,24,24,29611,253,1,1,1
43281,4071,4127,4119,23,24,24,29611,253,1,1,1
44281,4071,4127,4119,23,24,24,29611,253,1,1,1
45281,4071,4127,4119,23,24,24,29611,253,1,1,1
46281,4071,4127,4119,23,24,24,29611,253,1,1,1
47281,4070,4126,4118,23,24,24,29611,253,1,1,1
48281,4070,4126,4118,23,24,24,29611,253,1,1,1
49281,4070,4127,4118,23,24,24,29611,253,1,1,1
50281,4063,4119,4111,23,24,24,29611,253,1,1,1
51281,4070,4126,4118,23,24,24,29611,253,1,1,1
52281,4070,4126,4118,23,24,24,29611,253,1,1,1
53281,4070,4126,4118,23,24,24,29611,253,1,1,1
54281,4070,4126,4118,23,24,24,29611,253,1,1,1
55281,4070,4126,4118,23,24,24,29611,253,1,1,1
56281,4070,4126,4118,23,24,24,29611,253,1,1,1
57281,4070,4126,4118,23,24,24,29611,253,1,1,1
58281,4070,4126,4118,23,24,24,29611,253,1,1,1
59281,4071,4127,4119,23,24,24,29611,253,1,1,1
60281,4071,4127,4119,23,24,24,29611,253,1,1,1
61281,4071,4127,4119,23,24,24,29611,253,1,1,1
62281,4071,4127,4119,23,24,24,29611,253,1,1,1
63281,4071,4127,4119,23,24,24,29611,253,1,1,1
64289,4071,4127,4119,23,24,24,29611,253,1,1,1
65289,4071,4127,4119,23,24,24,29611,253,1,1,1
66289,4071,4127,4119,23,24,24,29611,253,1,1,1
67289,4071,4127,4119,23,24,24,29611,253,1,1,1
68289,4071,4127,4119,23,24,24,29611,253,1,1,1
69289,4071,4127,4119,23,24,24,29611,253,1,1,1
70289,4071,4127,4119,23,24,24,29611,253,1,1,1
71289,4071,4127,4119,23,24,24,29611,253,1,1,1
72289,4071,4127,4119,23,24,24,29611,253,1,1,1
73289,4071,4127,4119,23,24,24,29611,253,1,1,1
74289,4071,4127,4119,23,24,24,29611,253,1,1,1
75289,4071,4127,4119,23,24,24,29611,253,1,1,1
76289,4071,4127,4119,23,24,24,29611,253,1,1,1
77289,4071,4127,4119,23,24,24,30178,253,1,1,1
78289,4071,4127,4119,23,24,24,30178,253,1,1,1
79289,4071,4127,4119,23,24,24,30178,253,1,1,1
