t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3271,0.3364,-0.0258,0.8605,-6.27,7.79,-0.02,24.44
3282,0.3348,-0.0227,0.8688,-6.34,7.83,-0.05,24.44
3292,0.3351,-0.0232,0.8643,-6.27,7.88,-0.06,24.4
3302,0.3356,-0.0217,0.8627,-6.34,7.77,0.03,24.46
3313,0.337,-0.0203,0.863,-6.37,7.77,-0.03,24.43
3323,0.3318,-0.0234,0.8582,-6.29,7.79,-0.05,24.44
3333,0.3351,-0.0243,0.8595,-6.4,7.82,-0.09,24.42
3343,0.3342,-0.0247,0.8651,-6.29,7.79,-0.11,24.45
3353,0.3328,-0.0217,0.8651,-6.32,7.83,0.0,24.43
3363,0.3352,-0.0223,0.8647,-6.29,7.76,0.0,24.42
3373,0.3361,-0.0219,0.8632,-6.38,7.89,-0.03,24.42
3383,0.337,-0.0226,0.8661,-6.31,7.85,-0.06,24.46
3393,0.3344,-0.0228,0.8601,-6.31,7.83,-0.02,24.43
3403,0.3328,-0.0238,0.8634,-6.38,7.83,0.0,24.45
3413,0.3357,-0.0237,0.8616,-6.29,7.83,-0.05,24.43
3423,0.3352,-0.0232,0.8617,-6.37,7.82,-0.05,24.44
3433,0.3329,-0.022,0.8606,-6.38,7.82,0.02,24.43
3443,0.3336,-0.0223,0.8646,-6.27,7.74,-0.06,24.47
3453,0.3335,-0.0229,0.8605,-6.27,7.82,-0.06,24.44
3463,0.3346,-0.0233,0.859,-6.32,7.85,0.03,24.44
3473,0.3348,-0.0254,0.8654,-6.31,7.8,0.02,24.45
3483,0.3324,-0.024,0.8638,-6.27,7.82,-0.03,24.47
3493,0.333,-0.0233,0.8615,-6.29,7.79,-0.11,24.48
3503,0.3326,-0.0226,0.8629,-6.29,7.8,-0.09,24.48
3513,0.3359,-0.0223,0.864,-6.38,7.79,-0.08,24.44
3523,0.3337,-0.0243,0.8613,-6.29,7.82,-0.05,24.45
3533,0.3364,-0.0234,0.8621,-6.27,7.74,-0.03,24.45
3543,0.3362,-0.024,0.8638,-6.4,7.82,-0.08,24.45
3553,0.3342,-0.0212,0.8612,-6.32,7.8,-0.06,24.46
3563,0.3354,-0.0272,0.8612,-6.41,7.8,0.0,24.45
3573,0.3335,-0.0223,0.8627,-6.32,7.76,0.02,24.46
3583,0.3342,-0.0238,0.8655,-6.31,7.79,-0.06,24.44
3593,0.3353,-0.0254,0.8636,-6.31,7.74,-0.02,24.44
3603,0.3352,-0.0231,0.859,-6.26,7.79,-0.08,24.43
3613,0.3365,-0.0229,0.8635,-6.34,7.82,-0.03,24.44
3623,0.3326,-0.0227,0.8594,-6.35,7.82,0.0,24.47
3633,0.3367,-0.0229,0.8654,-6.31,7.82,-0.11,24.47
3643,0.3368,-0.0217,0.864,-6.27,7.77,-0.05,24.49
3653,0.3328,-0.0232,0.8612,-6.38,7.77,-0.06,24.46
3663,0.3362,-0.0239,0.8624,-6.37,7.82,-0.11,24.48
3673,0.3352,-0.0233,0.8658,-6.29,7.86,-0.05,24.46
3683,0.3384,-0.0223,0.8636,-6.35,7.82,-0.02,24.46
3693,0.3346,-0.0236,0.865,-6.24,7.79,0.03,24.46
3703,0.3344,-0.027,0.8646,-6.35,7.83,-0.03,24.47
3713,0.3319,-0.024,0.8635,-6.24,7.71,-0.03,24.47
3723,0.3353,-0.0255,0.8606,-6.31,7.79,-0.03,24.47
3733,0.3352,-0.0219,0.8624,-6.34,7.82,-0.03,24.48
3743,0.3306,-0.0247,0.8584,-6.24,7.73,-0.08,24.47
3753,0.3313,-0.0237,0.8619,-6.32,7.85,-0.09,24.48
3763,0.3304,-0.0247,0.8641,-6.38,7.86,-0.05,24.47
3773,0.3347,-0.0249,0.8635,-6.37,7.83,-0.03,24.47
3783,0.3326,-0.0245,0.8625,-6.31,7.74,0.0,24.45
3793,0.3337,-0.0259,0.8687,-6.35,7.89,-0.12,24.45
3803,0.3341,-0.021,0.8633,-6.4,7.82,-0.06,24.47
3813,0.3364,-0.0217,0.8635,-6.29,7.79,-0.03,24.46
3823,0.3344,-0.0228,0.8625,-6.37,7.82,-0.03,24.49
3833,0.3346,-0.0231,0.8612,-6.35,7.82,-0.05,24.46
