t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3273,0.1477,-0.214,0.863,-5.91,7.69,-0.09,20.38
3283,0.1425,-0.2115,0.8656,-5.88,7.6,-0.15,20.39
3293,0.1425,-0.2133,0.8663,-5.91,7.54,-0.14,20.41
3303,0.1432,-0.2114,0.8623,-5.88,7.63,-0.12,20.38
3313,0.1454,-0.2079,0.8617,-5.91,7.66,0.0,20.39
3323,0.1453,-0.2072,0.8618,-6.0,7.71,-0.09,20.4
3333,0.145,-0.2074,0.8613,-6.08,7.71,-0.06,20.42
3343,0.1434,-0.2097,0.859,-6.05,7.66,-0.06,20.4
3353,0.1456,-0.2123,0.8635,-6.03,7.66,-0.05,20.4
3363,0.1462,-0.2113,0.865,-6.06,7.69,-0.05,20.42
3373,0.1462,-0.2117,0.8625,-6.15,7.77,-0.02,20.4
3383,0.147,-0.2125,0.8643,-6.15,7.92,0.05,20.42
3393,0.1447,-0.2125,0.8674,-6.09,8.03,0.03,20.42
3403,0.1453,-0.2139,0.87,-6.09,7.89,0.02,20.38
3413,0.1436,-0.2115,0.8672,-6.12,7.74,0.0,20.4
3423,0.1456,-0.2133,0.8658,-6.18,7.57,-0.02,20.41
3433,0.1444,-0.2174,0.8644,-5.97,7.65,0.06,20.41
3443,0.1434,-0.2123,0.8689,-6.08,7.85,0.03,20.42
3453,0.149,-0.2172,0.873,-6.14,7.86,-0.08,20.4
3463,0.1423,-0.2145,0.871,-6.08,7.69,-0.03,20.44
3473,0.1454,-0.2122,0.871,-5.98,7.74,-0.08,20.42
3483,0.1477,-0.2113,0.8696,-6.2,7.77,-0.11,20.42
3493,0.1449,-0.2135,0.8689,-6.18,7.71,-0.05,20.41
3504,0.15,-0.2134,0.8696,-6.06,7.73,-0.03,20.43
3514,0.1444,-0.2146,0.871,-6.11,7.77,-0.12,20.44
3524,0.1481,-0.2153,0.8694,-6.0,7.8,-0.11,20.41
3534,0.1471,-0.2164,0.8752,-5.88,7.74,-0.08,20.42
3544,0.1482,-0.2161,0.873,-6.12,7.83,-0.02,20.41
3554,0.1458,-0.2164,0.8755,-6.12,7.83,-0.09,20.42
3564,0.1467,-0.2151,0.8751,-6.23,7.76,-0.09,20.42
3575,0.1416,-0.2177,0.8663,-6.18,7.63,-0.12,20.42
3585,0.1447,-0.2155,0.8667,-6.05,7.68,-0.11,20.43
3595,0.1456,-0.2162,0.868,-5.79,7.63,-0.17,20.42
3605,0.1464,-0.2153,0.8689,-5.71,7.57,-0.06,20.42
3615,0.1442,-0.2125,0.8713,-5.74,7.69,-0.08,20.46
3625,0.1493,-0.2123,0.8719,-5.92,7.65,-0.12,20.43
3635,0.1453,-0.2087,0.8684,-6.26,7.71,-0.08,20.42
3645,0.1458,-0.2064,0.8669,-6.43,7.79,-0.09,20.44
3655,0.1455,-0.2106,0.8602,-6.58,7.79,-0.08,20.42
3665,0.1461,-0.2151,0.8517,-6.5,7.8,-0.09,20.42
3675,0.1449,-0.213,0.8542,-6.15,7.73,-0.05,20.44
3685,0.1461,-0.2148,0.8573,-5.91,7.65,-0.12,20.42
3695,0.1451,-0.213,0.8573,-5.66,7.57,-0.09,20.42
3705,0.1451,-0.2112,0.8656,-5.79,7.63,0.0,20.43
