t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3212,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4212,3724,3778,3772,20,20,20,21413,253,1,1,1
5212,3724,3778,3772,20,20,20,21413,253,1,1,1
6332,3724,3778,3772,20,20,20,21413,253,1,1,1
7332,3724,3778,3772,20,20,20,21413,253,1,1,1
8456,3724,3778,3772,20,20,20,21413,253,1,1,1
9456,3724,3778,3772,20,20,20,21413,253,1,1,1
10456,3724,3778,3772,20,20,20,21413,253,1,1,1
11456,3724,3778,3772,20,20,20,21413,253,1,1,1
12456,3724,3778,3772,20,20,20,21413,253,1,1,1
13456,3724,3778,3772,20,20,20,21413,253,1,1,1
14456,3724,3778,3772,20,20,20,21413,253,1,1,1
15456,3724,3778,3772,20,20,20,21413,253,1,1,1
16456,3724,3778,3772,20,20,20,21413,253,1,1,1
17456,3724,3778,3772,20,20,20,21413,253,1,1,1
18456,3724,3778,3772,20,20,20,26185,253,1,1,1
19456,3724,3778,3772,20,20,20,26185,253,1,1,1
20456,3724,3777,3772,20,20,20,26185,253,1,1,1
21456,3724,3778,3772,20,20,20,26185,253,1,1,1
22456,3724,3778,3772,20,20,20,26185,253,1,1,1
23456,3724,3778,3772,20,20,20,26185,253,1,1,1
24456,3724,3778,3772,20,20,20,26185,253,1,1,1
25456,3724,3778,3772,20,20,20,26185,253,1,1,1
26456,3724,3778,3772,20,20,20,26185,253,1,1,1
27456,3724,3778,3772,20,20,20,26185,253,1,1,1
28456,3724,3778,3772,20,20,20,26185,253,1,1,1
29456,3724,3778,3772,20,20,20,30957,253,1,1,1
30456,3724,3778,3772,20,20,20,30957,253,1,1,1
31456,3724,3778,3772,20,20,20,30957,253,1,1,1
32456,3724,3778,3772,20,20,20,30957,253,1,1,1
33456,3724,3778,3772,20,20,20,30957,253,1,1,1
34456,3724,3778,3772,20,20,20,30957,253,1,1,1
35456,3724,3778,3772,20,20,20,30957,253,1,1,1
36456,3724,3778,3772,20,20,20,30957,253,1,1,1
37456,3724,3778,3772,20,20,20,30957,253,1,1,1
38456,3724,3778,3772,20,20,20,30957,253,1,1,1
39456,3724,3778,3772,20,20,20,30957,253,1,1,1
40456,3724,3778,3772,20,20,20,35728,253,1,1,1
41456,3724,3778,3772,20,20,20,35728,253,1,1,1
42456,3724,3778,3772,20,20,20,35728,253,1,1,1
43456,3724,3778,3772,20,20,20,35728,253,1,1,1
44456,3724,3778,3772,20,20,20,35728,253,1,1,1
45456,3724,3778,3772,20,20,20,35728,253,1,1,1
46456,3724,3778,3772,20,20,20,35728,253,1,1,1
47456,3724,3778,3772,20,20,20,35728,253,1,1,1
48456,3724,3778,3772,20,20,20,35728,253,1,1,1
49456,3724,3778,3772,20,20,20,35728,253,1,1,1
50456,3724,3778,3772,20,20,20,35728,253,1,1,1
