t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3286,0.208,-0.0305,0.8842,-6.5,7.86,-0.09,27.59
3297,0.2065,-0.0277,0.8859,-6.47,7.92,-0.05,27.59
3307,0.2073,-0.0267,0.8889,-6.56,7.94,-0.02,27.59
3317,0.2053,-0.0269,0.8877,-6.52,7.89,-0.02,27.59
3327,0.2072,-0.0283,0.8862,-6.55,7.95,-0.06,27.6
3337,0.2072,-0.0278,0.8844,-6.53,7.92,0.02,27.6
3347,0.2068,-0.0287,0.8862,-6.49,7.89,-0.12,27.6
3357,0.2081,-0.031,0.8866,-6.53,7.88,-0.03,27.62
3367,0.2073,-0.0293,0.8845,-6.5,7.92,-0.03,27.6
3377,0.2048,-0.0283,0.8875,-6.66,7.92,-0.02,27.59
3387,0.2067,-0.0283,0.8922,-6.61,7.89,-0.02,27.6
3397,0.2035,-0.0295,0.8876,-6.53,7.92,-0.09,27.6
3407,0.2076,-0.0261,0.887,-6.6,7.91,-0.05,27.6
3417,0.2051,-0.0308,0.8878,-6.55,7.95,-0.11,27.59
3427,0.2075,-0.0321,0.8878,-6.56,7.86,-0.05,27.59
3437,0.2067,-0.0262,0.8882,-6.5,7.92,-0.09,27.59
3447,0.2078,-0.0281,0.8883,-6.5,7.89,-0.05,27.63
3457,0.2076,-0.0298,0.8842,-6.58,7.89,-0.03,27.59
3467,0.2039,-0.0291,0.8868,-6.56,7.85,0.05,27.61
3477,0.2083,-0.0258,0.8888,-6.5,7.85,-0.03,27.62
3487,0.2109,-0.0282,0.8838,-6.58,7.82,-0.02,27.59
3497,0.2097,-0.0298,0.8834,-6.61,7.86,-0.08,27.62
3507,0.2068,-0.0302,0.8853,-6.56,7.86,-0.03,27.61
3517,0.2068,-0.0276,0.8866,-6.56,7.86,0.02,27.62
3527,0.2075,-0.0292,0.8844,-6.6,7.89,0.05,27.6
3537,0.2069,-0.0309,0.8881,-6.55,7.88,-0.06,27.64
3547,0.207,-0.0314,0.8837,-6.52,7.98,-0.06,27.61
3557,0.2063,-0.0302,0.8834,-6.5,7.88,-0.05,27.61
3567,0.2057,-0.026,0.887,-6.55,7.88,-0.09,27.61
3577,0.2072,-0.0291,0.8839,-6.53,7.88,-0.05,27.62
3587,0.2072,-0.0305,0.8868,-6.52,7.91,-0.05,27.59
3597,0.2053,-0.0305,0.8866,-6.55,7.92,0.0,27.61
3607,0.209,-0.0302,0.8853,-6.53,7.85,0.0,27.61
3617,0.2084,-0.0282,0.8867,-6.58,7.88,0.0,27.62
3627,0.2037,-0.0286,0.8844,-6.53,7.83,-0.05,27.62
3637,0.2052,-0.0305,0.8911,-6.55,7.89,-0.05,27.64
3647,0.2064,-0.0297,0.8899,-6.55,7.91,-0.03,27.61
3657,0.2081,-0.0298,0.8861,-6.56,7.88,0.05,27.63
3667,0.2037,-0.0299,0.8845,-6.63,7.98,-0.09,27.63
3677,0.2065,-0.0311,0.8829,-6.58,7.92,0.02,27.63
3687,0.2095,-0.03,0.887,-6.56,7.98,-0.03,27.64
3697,0.2067,-0.0287,0.8844,-6.55,7.97,-0.08,27.62
3707,0.2068,-0.0295,0.8871,-6.53,7.89,-0.06,27.63
3717,0.205,-0.0298,0.8892,-6.49,7.86,-0.02,27.6
3727,0.2076,-0.027,0.8851,-6.56,7.91,-0.02,27.63
3737,0.2091,-0.0287,0.8888,-6.55,7.94,-0.05,27.63
3747,0.2068,-0.0315,0.8885,-6.53,7.91,-0.02,27.63
3757,0.207,-0.0284,0.8876,-6.55,7.89,-0.05,27.62
3767,0.2069,-0.0295,0.8875,-6.64,7.86,-0.05,27.62
3777,0.2076,-0.0295,0.8834,-6.53,7.88,0.02,27.63
3787,0.2057,-0.0333,0.8865,-6.6,7.95,-0.02,27.64
3797,0.2064,-0.03,0.8833,-6.56,7.88,-0.05,27.63
3807,0.2085,-0.0304,0.8868,-6.55,7.98,-0.11,27.63
3817,0.2059,-0.0305,0.886,-6.49,8.02,0.0,27.63
3827,0.207,-0.0289,0.8894,-6.6,7.86,-0.02,27.64
