t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3286,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4286,0,0,0,-1000,-1000,-1000,8322,252,0,0,1
5286,0,0,0,-1000,-1000,-1000,17524,252,0,0,1
6286,0,0,0,-1000,-1000,-1000,21874,252,0,0,1
7286,4071,4127,4119,23,24,24,23342,252,1,1,1
8286,4071,4127,4119,23,24,24,24676,252,1,1,1
9286,4071,4127,4119,23,24,24,25108,252,1,1,1
10286,4071,4127,4119,23,24,24,32665,253,1,1,1
11286,4070,4126,4118,23,24,24,32665,253,1,1,1
12286,4070,4127,4119,23,24,24,32665,253,1,1,1
13287,4070,4127,4119,23,24,24,32665,253,1,1,1
14287,4070,4127,4119,23,24,24,32665,253,1,1,1
15287,4070,4127,4119,23,24,24,32665,253,1,1,1
16287,4070,4127,4119,23,24,24,32665,253,1,1,1
17287,4071,4127,4119,23,24,24,32665,253,1,1,1
18288,4071,4127,4119,23,24,24,32665,253,1,1,1
19288,4071,4127,4119,23,24,24,32665,253,1,1,1
20288,4071,4127,4119,23,24,24,32665,253,1,1,1
21288,4071,4127,4119,23,24,24,32665,253,1,1,1
22288,4071,4127,4119,23,24,24,32665,253,1,1,1
23288,4071,4127,4119,23,24,24,32665,253,1,1,1
24288,4071,4127,4119,23,24,24,32665,253,1,1,1
25288,4071,4127,4119,23,24,24,32665,253,1,1,1
26288,4071,4127,4119,23,24,24,32665,253,1,1,1
27288,4071,4127,4119,23,24,24,32665,253,1,1,1
28288,4071,4127,4119,23,24,24,32665,253,1,1,1
29288,4071,4127,4119,23,24,24,32665,253,1,1,1
30288,4071,4127,4119,23,24,24,32665,253,1,1,1
31288,4071,4127,4119,23,24,24,32665,253,1,1,1
32288,4071,4127,4119,23,24,24,32665,253,1,1,1
33288,4071,4127,4119,23,24,24,32665,253,1,1,1
34288,4071,4127,4119,23,24,24,32665,253,1,1,1
35288,4071,4127,4119,23,24,24,32665,253,1,1,1
36288,4071,4127,4119,23,24,24,32665,253,1,1,1
37288,4070,4126,4118,23,24,24,32665,253,1,1,1
38288,4070,4126,4118,23,24,24,32665,253,1,1,1
39288,4069,4125,4117,23,24,24,32665,253,1,1,1
40288,4069,4125,4117,23,24,24,32665,253,1,1,1
41288,4070,4125,4117,23,24,24,32665,253,1,1,1
42288,4069,4125,4117,23,24,24,32665,253,1,1,1
43288,4069,4125,4117,23,24,24,32665,253,1,1,1
44288,4069,4125,4117,23,24,24,32665,253,1,1,1
45288,4069,4125,4117,23,24,24,32665,253,1,1,1
46288,4069,4125,4117,23,24,24,32665,253,1,1,1
47288,4069,4125,4117,23,24,24,32665,253,1,1,1
48288,4069,4125,4117,23,24,24,32665,253,1,1,1
49288,4069,4125,4117,23,24,24,32665,253,1,1,1
50288,4069,4125,4117,23,24,24,32665,253,1,1,1
51288,4069,4125,4117,23,24,24,32665,253,1,1,1
52288,4069,4125,4117,23,24,24,32665,253,1,1,1
53288,4069,4125,4117,23,24,24,32665,253,1,1,1
54288,4069,4125,4117,23,24,24,32665,253,1,1,1
