t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3289,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4289,0,0,0,-1000,-1000,-1000,3371,252,0,0,1
5289,0,0,0,-1000,-1000,-1000,3534,252,0,0,1
6289,0,0,0,-1000,-1000,-1000,3579,252,0,0,1
7289,4071,4126,4118,-1000,-1000,-1000,3608,252,1,0,1
8289,4071,4126,4118,23,24,24,3575,252,1,1,1
9289,4070,4126,4118,23,24,24,4695,253,1,1,1
10289,4070,4126,4118,23,24,24,4695,253,1,1,1
11289,4070,4126,4118,23,24,24,4695,253,1,1,1
12289,4070,4126,4118,23,24,24,4695,253,1,1,1
13289,4070,4126,4118,23,24,24,4695,253,1,1,1
14289,4070,4126,4118,23,24,24,4695,253,1,1,1
15289,4070,4126,4118,23,24,24,4695,253,1,1,1
16289,4070,4126,4118,23,24,24,4695,253,1,1,1
17289,4071,4126,4118,23,24,24,4695,253,1,1,1
18289,4071,4126,4118,23,24,24,4695,253,1,1,1
19290,4071,4126,4118,23,24,24,4695,253,1,1,1
20290,4071,4126,4118,23,24,24,4695,253,1,1,1
21290,4070,4126,4118,23,24,24,4695,253,1,1,1
22290,4070,4126,4118,23,24,24,4695,253,1,1,1
23290,4070,4126,4118,23,24,24,4695,253,1,1,1
24290,4070,4126,4118,23,24,24,4695,253,1,1,1
25290,4070,4126,4118,23,24,24,4695,253,1,1,1
26290,4070,4126,4118,23,24,24,4695,253,1,1,1
27290,4070,4126,4118,23,24,24,4695,253,1,1,1
28290,4070,4126,4118,23,24,24,4695,253,1,1,1
29290,4070,4126,4118,23,24,24,4695,253,1,1,1
30290,4071,4126,4118,23,24,24,4695,253,1,1,1
31290,4071,4126,4118,23,24,24,4695,253,1,1,1
32290,4071,4126,4118,23,24,24,4695,253,1,1,1
33290,4071,4126,4118,23,24,24,4695,253,1,1,1
34290,4071,4126,4118,23,24,24,4695,253,1,1,1
35290,4071,4126,4118,23,24,24,4695,253,1,1,1
36290,4071,4126,4118,23,24,24,4695,253,1,1,1
37290,4070,4126,4118,23,24,24,4695,253,1,1,1
38290,4070,4126,4118,23,24,24,4695,253,1,1,1
39290,4070,4126,4118,23,24,24,4695,253,1,1,1
40290,4070,4126,4118,23,24,24,4695,253,1,1,1
41290,4070,4126,4118,23,24,24,4695,253,1,1,1
42290,4070,4126,4118,23,24,24,4695,253,1,1,1
43290,4070,4126,4118,23,24,24,4695,253,1,1,1
44290,4070,4126,4118,23,24,24,4695,253,1,1,1
45290,4070,4126,4118,23,24,24,4695,253,1,1,1
46290,4070,4126,4118,23,24,24,4695,253,1,1,1
47290,4070,4126,4118,23,24,24,4695,253,1,1,1
48290,4070,4126,4118,23,24,24,4695,253,1,1,1
49290,4070,4126,4118,23,24,24,4695,253,1,1,1
50290,4070,4126,4118,23,24,24,4695,253,1,1,1
51290,4071,4126,4118,23,24,24,4695,253,1,1,1
52293,4071,4126,4118,23,24,24,4695,253,1,1,1
53293,4071,4126,4118,23,24,24,4695,253,1,1,1
54293,4071,4126,4118,23,24,24,4695,253,1,1,1
55293,4071,4126,4118,23,24,24,4695,253,1,1,1
56293,4071,4126,4118,23,24,24,4695,253,1,1,1
57293,4070,4126,4118,23,24,24,4695,253,1,1,1
58293,4071,4126,4118,23,24,24,4695,253,1,1,1
59293,4071,4126,4118,23,24,24,4695,253,1,1,1
60293,4071,4126,4118,23,24,24,4695,253,1,1,1
61293,4070,4126,4118,23,24,24,4695,253,1,1,1
62293,4070,4126,4118,23,24,24,4695,253,1,1,1
63293,4070,4126,4118,23,24,24,4684,253,1,1,1
64293,4070,4126,4118,23,24,24,4684,253,1,1,1
65293,4070,4126,4118,23,24,24,4684,253,1,1,1
66293,4070,4126,4118,23,24,24,4684,253,1,1,1
67293,4070,4126,4118,23,24,24,4684,253,1,1,1
68293,4070,4126,4118,23,24,24,4684,253,1,1,1
69293,4071,4126,4118,23,24,24,4639,253,1,1,1
70293,4070,4126,4118,23,24,24,4639,253,1,1,1
71293,4071,4126,4118,23,24,24,4639,253,1,1,1
72293,4071,4126,4118,23,24,24,4639,253,1,1,1
73293,4071,4126,4118,23,24,24,4639,253,1,1,1
74293,4071,4126,4118,23,24,24,4639,253,1,1,1
75293,4071,4126,4118,23,24,24,4639,253,1,1,1
76293,4071,4126,4118,23,24,24,4639,253,1,1,1
77293,4070,4126,4118,23,24,24,4639,253,1,1,1
78293,4070,4126,4118,23,24,24,4639,253,1,1,1
79293,4071,4126,4118,23,24,24,4639,253,1,1,1
80293,4071,4126,4118,23,24,24,4588,254,1,1,1
81293,4070,4126,4118,23,24,24,4588,254,1,1,1
82293,4070,4126,4118,23,24,24,4588,254,1,1,1
83293,4070,4126,4118,23,24,24,4588,254,1,1,1
84293,4070,4126,4118,23,24,24,4588,254,1,1,1
85293,4070,4126,4118,23,24,24,4588,254,1,1,1
86293,4070,4126,4118,23,24,24,4588,254,1,1,1
87293,4071,4126,4118,23,24,24,4506,254,1,1,1
88293,4071,4126,4118,23,24,24,4506,254,1,1,1
89293,4071,4126,4118,23,24,24,4506,254,1,1,1
90293,4070,4126,4118,23,24,24,4506,254,1,1,1
91293,4071,4126,4118,23,24,24,4506,254,1,1,1
92293,4070,4126,4118,23,24,24,4506,254,1,1,1
93293,4070,4126,4118,23,24,24,4506,254,1,1,1
94293,4070,4126,4118,23,24,24,4506,254,1,1,1
95293,4070,4126,4118,23,24,24,4506,254,1,1,1
96293,4070,4126,4118,23,24,24,4431,254,1,1,1
97293,4070,4126,4118,23,24,24,4431,254,1,1,1
98293,4070,4126,4118,23,24,24,4431,254,1,1,1
99293,4070,4126,4118,23,24,24,4431,254,1,1,1
100293,4070,4126,4118,23,24,24,4431,254,1,1,1
101293,4070,4126,4118,23,24,24,4431,254,1,1,1
102293,4070,4126,4118,23,24,24,4431,254,1,1,1
103293,4070,4126,4118,23,24,24,4381,254,1,1,1
104293,4070,4126,4118,23,24,24,4381,254,1,1,1
105293,4070,4126,4118,23,24,24,4381,254,1,1,1
106293,4070,4126,4118,23,24,24,4381,254,1,1,1
107293,4070,4126,4118,23,24,24,4381,254,1,1,1
108293,4070,4126,4118,23,24,24,4381,254,1,1,1
109293,4070,4126,4118,23,24,24,4381,254,1,1,1
110293,4070,4126,4118,23,24,24,4381,254,1,1,1
111293,4071,4126,4118,23,24,24,4381,254,1,1,1
112293,4070,4126,4118,23,24,24,4381,254,1,1,1
113293,4070,4126,4118,23,24,24,4381,254,1,1,1
114293,4070,4126,4118,23,24,24,4328,254,1,1,1
115293,4070,4126,4118,23,24,24,4328,254,1,1,1
116293,4070,4126,4118,23,24,24,4328,254,1,1,1
117293,4071,4126,4118,23,24,24,4328,254,1,1,1
118293,4071,4126,4118,23,24,24,4328,254,1,1,1
119293,4070,4126,4118,23,24,24,4328,254,1,1,1
120293,4070,4126,4118,23,24,24,4328,254,1,1,1
121293,4070,4126,4118,23,24,24,4328,254,1,1,1
122293,4070,4126,4118,23,24,24,4328,254,1,1,1
123293,4070,4126,4118,23,24,24,4328,254,1,1,1
124293,4070,4126,4118,23,24,24,4328,254,1,1,1
125293,4070,4126,4118,23,24,24,4328,254,1,1,1
126293,4070,4126,4118,23,24,24,4328,254,1,1,1
127293,4070,4126,4118,23,24,24,4381,254,1,1,1
128293,4071,4126,4118,23,24,24,4381,254,1,1,1
129293,4070,4126,4118,23,24,24,4381,254,1,1,1
130293,4070,4126,4118,23,24,24,4381,254,1,1,1
131293,4070,4126,4118,23,24,24,4381,254,1,1,1
132293,4070,4126,4118,23,24,24,4381,254,1,1,1
133293,4070,4126,4118,23,24,24,4381,254,1,1,1
134293,4070,4126,4118,23,24,24,4392,254,1,1,1
135293,4070,4126,4118,23,24,24,4392,254,1,1,1
136293,4070,4126,4118,23,24,24,4392,254,1,1,1
137293,4070,4126,4118,23,24,24,4392,254,1,1,1
138293,4070,4126,4118,23,24,24,4392,254,1,1,1
