t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3291,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4291,0,0,0,-1000,-1000,-1000,10278,252,0,0,1
5291,0,0,0,-1000,-1000,-1000,14468,252,0,0,1
6291,0,0,0,-1000,-1000,-1000,17147,252,0,0,1
7291,4074,4131,4123,22,22,22,18332,252,1,1,1
8291,4074,4131,4123,22,22,22,19055,252,1,1,1
9291,4074,4131,4123,22,22,22,24761,253,1,1,1
10291,4074,4131,4123,22,22,22,24761,253,1,1,1
11291,4074,4131,4123,22,22,22,24761,253,1,1,1
12291,4074,4131,4123,22,22,22,24761,253,1,1,1
13291,4074,4131,4123,22,22,22,24761,253,1,1,1
14291,4074,4131,4123,22,22,22,24761,253,1,1,1
15291,4074,4131,4123,22,22,22,24761,253,1,1,1
16291,4074,4131,4123,22,22,22,24761,253,1,1,1
17291,4074,4131,4122,22,22,22,24761,253,1,1,1
18291,4074,4131,4122,22,22,22,24761,253,1,1,1
19291,4074,4131,4122,22,22,22,24761,253,1,1,1
20291,4074,4131,4122,22,22,22,24761,253,1,1,1
21291,4074,4131,4122,22,22,22,24761,253,1,1,1
22291,4074,4131,4122,22,22,22,24761,253,1,1,1
23291,4074,4131,4122,22,22,22,24761,253,1,1,1
24291,4074,4131,4122,22,22,22,24761,253,1,1,1
25291,4074,4131,4122,22,22,22,24761,253,1,1,1
26291,4074,4131,4122,22,22,22,24761,253,1,1,1
27291,4074,4131,4122,22,22,22,24761,253,1,1,1
28291,4074,4131,4123,22,22,22,24761,253,1,1,1
29291,4074,4131,4123,22,22,22,24761,253,1,1,1
30291,4074,4131,4123,22,22,22,24761,253,1,1,1
31291,4074,4131,4123,22,22,22,24761,253,1,1,1
32291,4074,4131,4123,22,22,22,24761,253,1,1,1
33291,4074,4131,4123,22,22,22,24761,253,1,1,1
34291,4074,4131,4123,22,22,22,24761,253,1,1,1
35291,4074,4131,4123,22,22,22,24761,253,1,1,1
36291,4074,4131,4123,22,22,22,24761,253,1,1,1
37291,4074,4131,4122,22,22,22,18592,253,1,1,1
38291,4074,4131,4122,22,22,22,18592,253,1,1,1
39291,4074,4131,4122,22,22,22,18592,253,1,1,1
40291,4074,4131,4122,22,22,22,12423,253,1,1,1
41291,4074,4131,4122,22,22,22,12423,253,1,1,1
42291,4074,4131,4122,22,22,22,12423,253,1,1,1
43291,4074,4131,4122,22,22,22,6253,253,1,1,1
44291,4074,4131,4122,22,22,22,6253,253,1,1,1
45291,4074,4131,4122,22,22,22,6253,253,1,1,1
46291,4074,4131,4122,22,22,22,73,253,1,1,1
47292,4074,4131,4122,22,22,22,73,253,1,1,1
48292,4074,4131,4123,22,22,22,73,253,1,1,1
49292,4074,4131,4123,22,22,22,73,253,1,1,1
50292,4074,4131,4123,22,22,22,73,253,1,1,1
51292,4074,4131,4123,22,22,22,73,253,1,1,1
52292,4074,4131,4123,22,22,22,73,253,1,1,1
53292,4074,4131,4123,22,22,22,73,253,1,1,1
54292,4074,4131,4123,22,22,22,73,253,1,1,1
55292,4074,4131,4123,22,22,22,73,253,1,1,1
56292,4074,4131,4123,22,22,22,73,253,1,1,1
57292,4074,4131,4123,22,22,22,73,253,1,1,1
58292,4074,4131,4122,22,22,22,73,253,1,1,1
59292,4074,4131,4122,22,22,22,73,253,1,1,1
60292,4074,4131,4122,22,22,22,73,253,1,1,1
61292,4074,4131,4123,22,22,22,73,253,1,1,1
62292,4074,4131,4122,22,22,22,73,254,1,1,1
63292,4074,4131,4122,22,22,22,73,254,1,1,1
64292,4074,4131,4122,22,22,22,73,254,1,1,1
65292,4074,4131,4122,22,22,22,73,254,1,1,1
66292,4074,4131,4122,22,22,22,73,254,1,1,1
67292,4074,4131,4123,22,22,22,73,254,1,1,1
68292,4074,4131,4123,22,22,22,73,254,1,1,1
69292,4074,4131,4123,22,22,22,73,254,1,1,1
70292,4074,4131,4122,22,22,22,73,254,1,1,1
71292,4074,4131,4123,22,22,22,73,254,1,1,1
72292,4074,4131,4122,22,22,22,73,254,1,1,1
73292,4074,4131,4122,22,22,22,73,254,1,1,1
74292,4074,4131,4122,22,22,22,73,254,1,1,1
75292,4074,4131,4122,22,22,22,73,254,1,1,1
76292,4074,4131,4122,22,22,22,73,254,1,1,1
77292,4074,4131,4122,22,22,22,73,254,1,1,1
78292,4074,4131,4122,22,22,22,73,254,1,1,1
79292,4074,4131,4122,22,22,22,73,254,1,1,1
80292,4074,4131,4122,22,22,22,73,254,1,1,1
81292,4074,4131,4122,22,22,22,73,254,1,1,1
82292,4074,4131,4122,22,22,22,73,254,1,1,1
83292,4074,4131,4122,22,22,22,73,254,1,1,1
84292,4074,4131,4122,22,22,22,73,254,1,1,1
85292,4074,4131,4122,22,22,22,73,254,1,1,1
86292,4074,4131,4122,22,22,22,73,254,1,1,1
87292,4074,4131,4122,22,22,22,73,254,1,1,1
88292,4074,4131,4123,22,22,22,73,254,1,1,1
89292,4074,4131,4122,22,22,22,73,254,1,1,1
90292,4074,4131,4122,22,22,22,73,254,1,1,1
91292,4074,4131,4122,22,22,22,73,254,1,1,1
92292,4074,4131,4123,22,22,22,73,254,1,1,1
93292,4074,4131,4123,22,22,22,73,254,1,1,1
94292,4074,4131,4123,22,22,22,73,254,1,1,1
95292,4074,4131,4123,22,22,22,73,254,1,1,1
96292,4074,4131,4123,22,22,22,73,254,1,1,1
97292,4074,4131,4123,22,22,22,73,254,1,1,1
98292,4074,4131,4123,22,22,22,73,254,1,1,1
99292,4074,4131,4123,22,22,22,73,254,1,1,1
100292,4074,4131,4123,22,22,22,9611,254,1,1,1
