t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3286,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4286,0,0,0,-1000,-1000,-1000,10417,252,0,0,1
5286,0,0,0,-1000,-1000,-1000,18343,252,0,0,1
6286,0,0,0,-1000,-1000,-1000,20858,252,0,0,1
7286,4069,4121,4114,24,24,24,22292,252,1,1,1
8287,4069,4121,4114,24,24,24,22422,252,1,1,1
9287,4069,4121,4114,24,24,24,23034,252,1,1,1
10287,4069,4121,4114,24,24,24,29560,253,1,1,1
11287,4069,4121,4114,24,24,24,29560,253,1,1,1
12287,4069,4121,4114,24,24,24,29560,253,1,1,1
13287,4069,4121,4114,24,24,24,29560,253,1,1,1
14289,4069,4121,4114,24,24,24,29560,253,1,1,1
15289,4069,4121,4114,24,24,24,29560,253,1,1,1
16289,4069,4121,4114,24,24,24,29560,253,1,1,1
17289,4069,4121,4114,24,24,24,29560,253,1,1,1
18289,4069,4121,4114,24,24,24,29560,253,1,1,1
19290,4069,4121,4114,24,24,24,29560,253,1,1,1
20290,4069,4121,4114,24,24,24,29560,253,1,1,1
21290,4069,4121,4114,24,24,24,29560,253,1,1,1
22290,4069,4121,4114,24,24,24,29560,253,1,1,1
23290,4069,4121,4114,24,24,24,29560,253,1,1,1
24290,4069,4121,4114,24,24,24,29560,253,1,1,1
25290,4069,4121,4114,24,24,24,29560,253,1,1,1
26290,4069,4121,4114,24,24,24,29560,253,1,1,1
27290,4069,4121,4114,24,24,24,29560,253,1,1,1
28290,4069,4121,4114,24,24,24,29560,253,1,1,1
29290,4069,4121,4114,24,24,24,29560,253,1,1,1
30290,4069,4121,4114,24,24,24,29560,253,1,1,1
31290,4069,4121,4114,24,24,24,29560,253,1,1,1
32290,4069,4121,4114,24,24,24,29560,253,1,1,1
33290,4069,4121,4114,24,24,24,29560,253,1,1,1
34290,4069,4121,4114,24,24,24,29560,253,1,1,1
35290,4069,4121,4114,24,24,24,29560,253,1,1,1
36290,4069,4121,4114,24,24,24,29560,253,1,1,1
37291,4069,4121,4114,24,24,24,29560,253,1,1,1
38291,4069,4121,4114,24,24,24,29560,253,1,1,1
