t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3277,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4277,0,0,0,-1000,-1000,-1000,5198,252,0,0,1
5277,0,0,0,-1000,-1000,-1000,9754,252,0,0,1
6277,0,0,0,-1000,-1000,-1000,12821,252,0,0,1
7277,4075,4132,4123,21,22,21,14552,252,1,1,1
8277,4075,4132,4123,21,22,21,15640,252,1,1,1
9277,4075,4132,4123,21,22,21,16008,252,1,1,1
10277,4075,4132,4123,21,22,21,20888,253,1,1,1
11277,4075,4132,4123,21,22,21,20888,253,1,1,1
12277,4075,4132,4123,21,22,21,20888,253,1,1,1
13277,4075,4132,4123,21,22,21,20888,253,1,1,1
14277,4075,4132,4123,21,22,21,20888,253,1,1,1
15277,4075,4132,4123,21,22,21,20888,253,1,1,1
16277,4075,4132,4123,21,22,21,20888,253,1,1,1
17277,4075,4132,4123,21,22,21,20888,253,1,1,1
18277,4075,4132,4123,21,22,21,20888,253,1,1,1
