t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3288,0.339,-0.0079,0.8607,-6.41,7.77,-0.05,26.25
3319,0.3396,-0.0096,0.8646,-6.35,7.89,0.0,26.26
3329,0.3394,-0.0084,0.8612,-6.44,7.86,0.03,26.26
3339,0.3398,-0.0106,0.8607,-6.41,7.8,0.06,26.27
3349,0.3392,-0.0095,0.8654,-6.41,7.82,-0.05,26.26
3359,0.3389,-0.0094,0.8607,-6.43,7.86,-0.03,26.26
3369,0.3409,-0.0098,0.8628,-6.38,7.85,0.0,26.23
3379,0.3391,-0.0093,0.8585,-6.4,7.85,-0.06,26.25
3389,0.3422,-0.0067,0.8604,-6.37,7.88,-0.02,26.27
3399,0.3411,-0.0107,0.866,-6.44,7.77,0.0,26.26
3409,0.3397,-0.0084,0.8596,-6.4,7.77,0.0,26.26
3419,0.3422,-0.0093,0.8618,-6.4,7.85,-0.03,26.27
3429,0.3409,-0.0093,0.8635,-6.37,7.86,0.06,26.28
3439,0.3387,-0.0092,0.865,-6.46,7.83,-0.06,26.24
3449,0.34,-0.0077,0.8633,-6.35,7.79,-0.02,26.28
3459,0.3411,-0.0104,0.8641,-6.41,7.76,0.0,26.26
3469,0.3414,-0.0071,0.8647,-6.32,7.82,-0.02,26.27
3479,0.3373,-0.0073,0.8649,-6.44,7.97,0.0,26.27
3489,0.339,-0.0093,0.8623,-6.37,7.85,-0.06,26.27
3499,0.3398,-0.0121,0.8672,-6.35,7.85,0.05,26.29
3509,0.3384,-0.0094,0.8643,-6.4,7.8,-0.09,26.28
3519,0.3405,-0.009,0.8633,-6.47,7.83,-0.03,26.28
3529,0.3397,-0.0116,0.8644,-6.46,7.89,-0.09,26.27
3540,0.3405,-0.009,0.8613,-6.41,7.88,-0.06,26.27
3550,0.3389,-0.0098,0.8621,-6.43,7.83,-0.05,26.29
3560,0.3398,-0.0051,0.8597,-6.37,7.82,0.03,26.28
3570,0.3413,-0.0116,0.8618,-6.46,7.8,0.06,26.26
3580,0.3416,-0.0072,0.8615,-6.38,7.91,-0.02,26.27
3590,0.3409,-0.0092,0.8646,-6.37,7.82,-0.02,26.27
3600,0.3369,-0.0087,0.8636,-6.43,7.88,-0.03,26.26
3610,0.3385,-0.0112,0.8679,-6.38,7.89,0.0,26.28
3620,0.3422,-0.0078,0.8597,-6.4,7.79,0.0,26.27
3630,0.3411,-0.0083,0.8632,-6.46,7.86,-0.11,26.29
3640,0.3403,-0.0088,0.8652,-6.47,7.83,-0.09,26.3
3650,0.3423,-0.0079,0.8623,-6.4,7.83,-0.05,26.29
3660,0.3409,-0.0089,0.8629,-6.4,7.85,-0.03,26.29
3670,0.3412,-0.0076,0.866,-6.41,7.89,-0.03,26.28
3680,0.3407,-0.0083,0.8605,-6.41,7.85,-0.02,26.31
3690,0.3412,-0.0094,0.8644,-6.37,7.82,0.02,26.27
3700,0.3367,-0.0117,0.8636,-6.4,7.92,0.02,26.27
3710,0.3386,-0.009,0.8621,-6.35,7.85,-0.06,26.29
3720,0.339,-0.0057,0.865,-6.4,7.8,-0.02,26.3
3730,0.3402,-0.0084,0.8643,-6.46,7.86,-0.02,26.28
3740,0.3414,-0.0072,0.8632,-6.49,7.82,-0.03,26.29
3750,0.3385,-0.0087,0.8579,-6.38,7.83,-0.09,26.28
3760,0.3414,-0.009,0.8623,-6.38,7.86,-0.05,26.29
3770,0.3414,-0.0085,0.864,-6.47,7.8,-0.02,26.28
3780,0.3384,-0.0104,0.8624,-6.46,7.88,0.06,26.28
3790,0.3392,-0.0104,0.8623,-6.44,7.89,-0.06,26.29
3800,0.3419,-0.0074,0.8645,-6.29,7.83,0.0,26.29
3810,0.3386,-0.0098,0.8639,-6.38,7.82,0.02,26.29
3820,0.3387,-0.0079,0.861,-6.52,7.73,0.0,26.29
3830,0.3378,-0.0106,0.8651,-6.4,7.79,-0.02,26.29
3840,0.3423,-0.0073,0.8635,-6.4,7.83,-0.05,26.3
3850,0.3394,-0.0127,0.8641,-6.47,7.86,-0.02,26.29
3860,0.3397,-0.0107,0.8641,-6.47,7.77,0.03,26.28
3870,0.3418,-0.0088,0.8606,-6.41,7.8,-0.05,26.31
3880,0.3427,-0.0092,0.8613,-6.26,7.88,-0.03,26.29
3890,0.3411,-0.0126,0.8619,-6.44,7.82,0.0,26.26
3900,0.3391,-0.0093,0.8663,-6.44,7.8,0.0,26.29
3910,0.3409,-0.0099,0.8649,-6.43,7.82,0.0,26.3
3920,0.3398,-0.0101,0.8628,-6.41,7.83,-0.02,26.31
3930,0.3397,-0.0098,0.8633,-6.37,7.79,0.02,26.3
3940,0.3405,-0.0112,0.8639,-6.46,7.8,-0.03,26.27
3950,0.3394,-0.0093,0.8606,-6.35,7.76,-0.05,26.29
3960,0.3392,-0.0095,0.8566,-6.46,7.88,0.02,26.28
3970,0.3386,-0.0106,0.8606,-6.44,7.88,-0.03,26.29
3980,0.3391,-0.0099,0.8594,-6.38,7.92,-0.02,26.29
3990,0.3417,-0.009,0.8633,-6.56,7.88,-0.02,26.28
4000,0.3422,-0.007,0.8643,-6.38,7.83,0.0,26.29
4010,0.3383,-0.0098,0.8591,-6.37,7.89,-0.05,26.3
4020,0.3427,-0.0076,0.866,-6.52,7.89,-0.02,26.3
4030,0.3425,-0.0092,0.8623,-6.41,7.83,0.06,26.28
4040,0.338,-0.0087,0.8625,-6.4,7.82,-0.05,26.3
4050,0.3413,-0.0065,0.8652,-6.43,7.85,-0.02,26.31
4060,0.3379,-0.0088,0.8621,-6.37,7.77,-0.02,26.31
4070,0.3397,-0.0117,0.8624,-6.37,7.82,0.0,26.28
4080,0.3398,-0.0098,0.8629,-6.37,7.86,-0.06,26.29
4090,0.3384,-0.0082,0.8595,-6.44,7.86,-0.06,26.28
4100,0.3408,-0.0094,0.8638,-6.4,7.77,0.03,26.32
4110,0.3401,-0.0103,0.8633,-6.43,7.86,0.02,26.32
4120,0.3423,-0.0106,0.8574,-6.35,7.92,-0.03,26.32
4130,0.3409,-0.0066,0.8635,-6.41,7.8,-0.09,26.3
4140,0.3376,-0.0077,0.8654,-6.43,7.92,0.08,26.3
4150,0.3427,-0.0088,0.861,-6.44,7.89,0.03,26.34
4160,0.3418,-0.0088,0.8604,-6.43,7.62,-0.02,26.3
4170,0.337,-0.0081,0.865,-6.44,7.89,-0.02,26.29
4180,0.3389,-0.0125,0.8617,-6.47,7.92,0.0,26.29
4190,0.3425,-0.007,0.8615,-6.38,7.79,0.0,26.33
4200,0.3438,-0.0065,0.8599,-6.4,7.73,0.0,26.33
4210,0.34,-0.0076,0.8646,-6.46,7.83,-0.03,26.31
4220,0.3414,-0.0103,0.8655,-6.38,7.82,0.0,26.3
4230,0.3389,-0.0083,0.864,-6.31,7.91,-0.06,26.3
4240,0.3427,-0.0093,0.863,-6.44,7.77,-0.11,26.3
4250,0.3411,-0.0098,0.8652,-6.47,7.8,-0.05,26.31
4260,0.3407,-0.0088,0.8633,-6.38,7.79,0.02,26.32
4270,0.3394,-0.0083,0.8619,-6.32,7.79,-0.02,26.3
4280,0.3386,-0.011,0.8668,-6.47,7.83,-0.03,26.32
4290,0.3433,-0.0101,0.8605,-6.37,7.8,0.09,26.34
4300,0.3419,-0.0089,0.8624,-6.44,7.94,0.0,26.32
4310,0.3397,-0.0103,0.8651,-6.5,7.86,-0.11,26.33
4320,0.342,-0.0089,0.8632,-6.47,7.91,0.05,26.31
4330,0.3405,-0.0082,0.8633,-6.41,7.77,-0.03,26.31
4340,0.3391,-0.0085,0.865,-6.46,7.85,-0.03,26.34
4350,0.3431,-0.0098,0.8667,-6.43,7.83,-0.03,26.29
4360,0.3395,-0.0066,0.8629,-6.38,7.83,-0.05,26.32
4370,0.3407,-0.007,0.8647,-6.4,7.85,-0.06,26.33
4380,0.3396,-0.0052,0.8607,-6.52,7.83,-0.08,26.32
4390,0.3427,-0.0094,0.8579,-6.49,7.82,-0.05,26.3
4400,0.3389,-0.0087,0.8617,-6.43,7.86,-0.06,26.34
4410,0.3392,-0.0093,0.8636,-6.44,7.79,-0.11,26.32
4420,0.3372,-0.0095,0.8633,-6.47,7.79,0.03,26.3
4430,0.3409,-0.0103,0.863,-6.41,7.82,0.02,26.3
4440,0.3423,-0.0074,0.8677,-6.44,7.86,-0.03,26.33
4450,0.3398,-0.0089,0.8669,-6.44,7.86,0.06,26.33
