t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3286,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4286,0,0,0,-1000,-1000,-1000,7355,252,0,0,1
5286,0,0,0,-1000,-1000,-1000,11783,252,0,0,1
6286,0,0,0,-1000,-1000,-1000,12734,252,0,0,1
7286,4074,4131,4122,22,22,22,13111,252,1,1,1
8286,4074,4131,4122,22,22,22,16896,253,1,1,1
9286,4074,4131,4122,22,22,22,16896,253,1,1,1
10286,4074,4131,4122,22,22,22,16896,253,1,1,1
11286,4074,4131,4122,22,22,22,16896,253,1,1,1
12286,4074,4131,4122,22,22,22,16896,253,1,1,1
13286,4074,4131,4122,22,22,22,16896,253,1,1,1
14286,4074,4131,4122,22,22,22,16896,253,1,1,1
15286,4074,4131,4122,22,22,22,16896,253,1,1,1
16286,4074,4131,4122,22,22,22,16896,253,1,1,1
17286,4074,4131,4122,22,22,22,16896,253,1,1,1
18286,4074,4131,4122,22,22,22,16896,253,1,1,1
19286,4074,4131,4122,22,22,22,16896,253,1,1,1
20286,4074,4131,4122,22,22,22,16896,253,1,1,1
21286,4074,4131,4122,22,22,22,16896,253,1,1,1
22286,4074,4131,4122,22,22,22,16896,253,1,1,1
23287,4074,4131,4122,22,22,22,16896,253,1,1,1
24287,4074,4131,4122,22,22,22,16896,253,1,1,1
25287,4074,4131,4122,22,22,22,16896,253,1,1,1
26287,4074,4131,4122,22,22,22,16896,253,1,1,1
27287,4074,4131,4122,22,22,22,16896,253,1,1,1
28287,4074,4131,4122,22,22,22,16896,253,1,1,1
29287,4074,4131,4122,22,22,22,16896,253,1,1,1
30287,4074,4131,4122,22,22,22,16896,253,1,1,1
31287,4074,4131,4122,22,22,22,16896,253,1,1,1
32287,4074,4131,4122,22,22,22,16896,253,1,1,1
33287,4074,4131,4122,22,22,22,16896,253,1,1,1
34287,4074,4131,4122,22,22,22,16896,253,1,1,1
35287,4074,4131,4122,22,22,22,16896,253,1,1,1
36287,4074,4131,4122,22,22,22,16896,253,1,1,1
37287,4074,4131,4122,22,22,22,16896,253,1,1,1
38287,4074,4131,4122,22,22,22,16896,253,1,1,1
39287,4074,4131,4122,22,22,22,16896,253,1,1,1
40287,4074,4131,4122,22,22,22,16896,253,1,1,1
41287,4074,4131,4122,22,22,22,16896,253,1,1,1
42287,4074,4131,4122,22,22,22,16896,253,1,1,1
43287,4074,4131,4122,22,22,22,16896,253,1,1,1
44287,4074,4131,4122,22,22,22,16896,253,1,1,1
45287,4074,4131,4122,22,22,22,16896,253,1,1,1
46287,4074,4131,4122,22,22,22,16896,253,1,1,1
47287,4074,4131,4122,22,22,22,16896,253,1,1,1
48287,4074,4131,4122,22,22,22,16896,253,1,1,1
49287,4074,4131,4122,22,22,22,16896,253,1,1,1
50287,4074,4131,4122,22,22,22,16896,253,1,1,1
51287,4074,4131,4122,22,22,22,16896,253,1,1,1
52287,4074,4131,4122,22,22,22,16896,253,1,1,1
53287,4074,4131,4122,22,22,22,16896,253,1,1,1
54287,4074,4131,4122,22,22,22,16896,253,1,1,1
55287,4074,4131,4122,22,22,22,16896,253,1,1,1
56287,4074,4131,4122,22,22,22,16896,253,1,1,1
57287,4074,4131,4122,22,22,22,16896,253,1,1,1
58287,4074,4131,4122,22,22,22,16896,253,1,1,1
59287,4074,4131,4122,22,22,22,16896,253,1,1,1
60287,4074,4131,4122,22,22,22,16896,253,1,1,1
61287,4074,4131,4122,22,22,22,16981,253,1,1,1
62287,4074,4131,4122,22,22,22,16981,253,1,1,1
63287,4074,4131,4122,22,22,22,16981,253,1,1,1
64287,4074,4131,4122,22,22,22,16981,253,1,1,1
65287,4074,4131,4122,22,22,22,16981,253,1,1,1
66287,4074,4131,4122,22,22,22,16981,253,1,1,1
67287,4074,4131,4122,22,22,22,16981,253,1,1,1
68287,4074,4130,4122,22,22,22,16981,253,1,1,1
69287,4074,4131,4122,22,22,22,16981,253,1,1,1
70287,4074,4131,4122,22,22,22,16981,253,1,1,1
71287,4074,4131,4122,22,22,22,16981,253,1,1,1
72287,4074,4131,4122,22,22,22,16981,253,1,1,1
73287,4074,4131,4122,22,22,22,16981,253,1,1,1
74287,4074,4131,4122,22,22,22,16981,253,1,1,1
75287,4074,4131,4122,22,22,22,16981,253,1,1,1
76287,4074,4131,4122,22,22,22,17418,253,1,1,1
77287,4074,4131,4122,22,22,22,17418,253,1,1,1
78287,4074,4131,4122,22,22,22,17418,253,1,1,1
79287,4074,4131,4122,22,22,22,17418,253,1,1,1
80287,4074,4131,4122,22,22,22,17418,253,1,1,1
81287,4074,4131,4122,22,22,22,17418,253,1,1,1
82287,4074,4131,4122,22,22,22,17418,253,1,1,1
83287,4074,4131,4122,22,22,22,17418,253,1,1,1
84287,4074,4131,4122,22,22,22,17418,253,1,1,1
85287,4074,4131,4122,22,22,22,17418,253,1,1,1
86287,4074,4131,4122,22,22,22,17418,253,1,1,1
87287,4074,4131,4122,22,22,22,26016,253,1,1,1
88287,4074,4131,4122,22,22,22,26016,253,1,1,1
89287,4074,4131,4122,22,22,22,26016,253,1,1,1
90287,4074,4131,4122,22,22,22,26016,253,1,1,1
91287,4074,4131,4122,22,22,22,26016,253,1,1,1
92287,4074,4131,4122,22,22,22,26016,253,1,1,1
93287,4074,4131,4122,22,22,22,26016,253,1,1,1
94287,4074,4131,4122,22,22,22,26016,253,1,1,1
95287,4074,4131,4122,22,22,22,26016,253,1,1,1
96287,4074,4131,4122,22,22,22,26016,253,1,1,1
97287,4074,4131,4122,22,22,22,26016,253,1,1,1
98287,4074,4131,4122,22,22,22,26016,253,1,1,1
99287,4074,4131,4122,22,22,22,26016,253,1,1,1
100287,4074,4131,4122,22,22,22,26016,253,1,1,1
101287,4074,4131,4122,22,22,22,26016,253,1,1,1
102287,4074,4131,4122,22,22,22,26016,253,1,1,1
103287,4074,4131,4122,22,22,22,26016,253,1,1,1
104287,4074,4131,4122,22,22,22,26016,253,1,1,1
105287,4074,4131,4122,22,22,22,26016,253,1,1,1
106287,4074,4131,4122,22,22,22,26016,253,1,1,1
107287,4074,4131,4122,22,22,22,26016,253,1,1,1
108287,4074,4131,4122,22,22,22,26016,253,1,1,1
109287,4074,4131,4122,22,22,22,26016,253,1,1,1
110287,4074,4131,4122,22,22,22,26016,253,1,1,1
