t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3288,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4288,0,0,0,-1000,-1000,-1000,9325,252,0,0,1
5288,0,0,0,-1000,-1000,-1000,15328,252,0,0,1
6288,0,0,0,-1000,-1000,-1000,17376,252,0,0,1
7288,4071,4127,4119,24,25,24,18313,252,1,1,1
8288,4071,4126,4119,24,25,24,18753,252,1,1,1
9288,4071,4127,4119,24,25,24,18988,252,1,1,1
10288,4071,4127,4119,24,25,24,24590,253,1,1,1
11288,4071,4127,4119,24,25,24,24590,253,1,1,1
12288,4071,4127,4119,24,25,24,24590,253,1,1,1
13288,4071,4127,4119,24,25,24,24590,253,1,1,1
14288,4071,4127,4119,24,25,24,24590,253,1,1,1
15289,4071,4127,4119,24,25,24,24590,253,1,1,1
16289,4071,4127,4119,24,25,24,24590,253,1,1,1
17289,4071,4126,4119,24,25,24,24590,253,1,1,1
18289,4071,4127,4119,24,25,24,24590,253,1,1,1
19289,4071,4126,4119,24,25,24,24590,253,1,1,1
20289,4071,4127,4119,24,25,24,24590,253,1,1,1
21289,4070,4126,4118,24,25,24,24590,253,1,1,1
22289,4070,4126,4118,24,25,24,24590,253,1,1,1
23289,4070,4126,4118,24,25,24,24590,253,1,1,1
24289,4070,4126,4118,24,25,24,24590,253,1,1,1
25289,4070,4126,4118,24,25,24,24590,253,1,1,1
26289,4070,4126,4118,24,25,24,24590,253,1,1,1
27289,4071,4126,4119,24,25,24,24590,253,1,1,1
28289,4071,4127,4119,24,25,24,24590,253,1,1,1
29289,4071,4127,4118,24,25,24,24590,253,1,1,1
30289,4071,4126,4119,24,25,24,24590,253,1,1,1
31289,4071,4127,4119,24,25,24,24590,253,1,1,1
32290,4071,4126,4119,24,25,24,24590,253,1,1,1
33290,4071,4126,4119,24,25,24,24590,253,1,1,1
34290,4071,4126,4119,24,25,24,24590,253,1,1,1
35290,4071,4126,4119,24,25,24,24590,253,1,1,1
36290,4071,4126,4119,24,25,24,24590,253,1,1,1
37291,4071,4127,4119,24,25,24,24590,253,1,1,1
38291,4071,4127,4119,24,25,24,24590,253,1,1,1
39291,4071,4127,4119,24,25,24,24590,253,1,1,1
40291,4071,4127,4119,24,25,24,24590,253,1,1,1
41291,4071,4127,4119,24,25,24,24590,253,1,1,1
42291,4071,4127,4119,24,25,24,24590,253,1,1,1
43291,4071,4127,4119,24,25,24,24590,253,1,1,1
44291,4071,4127,4119,24,25,24,24590,253,1,1,1
45291,4071,4127,4119,24,25,24,24590,253,1,1,1
46292,4071,4127,4119,24,25,24,24590,253,1,1,1
47292,4071,4127,4119,24,25,24,26996,253,1,1,1
48292,4071,4126,4118,24,25,24,26996,253,1,1,1
49292,4071,4127,4119,24,25,24,26996,253,1,1,1
50292,4071,4127,4118,24,25,24,26996,253,1,1,1
51292,4071,4126,4118,24,25,24,26996,253,1,1,1
52292,4070,4127,4119,24,25,24,26996,253,1,1,1
53292,4070,4127,4119,24,25,24,26996,253,1,1,1
54292,4070,4127,4119,24,25,24,26996,253,1,1,1
55292,4070,4127,4119,24,25,24,26996,253,1,1,1
56292,4070,4127,4119,24,25,24,28670,253,1,1,1
57292,4071,4127,4119,24,25,24,28670,253,1,1,1
58292,4071,4127,4119,24,25,24,28670,253,1,1,1
59293,4071,4127,4119,24,25,24,28670,253,1,1,1
60293,4071,4126,4118,24,25,24,28670,253,1,1,1
61293,4071,4127,4119,24,25,24,28670,253,1,1,1
62293,4071,4127,4118,24,25,24,28670,253,1,1,1
63293,4071,4127,4118,24,25,24,28670,253,1,1,1
64293,4071,4127,4118,24,25,24,28670,253,1,1,1
65293,4071,4127,4118,24,25,24,31280,253,1,1,1
66293,4071,4127,4118,24,25,24,31280,253,1,1,1
67293,4070,4126,4118,24,25,24,31280,253,1,1,1
68293,4070,4126,4118,24,25,24,31280,253,1,1,1
69293,4071,4127,4119,24,25,24,31280,253,1,1,1
70293,4071,4127,4119,24,25,24,31280,253,1,1,1
71293,4070,4126,4119,24,25,24,31280,253,1,1,1
72293,4071,4127,4119,24,25,24,31280,253,1,1,1
73293,4071,4127,4119,24,25,24,33547,253,1,1,1
74293,4071,4127,4119,24,25,24,33547,253,1,1,1
75293,4071,4127,4119,24,25,24,33547,253,1,1,1
76293,4071,4127,4119,24,25,24,33547,253,1,1,1
77293,4070,4127,4119,24,25,24,33547,253,1,1,1
78293,4071,4126,4119,24,25,24,33547,253,1,1,1
79293,4071,4126,4118,24,25,24,33547,253,1,1,1
80293,4071,4126,4119,24,25,24,33547,253,1,1,1
81293,4071,4127,4119,24,25,24,33547,253,1,1,1
82293,4071,4127,4119,24,25,24,34529,253,1,1,1
83293,4071,4127,4119,24,25,24,34529,253,1,1,1
84293,4071,4127,4119,24,25,24,34529,253,1,1,1
85293,4071,4127,4119,24,25,24,34529,253,1,1,1
