t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
4230,0.1392,-0.2064,0.8723,-6.23,7.89,0.02,23.74
4240,0.1389,-0.2046,0.8724,-6.23,7.88,-0.03,23.72
4288,0.1382,-0.2008,0.8776,-6.23,7.71,-0.05,23.71
4298,0.1404,-0.2047,0.875,-6.2,7.97,0.0,23.75
4308,0.1368,-0.2028,0.8767,-6.21,7.94,0.03,23.73
4318,0.1392,-0.205,0.8793,-6.37,7.89,-0.11,23.74
4328,0.1392,-0.2042,0.8746,-6.31,7.63,-0.05,23.75
4338,0.1362,-0.2048,0.8734,-6.38,7.59,-0.05,23.77
4348,0.1373,-0.2061,0.8708,-6.37,7.73,-0.06,23.75
4358,0.1399,-0.2068,0.875,-6.21,7.91,-0.12,23.77
4368,0.1362,-0.2045,0.8733,-6.05,7.85,-0.09,23.74
4378,0.1385,-0.2042,0.8784,-6.15,7.74,-0.09,23.74
4388,0.1406,-0.2012,0.8776,-6.29,7.62,-0.09,23.79
4398,0.1416,-0.2014,0.8782,-6.31,7.76,-0.11,23.77
4408,0.1377,-0.2023,0.8746,-6.38,7.86,-0.05,23.75
4418,0.1393,-0.2025,0.8771,-6.23,7.88,-0.03,23.77
4428,0.1382,-0.2053,0.8741,-6.17,7.71,-0.06,23.74
4438,0.1398,-0.2041,0.8745,-6.15,7.63,-0.09,23.74
4448,0.1403,-0.2023,0.8748,-6.32,7.65,-0.05,23.75
4458,0.1407,-0.2047,0.8739,-6.34,7.82,0.02,23.78
4468,0.1405,-0.2037,0.877,-6.29,7.91,-0.06,23.75
4478,0.1377,-0.2034,0.8783,-6.29,7.88,-0.05,23.77
4488,0.1379,-0.2034,0.8762,-6.2,7.8,-0.09,23.76
4498,0.1375,-0.204,0.8724,-6.18,7.63,0.02,23.76
4508,0.1389,-0.2009,0.8785,-6.26,7.73,0.0,23.75
4518,0.1409,-0.202,0.8772,-6.18,7.86,-0.02,23.75
4528,0.1382,-0.2039,0.8776,-6.24,7.82,0.0,23.79
4538,0.1364,-0.203,0.8782,-6.21,7.73,0.0,23.78
4548,0.1414,-0.2026,0.8763,-6.26,7.66,0.0,23.77
4558,0.1406,-0.2037,0.8771,-6.32,7.74,-0.05,23.79
4568,0.1429,-0.2034,0.8733,-6.29,7.8,-0.06,23.78
4578,0.1399,-0.2072,0.8737,-6.38,7.8,-0.08,23.77
4588,0.1414,-0.203,0.8744,-6.2,7.71,0.0,23.75
4598,0.1395,-0.2057,0.8734,-6.15,7.65,-0.03,23.78
4608,0.1403,-0.2042,0.875,-6.08,7.71,-0.05,23.78
4618,0.1372,-0.2037,0.8761,-6.12,7.77,-0.02,23.78
4628,0.1373,-0.2035,0.8773,-6.21,7.85,0.0,23.76
4638,0.141,-0.2017,0.8781,-6.37,7.92,-0.08,23.75
4648,0.1403,-0.2047,0.8765,-6.44,7.8,0.02,23.78
4658,0.1404,-0.2032,0.8793,-6.34,7.69,-0.06,23.78
4668,0.1381,-0.2045,0.8711,-6.2,7.54,-0.05,23.77
4678,0.1415,-0.2023,0.8756,-6.17,7.69,0.03,23.75
4688,0.1431,-0.1985,0.8717,-6.17,7.86,0.03,23.78
4698,0.1368,-0.2002,0.8751,-6.27,7.88,0.02,23.77
4708,0.1365,-0.2041,0.8733,-6.41,7.86,0.02,23.77
4718,0.1396,-0.2079,0.8777,-6.29,7.88,-0.02,23.8
4728,0.1415,-0.2058,0.8779,-6.24,7.88,0.02,23.75
4738,0.1378,-0.2064,0.8743,-6.12,7.71,-0.02,23.78
4748,0.1407,-0.2036,0.8713,-5.97,7.5,-0.09,23.77
4758,0.1396,-0.2017,0.8823,-6.03,7.54,-0.05,23.78
4768,0.1427,-0.2006,0.877,-6.11,7.6,-0.02,23.78
4778,0.1378,-0.2001,0.8782,-6.49,7.85,-0.03,23.77
4788,0.1389,-0.2013,0.8771,-6.43,7.94,-0.03,23.79
4798,0.1365,-0.2028,0.8732,-6.32,7.88,-0.03,23.77
4808,0.1365,-0.2003,0.8749,-6.15,7.63,-0.09,23.82
4818,0.1389,-0.1993,0.8781,-6.23,7.5,-0.05,23.79
4828,0.1415,-0.1993,0.8767,-6.24,7.69,0.0,23.79
4838,0.1439,-0.2023,0.8777,-6.4,7.83,0.0,23.82
4848,0.14,-0.2034,0.8752,-6.4,8.0,0.03,23.8
4858,0.1393,-0.2041,0.8759,-6.31,7.95,-0.09,23.76
4868,0.1388,-0.2047,0.879,-6.38,7.85,-0.03,23.78
4878,0.1381,-0.2065,0.8756,-6.47,7.82,-0.02,23.78
4888,0.1423,-0.2083,0.8741,-6.49,7.71,0.03,23.78
4898,0.1406,-0.2042,0.8723,-6.34,7.73,-0.06,23.78
4908,0.1371,-0.2047,0.8706,-6.2,7.8,-0.03,23.78
4918,0.1401,-0.204,0.8773,-6.06,7.95,-0.02,23.79
4928,0.1373,-0.2029,0.8794,-6.2,7.82,0.0,23.8
4938,0.1367,-0.203,0.8795,-6.4,7.76,-0.03,23.81
4948,0.1348,-0.2042,0.8767,-6.56,7.74,-0.12,23.81
4958,0.1361,-0.2035,0.8727,-6.31,7.59,-0.05,23.85
4968,0.1393,-0.2012,0.8745,-6.14,7.68,-0.03,23.82
4978,0.1396,-0.2014,0.8757,-6.09,7.79,0.03,23.8
4988,0.1396,-0.1985,0.8812,-6.09,7.76,0.05,23.82
4998,0.1394,-0.2026,0.8792,-6.34,7.76,-0.05,23.81
5008,0.1417,-0.1993,0.8809,-6.41,7.69,-0.05,23.82
5018,0.1418,-0.2019,0.8746,-6.53,7.73,-0.08,23.82
5028,0.1467,-0.2056,0.8719,-6.5,7.83,-0.05,23.79
5038,0.1415,-0.2039,0.8755,-6.4,8.09,0.02,23.82
5048,0.1367,-0.205,0.8763,-6.34,8.14,-0.09,23.82
5058,0.1354,-0.2059,0.8762,-6.29,7.91,0.05,23.81
5068,0.1349,-0.2065,0.874,-6.17,7.56,-0.09,23.8
5078,0.1398,-0.204,0.8726,-6.14,7.48,-0.17,23.81
5088,0.1421,-0.2048,0.8754,-6.14,7.65,-0.12,23.82
5098,0.1448,-0.2043,0.8807,-6.12,7.71,-0.02,23.84
5108,0.1399,-0.2043,0.8809,-6.26,7.76,-0.03,23.81
5118,0.1436,-0.203,0.8783,-6.34,7.71,-0.05,23.83
5128,0.1433,-0.2018,0.8752,-6.32,7.68,-0.06,23.82
5138,0.1414,-0.2024,0.8726,-6.29,7.8,-0.09,23.82
5149,0.1385,-0.202,0.8737,-6.26,7.85,-0.02,23.81
5159,0.1375,-0.2031,0.8745,-6.32,8.06,0.02,23.83
5169,0.1392,-0.2051,0.8729,-6.47,8.12,-0.05,23.83
5179,0.1357,-0.2111,0.8746,-6.49,8.02,-0.06,23.81
5189,0.1373,-0.2084,0.8749,-6.4,7.89,-0.06,23.84
5199,0.1372,-0.2061,0.8734,-6.38,7.83,-0.06,23.84
5209,0.1351,-0.2065,0.8699,-6.18,7.69,0.03,23.81
5219,0.1416,-0.2041,0.8772,-6.05,7.73,-0.09,23.84
5229,0.1412,-0.2021,0.8809,-6.17,7.83,0.0,23.85
5239,0.1392,-0.2034,0.8796,-6.27,8.05,0.0,23.81
5249,0.1384,-0.2076,0.8745,-6.46,7.83,-0.09,23.85
5259,0.1378,-0.2061,0.8723,-6.43,7.62,-0.11,23.83
5269,0.1411,-0.2059,0.8744,-6.11,7.51,-0.08,23.82
5279,0.1387,-0.2023,0.8813,-6.11,7.65,-0.08,23.83
5289,0.1379,-0.2037,0.8789,-6.2,7.82,0.03,23.83
5299,0.134,-0.2046,0.8788,-6.34,7.79,-0.05,23.84
5309,0.1315,-0.2012,0.8744,-6.32,7.4,-0.06,23.84
5319,0.1354,-0.2111,0.8625,-6.08,7.21,-0.02,23.84
5329,0.14,-0.2064,0.8658,-5.97,7.36,0.05,23.85
5339,0.1437,-0.2025,0.8712,-5.92,7.69,0.17,23.84
5349,0.1383,-0.2072,0.8772,-6.08,8.11,0.14,23.84
5359,0.1362,-0.2102,0.8801,-6.37,8.03,0.06,23.87
5369,0.1371,-0.2036,0.8809,-6.41,7.76,-0.08,23.83
5379,0.1349,-0.2072,0.8805,-6.31,7.59,-0.05,23.84
