t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3279,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4279,0,0,0,-1000,-1000,-1000,6234,252,0,0,1
5279,0,0,0,-1000,-1000,-1000,10868,252,0,0,1
6279,0,0,0,-1000,-1000,-1000,12037,252,0,0,1
7279,4072,4129,4120,17,18,17,12608,252,1,1,1
8279,4072,4129,4120,17,18,17,12827,252,1,1,1
9279,4072,4129,4120,17,18,17,13076,252,1,1,1
10279,4072,4129,4120,17,18,17,16950,253,1,1,1
11279,4072,4129,4120,17,18,17,16950,253,1,1,1
12279,4072,4129,4120,17,18,17,16950,253,1,1,1
13279,4072,4129,4120,17,18,17,16950,253,1,1,1
14279,4072,4129,4120,17,18,17,16950,253,1,1,1
15279,4072,4129,4120,17,18,17,16950,253,1,1,1
16279,4072,4129,4120,17,18,17,16950,253,1,1,1
17279,4072,4128,4120,17,18,17,16950,253,1,1,1
18279,4072,4129,4120,17,18,17,16950,253,1,1,1
19279,4072,4129,4120,17,18,17,16950,253,1,1,1
20279,4072,4129,4120,17,18,17,16950,253,1,1,1
21279,4072,4128,4120,17,18,17,16950,253,1,1,1
22279,4072,4128,4120,17,18,17,16950,253,1,1,1
23279,4072,4128,4120,17,18,17,16950,253,1,1,1
24279,4072,4128,4120,17,18,17,16950,253,1,1,1
25279,4072,4128,4120,17,18,17,16950,253,1,1,1
26279,4072,4128,4120,17,18,17,16950,253,1,1,1
27279,4072,4129,4120,17,18,17,16950,253,1,1,1
28279,4072,4129,4120,17,18,17,16950,253,1,1,1
29279,4072,4129,4120,17,18,17,16950,253,1,1,1
30279,4072,4128,4120,17,18,17,16950,253,1,1,1
31279,4072,4128,4120,17,18,17,16950,253,1,1,1
32279,4072,4128,4120,17,18,17,16950,253,1,1,1
33279,4072,4128,4120,17,18,17,16950,253,1,1,1
34279,4072,4128,4120,17,18,17,16950,253,1,1,1
35279,4072,4128,4120,17,18,17,16950,253,1,1,1
36279,4072,4128,4120,17,18,17,16950,253,1,1,1
37279,4072,4129,4120,17,18,17,16950,253,1,1,1
38279,4071,4128,4120,17,18,17,16950,253,1,1,1
39279,4072,4129,4120,17,18,17,16950,253,1,1,1
40279,4072,4129,4120,17,18,17,16950,253,1,1,1
41279,4072,4128,4120,17,18,17,16950,253,1,1,1
42279,4072,4128,4120,17,18,17,16950,253,1,1,1
43279,4072,4128,4120,17,18,17,16950,253,1,1,1
44279,4072,4128,4120,17,18,17,16950,253,1,1,1
45279,4072,4128,4120,17,18,17,16950,253,1,1,1
46279,4072,4128,4120,17,18,17,16950,253,1,1,1
47279,4072,4129,4120,17,18,17,16950,253,1,1,1
48279,4072,4129,4120,17,18,17,16950,253,1,1,1
49279,4072,4128,4120,17,18,17,16950,253,1,1,1
50279,4072,4128,4120,17,18,17,16950,253,1,1,1
51279,4072,4128,4120,17,18,17,16950,253,1,1,1
52279,4072,4128,4120,17,18,17,16950,253,1,1,1
53279,4072,4128,4120,17,18,17,16950,253,1,1,1
54279,4072,4128,4120,17,18,17,16950,253,1,1,1
55279,4072,4128,4120,17,18,17,16950,253,1,1,1
56279,4072,4128,4120,17,18,17,16950,253,1,1,1
57279,4072,4129,4120,17,18,17,16950,253,1,1,1
58279,4072,4129,4120,17,18,17,16950,253,1,1,1
59279,4072,4129,4120,17,18,17,16950,253,1,1,1
60279,4072,4129,4120,17,18,17,16950,253,1,1,1
61279,4072,4129,4120,17,18,17,21753,253,1,1,1
62279,4072,4129,4120,17,18,17,21753,253,1,1,1
63279,4072,4129,4120,17,18,17,21753,253,1,1,1
64279,4072,4129,4120,17,18,17,21753,253,1,1,1
65279,4072,4129,4120,17,18,17,21753,253,1,1,1
66279,4072,4129,4120,17,18,17,21753,253,1,1,1
67279,4072,4129,4120,17,18,17,21753,253,1,1,1
68279,4072,4129,4120,17,18,17,21753,253,1,1,1
69279,4072,4129,4120,17,18,17,21753,253,1,1,1
70279,4072,4128,4120,17,18,17,27090,253,1,1,1
71279,4072,4129,4120,17,18,17,27090,253,1,1,1
72279,4072,4128,4120,17,18,17,27090,253,1,1,1
73279,4072,4128,4120,17,18,17,27090,253,1,1,1
74279,4072,4128,4120,17,18,17,27090,253,1,1,1
75279,4072,4128,4120,17,18,17,27090,253,1,1,1
76279,4072,4128,4120,17,18,17,27090,253,1,1,1
77279,4072,4128,4120,17,18,17,27090,253,1,1,1
78279,4072,4128,4120,17,18,17,31939,253,1,1,1
79279,4072,4129,4120,17,18,17,31939,253,1,1,1
80279,4072,4128,4120,17,18,17,31939,253,1,1,1
81279,4072,4128,4120,17,18,17,31939,253,1,1,1
82279,4072,4129,4120,17,18,17,31939,253,1,1,1
83279,4072,4129,4120,17,18,17,31939,253,1,1,1
84279,4072,4129,4120,17,18,17,31939,253,1,1,1
85279,4072,4129,4120,17,18,17,31939,253,1,1,1
86279,4072,4129,4120,17,18,17,31939,253,1,1,1
87279,4072,4128,4120,17,18,17,37413,254,1,1,1
88279,4072,4128,4120,17,18,17,37413,254,1,1,1
89279,4072,4128,4120,17,18,17,37413,254,1,1,1
90279,4072,4128,4120,17,18,17,37413,254,1,1,1
91279,4072,4128,4120,17,18,17,37413,254,1,1,1
92279,4072,4128,4120,17,18,17,37413,254,1,1,1
93279,4072,4128,4120,17,18,17,37413,254,1,1,1
94279,4072,4128,4120,17,18,17,37413,254,1,1,1
95279,4072,4128,4120,17,18,17,37413,254,1,1,1
96279,4072,4128,4120,17,18,17,38317,254,1,1,1
97279,4072,4128,4120,17,18,17,38317,254,1,1,1
98279,4072,4129,4120,17,18,17,38317,254,1,1,1
99279,4072,4128,4120,17,18,17,38317,254,1,1,1
100279,4072,4129,4120,17,18,17,38317,254,1,1,1
101279,4072,4129,4120,17,18,17,38317,254,1,1,1
102279,4072,4128,4120,17,18,17,38317,254,1,1,1
103279,4072,4128,4120,17,18,17,38317,254,1,1,1
104279,4072,4128,4120,17,18,17,38317,254,1,1,1
105279,4072,4128,4120,17,18,17,38317,254,1,1,1
106279,4072,4128,4120,17,18,17,38317,254,1,1,1
107279,4072,4128,4120,17,18,17,38317,254,1,1,1
108279,4072,4128,4120,17,18,17,38317,254,1,1,1
109279,4072,4128,4120,17,18,17,38317,254,1,1,1
110279,4072,4128,4120,17,18,17,38317,254,1,1,1
111279,4072,4128,4120,17,18,17,38317,254,1,1,1
112279,4072,4128,4120,17,18,17,38317,254,1,1,1
113279,4072,4128,4120,17,18,17,38317,254,1,1,1
114279,4072,4128,4120,17,18,17,38571,254,1,1,1
