t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3286,0.3336,-0.0221,0.8635,-6.76,7.95,-0.06,31.09
3296,0.3324,-0.0244,0.8643,-6.92,7.98,0.02,31.09
3306,0.3308,-0.0256,0.8621,-6.69,8.0,0.02,31.14
3316,0.3313,-0.0286,0.8656,-6.89,8.06,-0.02,31.13
3326,0.3301,-0.024,0.8567,-6.75,7.95,0.11,31.14
3336,0.3297,-0.0234,0.8677,-6.73,8.03,-0.05,31.14
3346,0.3301,-0.0267,0.8628,-6.75,7.92,0.0,31.11
3356,0.3281,-0.0273,0.865,-6.87,7.94,-0.06,31.11
3366,0.3293,-0.0259,0.8607,-6.85,8.02,0.0,31.14
3376,0.3315,-0.028,0.8629,-6.72,7.94,0.0,31.14
3386,0.33,-0.0273,0.8616,-6.78,7.92,0.02,31.14
3396,0.3313,-0.0298,0.8649,-6.81,7.97,0.0,31.15
3406,0.3308,-0.0254,0.8654,-6.79,7.92,-0.02,31.12
3416,0.3324,-0.0234,0.8683,-6.85,7.98,-0.08,31.15
3426,0.3317,-0.022,0.8629,-6.72,7.98,-0.11,31.13
3436,0.3317,-0.0256,0.865,-6.78,8.0,-0.05,31.13
3446,0.3325,-0.0231,0.8645,-6.84,7.97,-0.02,31.16
3456,0.3276,-0.0239,0.8615,-6.78,8.05,-0.09,31.15
3466,0.3315,-0.0239,0.8605,-6.89,8.06,-0.03,31.12
3476,0.3298,-0.0255,0.865,-6.79,7.91,-0.03,31.15
3487,0.3296,-0.0236,0.8683,-6.93,8.0,0.06,31.14
3497,0.3297,-0.0239,0.8632,-6.89,7.97,-0.03,31.12
3507,0.3302,-0.0275,0.8645,-6.81,8.05,-0.03,31.15
3517,0.3287,-0.0277,0.8632,-6.84,7.98,-0.11,31.14
3527,0.33,-0.0223,0.8657,-6.76,8.02,-0.06,31.15
3537,0.3319,-0.0254,0.8655,-6.9,7.98,-0.09,31.13
3547,0.3309,-0.0227,0.8665,-6.87,8.02,-0.02,31.14
3557,0.3325,-0.0247,0.8634,-6.78,7.97,0.0,31.16
3567,0.3325,-0.0245,0.8633,-6.82,7.92,-0.03,31.16
3577,0.3302,-0.0244,0.8635,-6.73,7.98,-0.05,31.16
3588,0.3331,-0.0229,0.8647,-6.84,8.02,0.05,31.14
3598,0.3329,-0.0253,0.8621,-6.81,7.98,0.02,31.18
3608,0.3284,-0.0253,0.8647,-6.81,7.98,-0.02,31.14
3618,0.3319,-0.0243,0.8652,-6.73,8.0,-0.06,31.16
3628,0.3301,-0.027,0.8651,-6.81,8.02,0.02,31.17
3638,0.334,-0.0234,0.861,-6.82,8.05,-0.05,31.16
3648,0.3319,-0.0248,0.8634,-6.63,8.02,-0.05,31.15
3658,0.3303,-0.0255,0.8661,-6.76,8.08,-0.05,31.17
3668,0.3312,-0.0248,0.8645,-6.75,8.06,-0.02,31.15
3678,0.3278,-0.027,0.8639,-6.79,7.92,-0.06,31.16
3689,0.3295,-0.024,0.8625,-6.76,7.94,-0.08,31.15
3699,0.3311,-0.0239,0.8636,-6.84,7.97,-0.03,31.16
3709,0.3309,-0.0222,0.8639,-6.76,8.0,-0.08,31.16
3719,0.3334,-0.0237,0.8613,-6.76,8.0,-0.05,31.16
3729,0.3325,-0.0262,0.8636,-6.81,8.03,0.02,31.16
3739,0.3295,-0.0262,0.8683,-6.84,8.0,0.09,31.16
3749,0.3279,-0.0261,0.8674,-6.67,7.95,-0.02,31.16
3759,0.3307,-0.0265,0.8695,-6.87,8.0,0.03,31.15
3769,0.3319,-0.0269,0.8665,-6.78,7.97,0.03,31.17
3780,0.3308,-0.0242,0.8668,-6.9,7.97,-0.03,31.17
3790,0.3286,-0.0264,0.8628,-6.78,7.92,-0.05,31.17
3800,0.332,-0.0215,0.8632,-6.81,7.97,0.02,31.14
3810,0.3314,-0.0243,0.8654,-6.81,8.02,-0.02,31.15
3820,0.3315,-0.0231,0.8628,-6.73,8.0,-0.09,31.15
3830,0.3287,-0.0271,0.8639,-6.87,7.95,-0.08,31.15
3840,0.329,-0.0266,0.8632,-6.89,8.02,0.05,31.17
3850,0.3293,-0.0256,0.8661,-6.85,7.97,-0.02,31.17
3860,0.3311,-0.0267,0.8608,-6.84,7.85,-0.09,31.17
3870,0.3302,-0.0259,0.8643,-6.81,8.03,0.02,31.17
3880,0.3291,-0.026,0.8644,-6.82,7.97,-0.03,31.15
3890,0.3289,-0.028,0.8634,-6.81,7.98,-0.02,31.18
3900,0.3291,-0.0272,0.86,-6.85,7.97,0.03,31.16
3910,0.3295,-0.0234,0.8668,-6.82,7.95,0.03,31.18
3920,0.3286,-0.0245,0.8652,-6.85,7.92,0.02,31.19
3930,0.3313,-0.0277,0.8656,-6.85,8.03,-0.11,31.18
3940,0.3323,-0.0244,0.8618,-6.75,8.05,-0.05,31.18
3950,0.3319,-0.0259,0.8612,-6.87,8.02,0.02,31.18
3960,0.3303,-0.0244,0.8638,-6.82,8.0,0.0,31.18
3970,0.332,-0.0259,0.8682,-6.82,8.0,0.06,31.19
3980,0.3284,-0.0261,0.8658,-6.82,8.03,0.0,31.2
3990,0.3295,-0.0229,0.8684,-6.78,8.06,-0.02,31.17
4000,0.3337,-0.0201,0.8679,-6.75,8.14,0.03,31.19
4010,0.3331,-0.0265,0.8641,-6.79,8.02,-0.06,31.17
4020,0.3289,-0.0264,0.8636,-6.73,8.03,-0.08,31.17
4030,0.3281,-0.0242,0.8643,-6.95,8.06,0.02,31.19
4040,0.3289,-0.028,0.8623,-6.81,7.95,0.02,31.16
4050,0.3313,-0.027,0.8605,-6.89,7.95,0.02,31.19
4060,0.3298,-0.0267,0.8674,-6.79,7.91,-0.03,31.17
4070,0.3292,-0.0233,0.8635,-6.85,7.95,0.06,31.17
4080,0.3309,-0.0267,0.8676,-6.79,8.0,-0.03,31.2
4090,0.3298,-0.0233,0.8646,-6.85,7.95,0.02,31.2
4100,0.329,-0.0265,0.8619,-6.81,8.0,-0.05,31.2
4110,0.3281,-0.0261,0.8666,-6.87,8.0,0.03,31.19
4120,0.332,-0.0245,0.8672,-6.84,7.91,-0.03,31.18
4130,0.3293,-0.0253,0.8672,-6.85,7.95,0.02,31.18
4140,0.3325,-0.0234,0.8662,-6.95,8.03,-0.06,31.17
4150,0.3313,-0.0228,0.8666,-6.81,7.98,-0.03,31.18
4160,0.3295,-0.0242,0.8649,-6.82,7.97,0.0,31.18
4170,0.3319,-0.0229,0.8665,-6.81,8.03,-0.15,31.19
4180,0.3329,-0.026,0.8627,-6.95,8.03,-0.08,31.2
4190,0.3291,-0.0266,0.8618,-6.73,8.0,0.02,31.18
4200,0.3308,-0.026,0.8623,-6.78,7.94,-0.02,31.18
4210,0.3309,-0.0273,0.8635,-6.81,8.03,0.05,31.19
4220,0.3296,-0.0247,0.8605,-6.85,8.02,0.03,31.21
4230,0.3318,-0.0259,0.8645,-6.73,7.98,-0.03,31.17
4240,0.3312,-0.025,0.8647,-6.85,8.02,-0.03,31.19
4250,0.3262,-0.0286,0.8671,-6.82,8.11,-0.06,31.18
4260,0.3311,-0.0247,0.8654,-6.82,7.94,-0.09,31.21
4270,0.3326,-0.0259,0.8661,-6.81,8.08,-0.09,31.21
4280,0.3325,-0.0276,0.863,-6.81,7.89,0.05,31.24
4290,0.3311,-0.0261,0.8644,-6.89,8.09,0.02,31.19
4301,0.3307,-0.0284,0.8658,-6.87,7.98,0.02,31.2
4311,0.3301,-0.0248,0.8632,-6.85,7.98,0.02,31.22
4321,0.3284,-0.0253,0.8613,-6.79,8.03,-0.05,31.18
4331,0.3306,-0.0277,0.8643,-6.87,7.95,-0.05,31.2
4341,0.3337,-0.0262,0.8597,-6.81,7.95,-0.06,31.21
4351,0.3292,-0.0271,0.8647,-6.87,8.03,0.0,31.19
