t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
4230,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
5230,0,0,0,-1000,-1000,-1000,17660,252,0,0,1
6230,0,0,0,-1000,-1000,-1000,19738,252,0,0,1
7230,4075,4131,4123,22,22,22,21040,252,1,1,1
8230,4075,4131,4123,22,22,22,21776,252,1,1,1
9230,4075,4131,4123,22,22,22,22282,252,1,1,1
10230,4075,4131,4123,22,22,22,28796,253,1,1,1
11230,4075,4131,4123,22,22,22,28796,253,1,1,1
12230,4075,4131,4123,22,22,22,28796,253,1,1,1
13230,4075,4131,4123,22,22,22,28796,253,1,1,1
14230,4075,4131,4123,22,22,22,28796,253,1,1,1
15230,4075,4131,4123,22,22,22,28796,253,1,1,1
16231,4075,4131,4123,22,22,22,28796,253,1,1,1
17231,4075,4131,4123,22,22,22,28796,253,1,1,1
18231,4074,4131,4123,22,22,22,28796,253,1,1,1
19231,4075,4131,4123,22,22,22,28796,253,1,1,1
20231,4074,4131,4123,22,22,22,28796,253,1,1,1
21231,4075,4131,4123,22,22,22,28796,253,1,1,1
22231,4075,4131,4123,22,22,22,28796,253,1,1,1
23231,4075,4131,4123,22,22,22,28796,253,1,1,1
24231,4075,4131,4123,22,22,22,28796,253,1,1,1
25231,4075,4131,4123,22,22,22,28796,253,1,1,1
26231,4075,4131,4123,22,22,22,28796,253,1,1,1
27231,4075,4131,4123,22,22,22,28796,253,1,1,1
28231,4075,4131,4123,22,22,22,28796,253,1,1,1
29232,4074,4131,4123,22,22,22,28796,253,1,1,1
30232,4074,4131,4123,22,22,22,28796,253,1,1,1
31232,4075,4131,4123,22,22,22,28796,253,1,1,1
32232,4075,4131,4123,22,22,22,28796,253,1,1,1
33232,4075,4131,4123,22,22,22,28796,253,1,1,1
34232,4075,4131,4123,22,22,22,28796,253,1,1,1
35232,4075,4131,4123,22,22,22,28796,253,1,1,1
36232,4075,4131,4123,22,22,22,28796,253,1,1,1
37232,4075,4131,4123,22,22,22,28796,253,1,1,1
38232,4075,4131,4123,22,22,22,28796,253,1,1,1
39232,4075,4131,4123,22,22,22,28796,253,1,1,1
40232,4075,4131,4123,22,22,22,28796,253,1,1,1
41232,4074,4131,4123,22,22,22,28796,253,1,1,1
42232,4075,4131,4123,22,22,22,28796,253,1,1,1
43232,4075,4131,4123,22,22,22,28796,253,1,1,1
44232,4075,4131,4123,22,22,22,28796,253,1,1,1
