t_ms,apps1_pct,apps2_pct,pedal_pct,desired_torque_nm,power_kw,speed_mph,glv_voltage_v,inverter_temp_c,motor_temp_c,soc_pct,battery_temp_c,bms_flags_hex,bms_fault_code,imd_warn_alarms_hex,pm100_post_faults_hex,pm100_run_faults_hex,fan_duty_pct,rtd_state
3289,2.1,4.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
3389,2.2,4.4,0.0,0.0,0.0,0,12.68,0.0,22.8,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3489,2.1,4.4,0.0,0.0,0.0,0,12.73,23.1,23.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3589,2.1,4.4,0.0,0.0,0.0,0,12.72,23.1,23.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3689,2.1,4.3,0.0,0.0,0.0,0,12.73,23.2,22.8,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3789,2.1,4.4,0.0,0.0,0.0,0,12.73,23.2,22.8,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3889,2.1,4.4,0.0,0.0,0.0,0,12.73,23.2,22.8,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
3989,2.1,4.4,0.0,0.0,0.0,0,12.72,23.1,23.1,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4089,2.1,4.4,0.0,0.0,0.0,0,12.72,23.1,23.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4189,2.1,4.4,0.0,0.0,0.0,0,12.73,23.1,23.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4289,2.1,4.4,0.0,0.0,0.0,0,12.74,23.2,23.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
4389,2.2,4.4,0.0,0.0,0.0,0,12.74,23.1,23.1,0,0,0x00,0,0x0200,0x00000000,0x00000000,20,FAULT_BLOCKED
