t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3232,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4232,0,0,0,-1000,-1000,-1000,31722,253,0,0,1
5232,0,0,0,-1000,-1000,-1000,34648,253,0,0,1
6232,0,0,0,-1000,-1000,-1000,34648,253,0,0,1
7232,0,0,0,-1000,-1000,-1000,34648,253,0,0,1
8232,4075,4131,4123,22,22,22,34648,253,1,1,1
9232,4075,4131,4123,22,22,22,34648,253,1,1,1
10232,4075,4131,4123,22,22,22,34648,253,1,1,1
11232,4075,4131,4123,22,22,22,34648,253,1,1,1
12232,4075,4131,4123,22,22,22,34648,253,1,1,1
13232,4075,4131,4123,22,22,22,37574,253,1,1,1
14232,4075,4131,4123,22,22,22,37574,253,1,1,1
15233,4075,4131,4123,22,22,22,37574,253,1,1,1
16233,4075,4131,4123,22,22,22,37574,253,1,1,1
17233,4075,4131,4123,22,22,22,37574,253,1,1,1
18233,4075,4131,4123,22,22,22,37574,253,1,1,1
19233,4075,4131,4123,22,22,22,37574,253,1,1,1
20233,4075,4131,4123,22,22,22,40365,253,1,1,1
21233,4074,4131,4123,22,22,22,40365,253,1,1,1
22233,4075,4131,4123,22,22,22,40365,253,1,1,1
23233,4075,4131,4123,22,22,22,40365,253,1,1,1
24233,4075,4131,4123,22,22,22,40365,253,1,1,1
25233,4075,4131,4123,22,22,22,40365,253,1,1,1
26233,4075,4131,4123,22,22,22,40365,253,1,1,1
27233,4075,4131,4123,22,22,22,40365,253,1,1,1
28233,4074,4131,4123,22,22,22,40365,253,1,1,1
29233,4075,4131,4123,22,22,22,40365,253,1,1,1
30233,4075,4131,4123,22,22,22,40365,253,1,1,1
31233,4075,4131,4123,22,22,22,40365,253,1,1,1
32233,4075,4131,4123,22,22,22,40365,253,1,1,1
33233,4075,4131,4123,22,22,22,40365,253,1,1,1
34233,4075,4131,4123,22,22,22,40365,253,1,1,1
35233,4075,4131,4123,22,22,22,40365,253,1,1,1
36233,4075,4131,4123,22,22,22,40500,254,1,1,1
37233,4075,4131,4123,22,22,22,40500,254,1,1,1
38233,4074,4131,4123,22,22,22,40500,254,1,1,1
39233,4074,4131,4123,22,22,22,40500,254,1,1,1
40233,4074,4131,4123,22,22,22,40500,254,1,1,1
41233,4074,4131,4123,22,22,22,40500,254,1,1,1
42233,4075,4131,4123,22,22,22,40500,254,1,1,1
43233,4075,4131,4123,22,22,22,40500,254,1,1,1
44233,4075,4131,4123,22,22,22,40500,254,1,1,1
45233,4075,4131,4123,22,22,22,40500,254,1,1,1
46233,4075,4131,4123,22,22,22,40500,254,1,1,1
47233,4075,4131,4123,22,22,22,40500,254,1,1,1
48233,4075,4131,4123,22,22,22,40500,254,1,1,1
49233,4075,4131,4123,22,22,22,40500,254,1,1,1
50233,4075,4131,4123,22,22,22,40500,254,1,1,1
51233,4074,4131,4123,22,22,22,40500,254,1,1,1
52233,4075,4131,4123,22,22,22,40500,254,1,1,1
53233,4075,4131,4123,22,22,22,40500,254,1,1,1
54233,4075,4131,4123,22,22,22,40500,254,1,1,1
55234,4075,4131,4123,22,22,22,40500,254,1,1,1
56234,4075,4131,4123,22,22,22,40500,254,1,1,1
57234,4075,4131,4123,22,22,22,40500,254,1,1,1
58234,4075,4131,4123,22,22,22,40451,254,1,1,1
59234,4074,4131,4123,22,22,22,40451,254,1,1,1
60234,4075,4131,4123,22,22,22,40451,254,1,1,1
61234,4075,4131,4123,22,22,22,40451,254,1,1,1
62234,4075,4131,4123,22,22,22,40451,254,1,1,1
63234,4074,4131,4123,22,22,22,40451,254,1,1,1
64234,4074,4131,4123,22,22,22,40451,254,1,1,1
65234,4074,4131,4123,22,22,22,40451,254,1,1,1
66234,4074,4131,4123,22,22,22,40451,254,1,1,1
67234,4074,4131,4123,22,22,22,40451,254,1,1,1
68234,4074,4131,4123,22,22,22,40451,254,1,1,1
69234,4075,4131,4123,22,22,22,40451,254,1,1,1
70234,4075,4131,4123,22,22,22,40451,254,1,1,1
71234,4074,4131,4123,22,22,22,40451,254,1,1,1
72234,4074,4131,4123,22,22,22,40451,254,1,1,1
73234,4075,4131,4123,22,22,22,40451,254,1,1,1
74234,4075,4131,4123,22,22,22,40451,254,1,1,1
75234,4075,4131,4123,22,22,22,40451,254,1,1,1
76234,4075,4131,4123,22,22,22,40451,254,1,1,1
77234,4075,4131,4123,22,22,22,40451,254,1,1,1
78234,4075,4131,4123,22,22,22,40451,254,1,1,1
79234,4075,4131,4123,22,22,22,40451,254,1,1,1
80234,4075,4131,4123,22,22,22,40451,254,1,1,1
81234,4075,4131,4123,22,22,22,40451,254,1,1,1
82234,4075,4131,4123,22,22,22,40451,254,1,1,1
83234,4075,4131,4123,22,22,22,40451,254,1,1,1
84234,4075,4131,4123,22,22,22,40451,254,1,1,1
85234,4075,4131,4123,22,22,22,40451,254,1,1,1
86234,4075,4131,4123,22,22,22,40451,254,1,1,1
87234,4075,4131,4123,22,22,22,40451,254,1,1,1
88234,4075,4131,4123,22,22,22,40451,254,1,1,1
89234,4074,4131,4123,22,22,22,40451,254,1,1,1
90234,4075,4131,4123,22,22,22,40451,254,1,1,1
91234,4075,4131,4123,22,22,22,40451,254,1,1,1
92234,4074,4131,4123,22,22,22,40451,254,1,1,1
93234,4075,4131,4123,22,22,22,40451,254,1,1,1
94234,4075,4131,4123,22,22,22,40451,254,1,1,1
95234,4075,4131,4123,22,22,22,40451,254,1,1,1
96234,4075,4131,4123,22,22,22,40451,254,1,1,1
97234,4075,4131,4123,22,22,22,40451,254,1,1,1
98234,4075,4131,4123,22,22,22,40451,254,1,1,1
99234,4075,4131,4123,22,22,22,40451,254,1,1,1
100234,4075,4131,4123,22,22,22,40500,254,1,1,1
101234,4074,4131,4123,22,22,22,40500,254,1,1,1
102234,4074,4131,4123,22,22,22,40500,254,1,1,1
103235,4074,4131,4123,22,22,22,40500,254,1,1,1
104235,4074,4131,4123,22,22,22,40500,254,1,1,1
105235,4074,4131,4123,22,22,22,40500,254,1,1,1
106235,4074,4131,4123,22,22,22,40500,254,1,1,1
107235,4074,4131,4123,22,22,22,40500,254,1,1,1
108235,4075,4131,4123,22,22,22,40500,254,1,1,1
109235,4074,4131,4123,22,22,22,40500,254,1,1,1
110235,4075,4131,4123,22,22,22,40500,254,1,1,1
