t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3299,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4299,0,0,0,-1000,-1000,-1000,7758,252,0,0,1
5299,0,0,0,-1000,-1000,-1000,13519,252,0,0,1
6299,0,0,0,-1000,-1000,-1000,16712,252,0,0,1
7299,4071,4129,4121,-1000,-1000,-1000,18096,252,1,0,1
8299,4071,4129,4121,23,24,23,18972,252,1,1,1
9299,4071,4129,4121,23,24,23,19796,252,1,1,1
10299,4071,4129,4121,23,24,23,25381,253,1,1,1
11299,4071,4129,4121,23,24,23,25381,253,1,1,1
12299,4071,4129,4120,23,24,23,25381,253,1,1,1
13299,4071,4129,4120,23,24,23,25381,253,1,1,1
14299,4071,4129,4120,23,24,23,25381,253,1,1,1
15299,4071,4129,4120,23,24,23,25381,253,1,1,1
16299,4071,4129,4120,23,24,23,25381,253,1,1,1
17299,4071,4129,4120,23,24,23,25381,253,1,1,1
18299,4071,4129,4121,23,24,23,25381,253,1,1,1
19299,4071,4129,4121,23,24,23,25381,253,1,1,1
20299,4071,4129,4121,23,24,23,25381,253,1,1,1
21299,4071,4129,4121,23,24,23,25381,253,1,1,1
22299,4071,4129,4121,23,24,23,25381,253,1,1,1
23299,4071,4129,4121,23,24,23,25381,253,1,1,1
24299,4071,4129,4121,23,24,23,25381,253,1,1,1
25299,4071,4129,4121,23,24,23,25381,253,1,1,1
26299,4071,4129,4121,23,24,23,25381,253,1,1,1
27299,4071,4129,4120,23,24,23,25381,253,1,1,1
28299,4071,4129,4120,23,24,23,25381,253,1,1,1
29299,4071,4129,4120,23,24,23,25381,253,1,1,1
30299,4071,4129,4121,23,24,23,25381,253,1,1,1
31299,4071,4129,4121,23,24,23,25381,253,1,1,1
32299,4071,4129,4120,23,24,23,25381,253,1,1,1
33299,4071,4129,4120,23,24,23,25381,253,1,1,1
34299,4071,4129,4120,23,24,23,25381,253,1,1,1
35299,4071,4129,4120,23,24,23,25381,253,1,1,1
36299,4071,4129,4120,23,24,23,25381,253,1,1,1
37299,4071,4129,4121,23,24,23,25381,253,1,1,1
38299,4071,4129,4121,23,24,23,25381,253,1,1,1
39299,4071,4129,4120,23,24,23,25381,253,1,1,1
40299,4071,4129,4121,23,24,23,25381,253,1,1,1
