t_ms,raw_apps1,raw_apps2,raw_bse1,raw_bse2,raw_hv_current,commanded_torque_nm,motor_rpm,bus_voltage_v,bus_current_a,braking,hard_braking,bspc_active,apps_plausible,rtd_latched,drive_mode_d,bms_fault,imd_fault,pm100_fault,bms_timeout,imd_can_timeout,contactors_closed,bspd_gpio_ok,imd_gpio_ok,bms_gpio_ok
4192,2274,2203,448,444,0,0.0,0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4202,2273,2202,446,445,0,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0
4247,2275,2201,448,444,0,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4257,2274,2203,449,445,0,0.0,0,0.6,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4267,2276,2202,446,443,0,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4277,2273,2202,448,446,0,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4287,2273,2202,447,444,0,0.0,0,0.9,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4297,2273,2202,447,445,0,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4308,2274,2201,449,442,0,0.0,0,0.6,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4318,2272,2202,447,445,0,0.0,0,0.9,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4328,2273,2202,448,445,0,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4339,2273,2204,444,443,0,0.0,0,0.9,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4349,2275,2202,446,444,2,0.0,0,0.9,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4359,2275,2203,447,445,0,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4369,2273,2202,447,444,0,0.0,0,1.0,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4379,2273,2202,449,444,0,0.0,0,0.3,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4389,2274,2202,448,445,0,0.0,0,0.9,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4399,2271,2203,447,444,0,0.0,0,0.9,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4409,2272,2199,448,443,0,0.0,0,0.9,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4419,2272,2202,448,446,0,0.0,0,0.9,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4429,2269,2202,447,445,0,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4439,2274,2202,448,445,0,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4449,2272,2201,448,445,0,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4459,2273,2202,446,445,0,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
4469,2274,2202,448,443,0,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
