t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
2356,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
3356,0,0,0,-1000,-1000,-1000,64255,252,0,0,1
4356,0,0,0,-1000,-1000,-1000,64255,252,0,0,1
5356,0,0,0,-1000,-1000,-1000,40500,253,0,0,1
6356,0,0,0,-1000,-1000,-1000,40500,253,0,0,1
7356,4072,4129,4120,17,18,17,40500,253,1,1,1
8356,4072,4129,4120,17,18,17,40500,253,1,1,1
9356,4072,4128,4120,17,18,17,40500,253,1,1,1
10356,4072,4129,4120,17,18,17,40500,253,1,1,1
11356,4072,4129,4120,17,18,17,40500,253,1,1,1
12356,4072,4129,4120,17,18,17,40500,253,1,1,1
13356,4072,4129,4120,17,18,17,40500,253,1,1,1
14356,4072,4129,4120,17,18,17,40500,253,1,1,1
