t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3278,0.1807,-0.0281,0.8868,-6.75,7.83,-0.02,32.42
3289,0.1823,-0.0308,0.8906,-6.72,7.4,0.0,32.42
3299,0.1816,-0.0262,0.889,-6.7,7.33,-0.03,32.44
3309,0.168,-0.025,0.9039,-6.73,8.44,-0.05,32.43
3319,0.1696,-0.026,0.9039,-6.78,8.35,0.02,32.43
3329,0.1809,-0.0208,0.8989,-6.84,7.92,-0.09,32.42
3339,0.1777,-0.0216,0.9011,-6.75,7.48,0.05,32.42
3349,0.1721,-0.022,0.9043,-6.78,8.15,-0.06,32.44
3359,0.1725,-0.0214,0.9021,-6.72,8.58,-0.06,32.44
3369,0.1749,-0.0271,0.887,-6.76,8.47,-0.09,32.44
3379,0.1788,-0.0245,0.884,-6.79,7.73,0.02,32.43
3389,0.1779,-0.024,0.8883,-6.73,7.5,-0.09,32.44
3399,0.1671,-0.0272,0.9026,-6.89,7.98,-0.02,32.44
3409,0.1816,-0.0222,0.9025,-6.87,8.64,-0.02,32.43
3419,0.1925,-0.026,0.8958,-6.78,7.56,0.05,32.42
3429,0.1907,-0.0233,0.8918,-6.79,7.18,-0.05,32.44
3439,0.1631,-0.0269,0.9152,-6.84,9.01,-0.11,32.44
3449,0.1826,-0.0291,0.8865,-6.64,8.79,-0.03,32.42
3459,0.1787,-0.03,0.8698,-6.73,7.18,0.0,32.42
3469,0.1615,-0.03,0.8796,-6.72,7.31,0.02,32.43
3479,0.166,-0.03,0.8956,-6.76,8.21,0.02,32.43
3489,0.1666,-0.0277,0.8965,-6.81,8.26,-0.05,32.44
3499,0.1862,-0.0201,0.9144,-6.75,7.56,-0.03,32.44
3509,0.1741,-0.0248,0.9222,-6.82,7.86,0.03,32.44
3519,0.1665,-0.0232,0.9136,-6.76,9.16,-0.02,32.44
3529,0.1798,-0.025,0.8817,-6.76,8.4,-0.09,32.43
3539,0.174,-0.0273,0.8766,-6.73,7.4,-0.11,32.44
3549,0.1681,-0.0262,0.8873,-6.7,7.37,-0.05,32.46
3559,0.16,-0.0277,0.9001,-6.76,8.11,0.0,32.44
3569,0.178,-0.0267,0.9061,-6.79,8.79,-0.03,32.45
3579,0.1978,-0.0261,0.8971,-6.76,7.42,0.0,32.43
3589,0.1766,-0.0238,0.9108,-6.7,7.21,-0.15,32.46
3599,0.158,-0.0292,0.9155,-6.7,8.92,-0.06,32.45
3609,0.1594,-0.0208,0.9117,-6.75,9.48,0.03,32.47
3619,0.186,-0.0281,0.8768,-6.81,8.61,0.06,32.44
3629,0.1849,-0.0261,0.8802,-6.78,6.58,-0.05,32.47
3639,0.1637,-0.0254,0.9054,-6.76,7.69,-0.03,32.46
3649,0.1698,-0.0262,0.9041,-6.78,8.78,-0.03,32.44
3659,0.1835,-0.0253,0.8923,-6.81,7.83,-0.06,32.45
3669,0.1732,-0.0314,0.8876,-6.75,7.44,-0.05,32.44
3679,0.1703,-0.0253,0.8937,-6.69,7.89,-0.02,32.44
3689,0.1741,-0.0286,0.8923,-6.84,7.88,0.05,32.46
3699,0.1665,-0.0264,0.8936,-6.76,7.77,0.0,32.42
3709,0.168,-0.0198,0.9081,-6.82,8.14,-0.03,32.44
3719,0.173,-0.0221,0.9055,-6.75,7.91,-0.08,32.43
3729,0.1832,-0.0248,0.9144,-6.73,7.85,-0.08,32.46
3739,0.1899,-0.0182,0.9198,-6.87,7.8,-0.09,32.45
3749,0.1694,-0.0319,0.9089,-6.75,8.11,-0.14,32.45
3759,0.1506,-0.0292,0.8947,-6.66,9.34,-0.05,32.44
3769,0.1936,-0.0225,0.8767,-6.82,8.38,-0.06,32.44
3779,0.1763,-0.0392,0.8604,-6.81,6.24,-0.03,32.46
3789,0.1506,-0.024,0.8949,-6.76,7.57,0.0,32.46
3799,0.1792,-0.016,0.92,-6.89,8.89,-0.15,32.47
3809,0.1918,-0.0339,0.886,-6.73,7.51,0.0,32.46
3819,0.1647,-0.0236,0.8894,-6.67,6.98,-0.08,32.45
3829,0.1819,-0.0222,0.9094,-6.76,8.44,-0.11,32.46
3839,0.1899,-0.03,0.8988,-6.67,7.92,-0.09,32.45
3849,0.1646,-0.0299,0.8895,-6.76,8.09,-0.08,32.47
3859,0.162,-0.0284,0.8877,-6.69,8.66,-0.02,32.47
3869,0.1846,-0.0298,0.8994,-6.7,8.23,0.0,32.46
3879,0.1843,-0.032,0.8837,-6.64,6.89,-0.02,32.46
3889,0.1571,-0.0299,0.8958,-6.82,7.25,-0.06,32.46
3899,0.1654,-0.0228,0.9143,-6.72,8.93,0.02,32.47
3909,0.1846,-0.0271,0.9081,-6.87,8.03,-0.03,32.47
3919,0.1721,-0.024,0.8959,-6.82,8.49,-0.08,32.48
3929,0.1813,-0.0187,0.8798,-6.82,7.48,-0.08,32.46
3939,0.1825,-0.0198,0.8975,-6.85,6.56,-0.12,32.44
3949,0.1606,-0.0262,0.923,-6.75,8.52,-0.06,32.48
3959,0.1729,-0.0256,0.9083,-6.85,9.21,-0.09,32.46
3969,0.1881,-0.026,0.8838,-6.69,8.0,-0.03,32.45
3979,0.1847,-0.0325,0.8892,-6.67,7.08,-0.02,32.45
3989,0.1659,-0.0292,0.891,-6.75,8.08,0.02,32.47
3999,0.1643,-0.0284,0.8771,-6.85,8.15,-0.05,32.47
4009,0.1616,-0.0322,0.8831,-6.89,7.59,-0.08,32.45
4019,0.1749,-0.0238,0.913,-6.75,7.94,0.02,32.48
4029,0.1968,-0.0244,0.9294,-6.67,7.97,0.02,32.48
4039,0.1896,-0.019,0.9156,-6.84,7.51,-0.06,32.47
4049,0.1492,-0.0281,0.9076,-6.84,9.47,-0.05,32.49
4059,0.1669,-0.0309,0.8518,-6.84,9.42,-0.05,32.48
4069,0.1893,-0.0341,0.8459,-6.63,5.89,-0.05,32.47
4079,0.1614,-0.0225,0.9052,-6.6,6.78,-0.06,32.49
4089,0.163,-0.022,0.9232,-6.67,8.08,-0.02,32.48
4099,0.1912,-0.0129,0.9038,-6.99,7.74,0.02,32.49
4109,0.1873,-0.0184,0.9037,-6.87,7.6,-0.06,32.46
4119,0.1729,-0.0244,0.8986,-6.79,7.16,-0.08,32.47
4129,0.1643,-0.0293,0.9089,-6.72,8.11,-0.09,32.47
4139,0.1655,-0.0266,0.908,-6.67,8.73,0.0,32.43
4149,0.1722,-0.0244,0.907,-6.78,8.76,-0.05,32.48
4159,0.1871,-0.0278,0.8798,-6.87,7.31,-0.03,32.48
4169,0.1672,-0.0276,0.8892,-6.89,7.33,-0.11,32.46
4179,0.166,-0.0303,0.8943,-6.72,8.41,-0.03,32.48
4189,0.1873,-0.0337,0.9092,-6.81,7.27,-0.05,32.47
4199,0.1697,-0.0249,0.9208,-6.73,8.63,0.08,32.47
4209,0.1844,-0.0249,0.9128,-6.87,8.89,0.0,32.47
4219,0.1665,-0.0315,0.8851,-6.76,7.47,-0.06,32.47
4229,0.1626,-0.03,0.8866,-6.79,8.35,0.0,32.48
4239,0.1732,-0.0289,0.8699,-6.87,7.95,0.0,32.47
4249,0.1857,-0.0299,0.8929,-6.7,6.41,0.02,32.47
4259,0.1627,-0.0181,0.9268,-6.73,7.65,-0.03,32.48
4269,0.1652,-0.0171,0.9406,-6.89,9.57,-0.09,32.47
4288,0.141,-0.0244,0.915,-6.87,9.1,-0.11,32.47
4298,0.1957,-0.0297,0.8381,-6.75,6.9,-0.08,32.46
4308,0.1796,-0.0289,0.895,-6.78,4.98,-0.06,32.48
4318,0.141,-0.0194,0.9541,-6.64,9.57,-0.06,32.49
4328,0.2043,-0.0179,0.9144,-6.87,9.91,0.0,32.51
4338,0.2025,-0.021,0.8934,-6.87,6.02,0.0,32.49
4348,0.1685,-0.0287,0.9137,-6.79,6.9,-0.12,32.48
4358,0.1515,-0.0259,0.9113,-6.9,10.11,0.18,32.5
4368,0.1825,-0.0306,0.8685,-6.89,8.63,-0.06,32.47
4378,0.1934,-0.0269,0.8663,-6.75,6.31,-0.14,32.49
4388,0.1637,-0.03,0.8918,-6.72,6.9,0.05,32.49
4398,0.1614,-0.026,0.921,-6.64,9.27,-0.06,32.48
4408,0.1919,-0.025,0.8864,-6.66,8.38,0.0,32.47
4418,0.1901,-0.0271,0.8889,-6.7,6.73,-0.03,32.46
4428,0.1544,-0.0306,0.8971,-6.76,7.68,-0.06,32.49
4438,0.1487,-0.0271,0.9122,-6.82,9.48,-0.11,32.47
4448,0.178,-0.026,0.8901,-6.87,8.75,-0.03,32.47
