t_ms,raw_apps1,raw_apps2,raw_bse1,raw_bse2,raw_hv_current,commanded_torque_nm,motor_rpm,bus_voltage_v,bus_current_a,braking,hard_braking,bspc_active,apps_plausible,rtd_latched,drive_mode_d,bms_fault,imd_fault,pm100_fault,bms_timeout,imd_can_timeout,contactors_closed,bspd_gpio_ok,imd_gpio_ok,bms_gpio_ok
3299,2296,2172,450,470,1974,0.0,0,0.0,0.0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0
3309,2297,2174,448,471,1974,0.0,0,0.9,0.0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0
3319,2296,2173,449,469,1974,0.0,0,0.9,0.0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0
3329,2295,2172,450,469,1975,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0
3339,2295,2173,450,469,1974,0.0,0,0.8,0.0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0
3349,2296,2173,453,469,1975,0.0,0,0.6,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3359,2297,2173,451,468,1973,0.0,0,0.6,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3369,2295,2173,449,471,1974,0.0,0,0.6,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3379,2296,2173,450,469,1973,0.0,0,0.6,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3390,2296,2173,449,470,1974,0.0,0,0.9,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3400,2296,2173,450,469,1973,0.0,0,0.8,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3410,2295,2172,449,470,1974,0.0,0,0.6,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3420,2299,2175,450,469,1975,0.0,0,0.8,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3430,2296,2174,447,470,1974,0.0,0,0.8,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3440,2296,2173,449,471,1974,0.0,0,0.9,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3450,2296,2174,449,469,1975,0.0,0,0.6,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3460,2296,2173,450,470,1974,0.0,0,0.8,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3470,2296,2173,450,469,1974,0.0,0,0.9,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3481,2296,2173,449,469,1977,0.0,0,0.3,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3491,2296,2173,448,470,1971,0.0,0,0.3,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3501,2295,2173,449,470,1976,0.0,0,0.8,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3511,2296,2173,450,470,1975,0.0,0,0.8,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3521,2296,2174,450,469,1974,0.0,0,0.6,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3531,2295,2173,451,470,1975,0.0,0,0.6,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3541,2296,2173,450,469,1977,0.0,0,0.6,0.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
