t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
2277,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
3277,0,0,0,-1000,-1000,-1000,0,252,0,0,1
4277,0,0,0,-1000,-1000,-1000,5477,252,0,0,1
5277,0,0,0,-1000,-1000,-1000,9477,252,0,0,1
6277,0,0,0,-1000,-1000,-1000,12302,252,0,0,1
7277,3724,3778,3772,-1000,-1000,-1000,13926,252,1,0,1
8277,3724,3778,3772,20,20,20,14984,252,1,1,1
9277,3724,3778,3772,20,20,20,15640,252,1,1,1
10277,3724,3778,3772,20,20,20,16181,252,1,1,1
11277,3724,3778,3772,20,20,20,16869,252,1,1,1
12277,3724,3778,3772,20,20,20,21413,253,1,1,1
13277,3724,3778,3772,20,20,20,21413,253,1,1,1
14277,3724,3778,3772,20,20,20,21413,253,1,1,1
15277,3724,3778,3772,20,20,20,21413,253,1,1,1
16277,3724,3778,3772,20,20,20,21413,253,1,1,1
17277,3724,3778,3772,20,21,20,21413,253,1,1,1
18277,3724,3778,3772,20,21,20,21413,253,1,1,1
19277,3724,3778,3772,20,21,20,21413,253,1,1,1
20277,3724,3778,3772,20,21,20,21413,253,1,1,1
21277,3724,3778,3772,20,21,20,21413,253,1,1,1
22277,3724,3778,3772,20,21,20,21413,253,1,1,1
23277,3724,3778,3772,20,21,20,21413,253,1,1,1
24277,3724,3778,3772,20,21,20,21413,253,1,1,1
25277,3724,3778,3772,20,21,20,21413,253,1,1,1
26277,3724,3778,3772,20,21,20,21413,253,1,1,1
27277,3724,3777,3772,20,20,20,21413,253,1,1,1
28277,3724,3778,3772,20,20,20,21413,253,1,1,1
29277,3724,3777,3772,20,20,20,21413,253,1,1,1
30277,3724,3778,3772,20,20,20,21413,253,1,1,1
31277,3724,3778,3772,20,20,20,21413,253,1,1,1
32277,3724,3778,3772,20,20,20,21413,253,1,1,1
