t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3288,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4288,0,0,0,-1000,-1000,-1000,9762,252,0,0,1
5288,0,0,0,-1000,-1000,-1000,13028,252,0,0,1
6288,0,0,0,-1000,-1000,-1000,13983,252,0,0,1
7288,0,0,0,-1000,-1000,-1000,14639,252,0,0,1
8288,0,0,0,-1000,-1000,-1000,14876,252,0,0,1
9288,0,0,0,-1000,-1000,-1000,15183,252,0,0,1
10288,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
11290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
12290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
13290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
14290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
15290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
16290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
17290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
18290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
19290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
20290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
21290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
22290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
23290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
24290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
25290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
26290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
27290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
28290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
29290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
30290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
31290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
32290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
33290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
34290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
35290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
36290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
37290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
38290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
39290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
40290,0,0,0,-1000,-1000,-1000,19600,253,0,0,1
41290,0,0,0,-1000,-1000,-1000,24592,253,0,0,1
42290,0,0,0,-1000,-1000,-1000,24592,253,0,0,1
43290,0,0,0,-1000,-1000,-1000,24592,253,0,0,1
44290,0,0,0,-1000,-1000,-1000,24592,253,0,0,1
45291,0,0,0,-1000,-1000,-1000,24592,253,0,0,1
46291,0,0,0,-1000,-1000,-1000,24592,253,0,0,1
47291,0,0,0,-1000,-1000,-1000,24592,253,0,0,1
48291,0,0,0,-1000,-1000,-1000,29817,253,0,0,1
49291,0,0,0,-1000,-1000,-1000,29817,253,0,0,1
50291,0,0,0,-1000,-1000,-1000,29817,253,0,0,1
51291,0,0,0,-1000,-1000,-1000,29817,253,0,0,1
52291,0,0,0,-1000,-1000,-1000,29817,253,0,0,1
53291,0,0,0,-1000,-1000,-1000,29817,253,0,0,1
54291,0,0,0,-1000,-1000,-1000,35041,253,0,0,1
55291,0,0,0,-1000,-1000,-1000,35041,253,0,0,1
56291,0,0,0,-1000,-1000,-1000,35041,253,0,0,1
57291,0,0,0,-1000,-1000,-1000,35041,253,0,0,1
58291,0,0,0,-1000,-1000,-1000,35041,253,0,0,1
59291,0,0,0,-1000,-1000,-1000,35041,253,0,0,1
60291,0,0,0,-1000,-1000,-1000,35041,253,0,0,1
61291,0,0,0,-1000,-1000,-1000,40266,253,0,0,1
62291,0,0,0,-1000,-1000,-1000,40266,253,0,0,1
63291,0,0,0,-1000,-1000,-1000,40266,253,0,0,1
