t_ms,min_cell_mv,max_cell_mv,avg_cell_mv,min_cell_temp_c,max_cell_temp_c,avg_cell_temp_c,imd_riso_kohm,imd_riso_status,cell_v_valid,cell_t_valid,glv_valid
3275,0,0,0,-1000,-1000,-1000,65535,0,0,0,0
4275,0,0,0,-1000,-1000,-1000,4985,252,0,0,1
5275,0,0,0,-1000,-1000,-1000,8136,252,0,0,1
6275,0,0,0,-1000,-1000,-1000,10372,252,0,0,1
7275,4113,4138,4129,26,27,26,11891,252,1,1,1
8275,4113,4138,4129,26,27,26,12652,252,1,1,1
9275,4113,4138,4129,26,27,26,13353,252,1,1,1
10275,4113,4138,4129,26,27,26,13757,252,1,1,1
11275,4113,4138,4129,26,27,26,14038,252,1,1,1
12275,4113,4138,4129,26,27,26,18166,253,1,1,1
13275,4113,4138,4129,26,27,26,18166,253,1,1,1
14275,4113,4138,4129,26,27,26,18166,253,1,1,1
15275,4113,4138,4129,26,27,26,18166,253,1,1,1
16275,4113,4138,4129,26,27,26,18166,253,1,1,1
17275,4113,4138,4129,26,27,26,18166,253,1,1,1
18275,4113,4138,4129,26,27,26,18166,253,1,1,1
19275,4113,4138,4129,26,27,26,18166,253,1,1,1
20275,4113,4138,4129,26,27,26,18166,253,1,1,1
21275,4113,4138,4129,26,27,26,18166,253,1,1,1
22275,4113,4138,4129,26,27,26,18166,253,1,1,1
23275,4113,4138,4129,26,27,26,18166,253,1,1,1
24275,4113,4138,4129,26,27,26,18166,253,1,1,1
25275,4113,4138,4129,26,27,26,18166,253,1,1,1
26275,4113,4138,4129,26,27,26,18166,253,1,1,1
27275,4113,4138,4129,26,27,26,18166,253,1,1,1
28275,4113,4138,4129,26,27,26,18166,253,1,1,1
29275,4113,4138,4129,26,27,26,18166,253,1,1,1
30275,4113,4138,4129,26,27,26,18166,253,1,1,1
31275,4113,4138,4129,26,27,26,18166,253,1,1,1
32275,4113,4138,4129,26,27,26,18166,253,1,1,1
33275,4113,4138,4129,26,27,26,18166,253,1,1,1
34275,4113,4138,4129,26,27,26,18166,253,1,1,1
35275,4113,4138,4129,26,27,26,18166,253,1,1,1
36275,4113,4138,4129,26,27,26,18166,253,1,1,1
37275,4113,4138,4129,26,27,26,18166,253,1,1,1
38275,4113,4138,4129,26,27,26,18166,253,1,1,1
39275,4113,4138,4129,26,27,26,18166,253,1,1,1
40275,4113,4138,4129,26,27,26,18166,253,1,1,1
41275,4113,4138,4129,26,27,26,18166,253,1,1,1
42275,4113,4138,4129,26,27,26,18166,253,1,1,1
43275,4113,4138,4129,26,27,26,18166,253,1,1,1
44275,4113,4138,4129,26,27,26,18166,253,1,1,1
45275,4113,4138,4129,26,27,26,18166,253,1,1,1
46275,4113,4138,4129,26,27,26,18166,253,1,1,1
47275,4113,4138,4129,26,27,26,18166,253,1,1,1
48275,4113,4138,4129,26,27,26,18166,253,1,1,1
49275,4113,4138,4129,26,27,26,18166,253,1,1,1
50275,4113,4138,4129,26,27,26,18166,253,1,1,1
51275,4113,4138,4129,26,27,26,18166,253,1,1,1
52275,4113,4138,4129,26,27,26,18166,253,1,1,1
53275,4113,4138,4129,26,27,26,18166,253,1,1,1
54275,4113,4138,4129,26,27,26,18166,253,1,1,1
55275,4113,4138,4129,26,27,26,23749,253,1,1,1
56275,4113,4138,4129,26,27,26,23749,253,1,1,1
57275,4113,4138,4129,26,27,26,23749,253,1,1,1
58275,4113,4138,4129,26,27,26,23749,253,1,1,1
59275,4113,4138,4129,26,27,26,23749,253,1,1,1
60275,4113,4138,4129,26,27,26,23749,253,1,1,1
61276,4113,4138,4129,26,27,26,23749,253,1,1,1
62276,4113,4138,4129,26,27,26,23749,253,1,1,1
63276,4113,4138,4129,26,27,26,23749,253,1,1,1
64276,4113,4138,4129,26,27,26,23749,253,1,1,1
65276,4113,4138,4129,26,27,26,23749,253,1,1,1
66276,4113,4138,4129,26,27,26,25447,253,1,1,1
67276,4113,4138,4129,26,27,26,25447,253,1,1,1
68276,4112,4137,4129,26,27,26,25447,253,1,1,1
69276,4113,4138,4129,26,27,26,25447,253,1,1,1
70276,4113,4138,4129,26,27,26,25447,253,1,1,1
71276,4113,4138,4129,26,27,26,25447,253,1,1,1
72277,4113,4138,4129,26,27,26,25447,253,1,1,1
73277,4113,4138,4129,26,27,26,25447,253,1,1,1
74277,4113,4138,4129,26,27,26,25447,253,1,1,1
75277,4113,4138,4129,26,27,26,25447,253,1,1,1
76277,4113,4138,4129,26,27,26,25447,253,1,1,1
77277,4113,4138,4129,26,27,26,25447,253,1,1,1
78277,4113,4138,4129,26,27,26,25447,253,1,1,1
79277,4113,4138,4129,26,27,26,27038,253,1,1,1
80277,4113,4138,4129,26,27,26,27038,253,1,1,1
81277,4113,4138,4129,26,27,26,27038,253,1,1,1
82277,4113,4138,4129,26,27,26,27038,253,1,1,1
83277,4113,4138,4129,26,27,26,27038,253,1,1,1
84277,4113,4138,4129,26,27,26,27038,253,1,1,1
85277,4113,4138,4129,26,27,26,27038,253,1,1,1
86277,4113,4138,4129,26,27,26,27038,253,1,1,1
87277,4113,4138,4129,26,27,26,27038,253,1,1,1
